"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1734","13","text","0","1738","0.0-0.0","s617","","","","","","","","","","","","","","","",""
"1846","89","poldrack-text","1","4591","0.0-1.0","s617","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1846","500","fmri_response_test","","","","","","","","","","","",""
"3001","71","poldrack-text","2","8098","0.0-2.0","s617","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","3001","500","fmri_response_test","","","","","","","","","","","",""
"1061","82","poldrack-text","3","9662","0.0-3.0","s617","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1061","500","fmri_response_test","","","","","","","","","","","",""
"22389","32","poldrack-single-stim","4","32555","0.0-4.0","s617","","22389","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","22389","","","","","","","","",""
"757","71","poldrack-categorize","5","35066","0.0-5.0-0.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","1","practice",""
"-1","-1","poldrack-single-stim","6","35321","0.0-5.0-1.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"891","82","poldrack-categorize","7","37327","0.0-5.0-2.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","37583","0.0-5.0-3.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"416","89","poldrack-categorize","9","39588","0.0-5.0-4.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","39840","0.0-5.0-5.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"584","89","poldrack-categorize","11","41844","0.0-5.0-6.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","4","practice",""
"-1","-1","poldrack-single-stim","12","42098","0.0-5.0-7.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"657","71","poldrack-categorize","13","44102","0.0-5.0-8.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","44357","0.0-5.0-9.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"637","71","poldrack-categorize","15","46362","0.0-5.0-10.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","46616","0.0-5.0-11.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"516","89","poldrack-categorize","17","48620","0.0-5.0-12.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","7","practice",""
"-1","-1","poldrack-single-stim","18","48874","0.0-5.0-13.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"809","82","poldrack-categorize","19","50879","0.0-5.0-14.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","8","practice",""
"-1","-1","poldrack-single-stim","20","51131","0.0-5.0-15.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"769","82","poldrack-categorize","21","53137","0.0-5.0-16.0-0.0","s617","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","9","practice",""
"-1","-1","poldrack-single-stim","22","53388","0.0-5.0-17.0","s617","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"35081","32","poldrack-text","23","88470","0.0-6.0","s617","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","35081","0","fmri_scanner_wait","","","","","","","","","","","",""
"894","84","poldrack-text","24","89365","0.0-7.0","s617","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","894","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","25","90045","0.0-8.0","s617","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","26","90725","0.0-9.0","s617","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","27","91405","0.0-10.0","s617","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","92085","0.0-11.0","s617","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
