"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"2453","13","text","0","2456","0.0-0.0","s491","","","","","","","","","","","","","",""
"1083","89","poldrack-text","1","4544","0.0-1.0","s491","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1083","500","fmri_response_test","","","","","","","","","",""
"511","71","poldrack-text","2","5558","0.0-2.0","s491","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","511","500","fmri_response_test","","","","","","","","","",""
"17208","32","poldrack-single-stim","3","23271","0.0-3.0","s491","","17208","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","17208","","","","","","",""
"1484","89","poldrack-single-stim","4","25258","0.0-4.0","s491","","1484","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1484","practice","","","","","",""
"76626","32","poldrack-text","5","102888","0.0-5.0","s491","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","76626","0","fmri_scanner_wait","","","","","","","","","",""
"2294","84","poldrack-text","6","105182","0.0-6.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2294","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","7","105861","0.0-7.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","106541","0.0-8.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"681","84","poldrack-text","9","107223","0.0-9.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","107902","0.0-10.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","108582","0.0-11.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","109263","0.0-12.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"677","84","poldrack-text","13","109941","0.0-13.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","677","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","14","110623","0.0-14.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","15","111301","0.0-15.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","16","111982","0.0-16.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","17","112662","0.0-17.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","18","113342","0.0-18.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","19","114022","0.0-19.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"677","84","poldrack-text","20","114701","0.0-20.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","677","0","fmri_trigger_wait","","","","","","","","","",""
"682","84","poldrack-text","21","115383","0.0-21.0","s491","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","682","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","116387","0.0-22.0","s491","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","117889","0.0-23.0","s491","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
"-1","-1","poldrack-single-stim","24","118893","0.0-24.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1393","89","poldrack-single-stim","25","125713","0.0-25.0","s491","","6316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$31</div><br><br><div class = delbox style = ""color:white"">76 days</div></div>","89,71","5000","","20","31","76","larger_later","",""
"-1","-1","poldrack-single-stim","26","126217","0.0-26.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1376","89","poldrack-single-stim","27","132290","0.0-27.0","s491","","5568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$43</div><br><br><div class = delbox style = ""color:white"">19 days</div></div>","89,71","5000","","20","43","19","larger_later","",""
"-1","-1","poldrack-single-stim","28","139792","0.0-28.0","s491","","7500","1000","rest_block","<div class = centerbox><div class = center-text>In this next block of trials<br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br>Next run will start in a moment</div></div>","none","7500","","","","","","",""
"-1","-1","poldrack-single-stim","29","141295","0.0-29.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1366","89","poldrack-single-stim","30","147436","0.0-30.0","s491","","5636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$60</div><br><br><div class = delbox style = ""color:white"">124 days</div></div>","89,71","5000","","20","60","124","larger_later","",""
"-1","-1","poldrack-single-stim","31","147939","0.0-31.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"2061","71","poldrack-single-stim","32","154354","0.0-32.0","s491","","5908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$27</div><br><br><div class = delbox style = ""color:white"">142 days</div></div>","89,71","5000","","20","27","142","smaller_sooner","",""
"-1","-1","poldrack-single-stim","33","154857","0.0-33.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1935","89","poldrack-single-stim","34","160861","0.0-34.0","s491","","5500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$25</div><br><br><div class = delbox style = ""color:white"">70 days</div></div>","89,71","5000","","20","25","70","larger_later","",""
"-1","-1","poldrack-single-stim","35","161363","0.0-35.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"956","89","poldrack-single-stim","36","167843","0.0-36.0","s491","","5976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$44</div><br><br><div class = delbox style = ""color:white"">92 days</div></div>","89,71","5000","","20","44","92","larger_later","",""
"-1","-1","poldrack-single-stim","37","168345","0.0-37.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1407","89","poldrack-single-stim","38","174757","0.0-38.0","s491","","5908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$41</div><br><br><div class = delbox style = ""color:white"">27 days</div></div>","89,71","5000","","20","41","27","larger_later","",""
"-1","-1","poldrack-single-stim","39","175260","0.0-39.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1197","89","poldrack-single-stim","40","181330","0.0-40.0","s491","","5568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$64</div><br><br><div class = delbox style = ""color:white"">89 days</div></div>","89,71","5000","","20","64","89","larger_later","",""
"-1","-1","poldrack-single-stim","41","181834","0.0-41.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1158","89","poldrack-single-stim","42","187838","0.0-42.0","s491","","5500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$78</div><br><br><div class = delbox style = ""color:white"">108 days</div></div>","89,71","5000","","20","78","108","larger_later","",""
"-1","-1","poldrack-single-stim","43","188341","0.0-43.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1067","89","poldrack-single-stim","44","196045","0.0-44.0","s491","","7200","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$80</div><br><br><div class = delbox style = ""color:white"">145 days</div></div>","89,71","5000","","20","80","145","larger_later","",""
"-1","-1","poldrack-single-stim","45","196549","0.0-45.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"2057","89","poldrack-single-stim","46","202757","0.0-46.0","s491","","5704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$41</div><br><br><div class = delbox style = ""color:white"">174 days</div></div>","89,71","5000","","20","41","174","larger_later","",""
"-1","-1","poldrack-single-stim","47","203259","0.0-47.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1524","89","poldrack-single-stim","48","209807","0.0-48.0","s491","","6044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$42</div><br><br><div class = delbox style = ""color:white"">145 days</div></div>","89,71","5000","","20","42","145","larger_later","",""
"-1","-1","poldrack-single-stim","49","210310","0.0-49.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1791","89","poldrack-single-stim","50","216858","0.0-50.0","s491","","6044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$36</div><br><br><div class = delbox style = ""color:white"">114 days</div></div>","89,71","5000","","20","36","114","larger_later","",""
"-1","-1","poldrack-single-stim","51","217361","0.0-51.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1171","89","poldrack-single-stim","52","224044","0.0-52.0","s491","","6180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$58</div><br><br><div class = delbox style = ""color:white"">55 days</div></div>","89,71","5000","","20","58","55","larger_later","",""
"-1","-1","poldrack-single-stim","53","224546","0.0-53.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1051","89","poldrack-single-stim","54","231025","0.0-54.0","s491","","5976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$81</div><br><br><div class = delbox style = ""color:white"">58 days</div></div>","89,71","5000","","20","81","58","larger_later","",""
"-1","-1","poldrack-single-stim","55","231528","0.0-55.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1952","89","poldrack-single-stim","56","237804","0.0-56.0","s491","","5772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$32</div><br><br><div class = delbox style = ""color:white"">111 days</div></div>","89,71","5000","","20","32","111","larger_later","",""
"-1","-1","poldrack-single-stim","57","238308","0.0-57.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1748","71","poldrack-single-stim","58","244583","0.0-58.0","s491","","5772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$25</div><br><br><div class = delbox style = ""color:white"">141 days</div></div>","89,71","5000","","20","25","141","smaller_sooner","",""
"-1","-1","poldrack-single-stim","59","245087","0.0-59.0","s491","","500","500","fixation","<div class = black-centerbox><div class = fixation style = ""color:white"">+</div></div>","none","500","test","","","","","",""
"1058","89","poldrack-single-stim","60","251770","0.0-60.0","s491","","6180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$67</div><br><br><div class = delbox style = ""color:white"">23 days</div></div>","89,71","5000","","20","67","23","larger_later","",""
