"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"3077","13","text","0","3080","0.0-0.0","s491","","","","","","","","","","","","","","","",""
"827","89","poldrack-text","1","4912","0.0-1.0","s491","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","827","500","fmri_response_test","","","","","","","","","","","",""
"578","71","poldrack-text","2","5992","0.0-2.0","s491","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","578","500","fmri_response_test","","","","","","","","","","","",""
"1014","82","poldrack-text","3","7508","0.0-3.0","s491","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1014","500","fmri_response_test","","","","","","","","","","","",""
"9922","32","poldrack-single-stim","4","17935","0.0-4.0","s491","","9922","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","9922","","","","","","","","",""
"959","89","poldrack-categorize","5","20447","0.0-5.0-0.0-0.0","s491","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","20700","0.0-5.0-1.0","s491","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"-1","-1","poldrack-categorize","7","22704","0.0-5.0-2.0-0.0","s491","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","false","71","500","incongruent","blue","green","2","practice",""
"-1","-1","poldrack-single-stim","8","22958","0.0-5.0-3.0","s491","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"-1","-1","poldrack-categorize","9","24963","0.0-5.0-4.0-0.0","s491","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","false","89","500","incongruent","red","green","3","practice",""
