rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
2035,13,text,0,2037,0.0-0.0,s234,,,,,,,,,,,,,,
2079,66,poldrack-text,1,5119,0.0-1.0,s234,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,2079.0,500.0,fmri_response_test,,,,,,,,,,
769,89,poldrack-text,2,6390,0.0-2.0,s234,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,769.0,500.0,fmri_response_test,,,,,,,,,,
2064,71,poldrack-text,3,8956,0.0-3.0,s234,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,2064.0,500.0,fmri_response_test,,,,,,,,,,
590,82,poldrack-text,4,10047,0.0-4.0,s234,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,590.0,500.0,fmri_response_test,,,,,,,,,,
334,77,poldrack-text,5,10883,0.0-5.0,s234,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,334.0,500.0,fmri_response_test,,,,,,,,,,
28194,32,poldrack-single-stim,6,39580,0.0-6.0,s234,,28194.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,28194.0,,,,,,,
23190,32,poldrack-text,7,62770,0.0-7.0,s234,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,23190.0,0.0,fmri_scanner_wait,,,,,,,,,,
3933,84,poldrack-text,8,66703,0.0-8.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,3933.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,67383,0.0-9.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,10,68063,0.0-10.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,11,68743,0.0-11.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,69423,0.0-12.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,70103,0.0-13.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,14,70784,0.0-14.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,15,71463,0.0-15.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,16,72144,0.0-16.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,72823,0.0-17.0,s234,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
