"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"1669","13","text","0","1671","0.0-0.0","s234","","","","","","","","","","","","","","","","","",""
"2587","89","poldrack-text","1","5261","0.0-1.0","s234","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2587","500","fmri_response_test","","","","","","","","","","","","","",""
"336","71","poldrack-text","2","6099","0.0-2.0","s234","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","336","500","fmri_response_test","","","","","","","","","","","","","",""
"1523","82","poldrack-text","3","8124","0.0-3.0","s234","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1523","500","fmri_response_test","","","","","","","","","","","","","",""
"9537","32","poldrack-single-stim","4","18165","0.0-4.0","s234","","9537","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","9537","","","","","","","","","","",""
"24474","32","poldrack-text","5","42639","0.0-5.0","s234","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24474","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"17738","84","poldrack-text","6","60377","0.0-6.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","17738","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","61057","0.0-7.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","61737","0.0-8.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","62417","0.0-9.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","63097","0.0-10.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","63777","0.0-11.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","64457","0.0-12.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","65137","0.0-13.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","65817","0.0-14.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","66497","0.0-15.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","16","67177","0.0-16.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","17","67858","0.0-17.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","68537","0.0-18.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","69217","0.0-19.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","69897","0.0-20.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","70577","0.0-21.0","s234","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","71580","0.0-22.0","s234","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","23","73083","0.0-23.0","s234","","1500","500","practice_start_block","<div class = centerbox><div class = center-text>About to start practice</p></div>","none","1500","","","","","","","","","","",""
