rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
1440,13,text,0,1442,0.0-0.0,s635,,,,,,,,,,,,,,,
7661,66,poldrack-text,1,10105,0.0-1.0,s635,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,7661.0,500.0,fmri_response_test,,,,,,,,,,,
1185,89,poldrack-text,2,11792,0.0-2.0,s635,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,1185.0,500.0,fmri_response_test,,,,,,,,,,,
447,71,poldrack-text,3,12740,0.0-3.0,s635,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,447.0,500.0,fmri_response_test,,,,,,,,,,,
421,82,poldrack-text,4,13661,0.0-4.0,s635,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,421.0,500.0,fmri_response_test,,,,,,,,,,,
502,77,poldrack-text,5,14664,0.0-5.0,s635,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,502.0,500.0,fmri_response_test,,,,,,,,,,,
8427,32,poldrack-single-stim,6,23593,0.0-6.0,s635,,8427.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,8427.0,,,,,,,,
20062,32,poldrack-text,7,43655,0.0-7.0,s635,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,20062.0,0.0,fmri_scanner_wait,,,,,,,,,,,
939,84,poldrack-text,8,44596,0.0-8.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,939.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,45276,0.0-9.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,10,45956,0.0-10.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,11,46636,0.0-11.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,12,47316,0.0-12.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,13,47996,0.0-13.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,14,48676,0.0-14.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,15,49356,0.0-15.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,16,50036,0.0-16.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,17,50716,0.0-17.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,18,51396,0.0-18.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,19,52076,0.0-19.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,20,52756,0.0-20.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,21,53436,0.0-21.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,22,54117,0.0-22.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,23,54796,0.0-23.0,s635,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
-1,-1,poldrack-single-stim,24,55798,0.0-24.0,s635,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,,
5061,89,poldrack-single-stim,25,64868,0.0-25.0-0.0,s635,,9068.0,0.0,,"<div class = centerbox><p class=item-text>I wish I had more self-discipline.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",reverse,I wish I had more self-discipline.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,4.0,
3856,71,poldrack-single-stim,26,75161,0.0-25.0-1.0,s635,,10292.0,0.0,,<div class = centerbox><p class=item-text>Do you sometimes like doing things that are a bit frightening?</p></div><div class=response-text><div class=response-item>No</div><div class=response-item>Yes</div></div>,"66,89,71,82,77",8500.0,impulsive_venture,"66,89",forward,Do you sometimes like doing things that are a bit frightening?,"No,Yes",0.0,0.0,
4798,77,poldrack-single-stim,27,86951,0.0-25.0-2.0,s635,,11788.0,0.0,,"<div class = centerbox><p class=item-text>As I get older, I begin to experience time as limited.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very Untrue</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very True</span></div></div>","66,89,71,82,77",8500.0,future_time,"66,89,71,82,77",reverse,"As I get older, I begin to experience time as limited.","<span style=""font-weight: normal; font-size: 30px"">Very Untrue</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very True</span>",5.0,3.0,
