rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
1716,13,text,0,1718,0.0-0.0,s574,,,,,,,,,,,,,,
1530,66,poldrack-text,1,4252,0.0-1.0,s574,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,1530.0,500.0,fmri_response_test,,,,,,,,,,
934,89,poldrack-text,2,5687,0.0-2.0,s574,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,934.0,500.0,fmri_response_test,,,,,,,,,,
647,71,poldrack-text,3,6838,0.0-3.0,s574,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,647.0,500.0,fmri_response_test,,,,,,,,,,
470,82,poldrack-text,4,7813,0.0-4.0,s574,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,470.0,500.0,fmri_response_test,,,,,,,,,,
347,77,poldrack-text,5,8662,0.0-5.0,s574,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,347.0,500.0,fmri_response_test,,,,,,,,,,
26040,32,poldrack-single-stim,6,35205,0.0-6.0,s574,,26040.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,26040.0,,,,,,,
21192,32,poldrack-text,7,56398,0.0-7.0,s574,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,21192.0,0.0,fmri_scanner_wait,,,,,,,,,,
1068,84,poldrack-text,8,57468,0.0-8.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1068.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,58147,0.0-9.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,58828,0.0-10.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,59508,0.0-11.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,60188,0.0-12.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,60868,0.0-13.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,14,61548,0.0-14.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,15,62228,0.0-15.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,62908,0.0-16.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,63588,0.0-17.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,18,64268,0.0-18.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,19,64948,0.0-19.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,65628,0.0-20.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,66308,0.0-21.0,s574,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
