"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","exp_stage","problem_time","correct","exp_id"
"2234","13","text","0","2236","0.0-0.0","s629","","","","","","","","","","","","","","","","","",""
"1415","89","poldrack-text","1","4656","0.0-1.0","s629","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1415","500","fmri_response_test","","","","","","","","","","","","","",""
"916","71","poldrack-text","2","6077","0.0-2.0","s629","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","916","500","fmri_response_test","","","","","","","","","","","","","",""
"1212","82","poldrack-text","3","7791","0.0-3.0","s629","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1212","500","fmri_response_test","","","","","","","","","","","","","",""
"24209","32","poldrack-single-stim","4","32507","0.0-4.0","s629","","24209","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","24209","","","","","","","","","","",""
"22351","32","poldrack-text","5","54858","0.0-5.0","s629","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","22351","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"928","84","poldrack-text","6","55786","0.0-6.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","928","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","56467","0.0-7.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","57146","0.0-8.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","57826","0.0-9.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","58506","0.0-10.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","59186","0.0-11.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","12","59866","0.0-12.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","60546","0.0-13.0","s629","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
