"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"1565","13","text","0","1567","0.0-0.0","s553","","","","","","","","","","","","","","","","","",""
"14502","89","poldrack-text","1","17075","0.0-1.0","s553","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","14502","500","fmri_response_test","","","","","","","","","","","","","",""
"1003","71","poldrack-text","2","18580","0.0-2.0","s553","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1003","500","fmri_response_test","","","","","","","","","","","","","",""
"1724","82","poldrack-text","3","20809","0.0-3.0","s553","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1724","500","fmri_response_test","","","","","","","","","","","","","",""
"20828","32","poldrack-single-stim","4","42144","0.0-4.0","s553","","20828","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","20828","","","","","","","","","","",""
"26049","32","poldrack-text","5","68195","0.0-5.0","s553","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26049","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1773","84","poldrack-text","6","69968","0.0-6.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1773","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","70648","0.0-7.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","71328","0.0-8.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","72009","0.0-9.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","72688","0.0-10.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","73368","0.0-11.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","74048","0.0-12.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","74728","0.0-13.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","75408","0.0-14.0","s553","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
