onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	trigger_times	worker_id	junk
42.774456	0.576	0.11801550387596899	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	145394,146074,146754	s633	False
45.391728	0.576	-0.07798449612403101	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	148114,148794,149474	s633	False
48.008	0.576	-0.07998449612403101	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	150834,151513,152195	s633	False
50.624592	0.576	-0.11098449612403101	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	153553,154233,154913	s633	False
53.243	0.576	-0.09798449612403101	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	156273,156953,157633	s633	False
55.859	0.576	0.11501550387596898	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	158993,159673,160353	s633	False
58.475456	0.576	0.06101550387596899	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	161033,161713,162395,163073	s633	False
61.093591999999994	0.576	0.0010155038759689888	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	163753,164434,165113	s633	False
63.712	0.576	-0.02298449612403101	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	166473,167153,167834	s633	False
66.327864	0.576	0.023015503875968988	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	169194,169874,170554	s633	False
68.94418399999999	0.576	-0.04198449612403101	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	171914,172594,173274	s633	False
71.562864	0.576	-0.03998449612403101	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	174634,175314,175994	s633	False
74.182	0.576	0.05001550387596899	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	177354,178033,178713	s633	False
76.796864	0.576	-0.11898449612403102	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	179393,180073,180753,181433	s633	False
79.413864	0.576	0.09901550387596898	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	182113,182793,183473	s633	False
82.026864	0.576	0.003015503875968989	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	184833,185513,186193	s633	False
84.641456	0.576	-0.052984496124031014	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	187553,188233,188913	s633	False
87.259	0.576	0.113015503875969	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	190274,190953,191633	s633	False
89.876728	0.576	0.23401550387596898	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	192995,193674,194354	s633	False
92.487	0.576	-0.17398449612403102	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	195714,196394,197074	s633	False
95.103864	0.576	0.033015503875968986	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	197754,198434,199114	s633	False
97.721592	0.576	-0.128984496124031	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	200474,201154,201834	s633	False
100.337456	0.576	-0.04198449612403101	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	203195,203873,204553	s633	False
102.955	0.576	0.14001550387596898	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	205913,206593,207273	s633	False
105.571864	0.576	0.081015503875969	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	208633,209313,209993	s633	False
108.186864	0.576	-0.09298449612403101	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	211353,212033,212713	s633	False
110.800864	0.576	-0.090984496124031	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	213395,214073,214753,215433	s633	False
113.418864	0.576	0.008015503875968989	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	216114,216793,217474	s633	False
116.033728	0.576	0.01601550387596899	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	218834,219514,220194	s633	False
118.64986400000001	0.576	-0.04398449612403101	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	221553,222233,222913	s633	False
121.26459200000001	0.576	-0.08698449612403102	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	224274,224953,225634	s633	False
123.882	0.576	0.06101550387596899	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	226994,227674,228354	s633	False
126.496864	0.576	0.008015503875968989	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	229714,230393,231073	s633	False
129.114	0.576	-0.0019844961240310112	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	231753,232433,233113	s633	False
131.732864	0.576	-0.04998449612403101	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	234473,235153,235833	s633	False
134.35104800000002	0.576	0.05701550387596899	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	237193,237873,238553	s633	False
136.967728	0.576	-0.006984496124031011	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	239914,240593,241273	s633	False
139.584864	0.576	-0.09398449612403101	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	242633,243314,243995	s633	False
142.204	0.576	0.05901550387596899	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	245354,246034,246714	s633	False
144.820864	0.576	0.06801550387596898	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	247394,248074,248754,249434	s633	False
147.438	0.576	0.04301550387596899	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	250114,250794,251474	s633	False
150.053864	0.576	-0.027984496124031012	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	252834,253514,254196	s633	False
152.670728	0.576	-0.04098449612403101	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	255554,256233,256914	s633	False
155.289728	0.576	0.182015503875969	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	258273,258953,259633	s633	False
157.906864	0.576	0.002015503875968989	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	260994,261673,262353	s633	False
160.522	0.576	-0.13698449612403102	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	263713,264395,265074	s633	False
163.139864	0.576	0.027015503875968988	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	265754,266434,267114	s633	False
165.759	0.576	-0.075984496124031	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	268474,269154,269834	s633	False
168.373728	0.576	-0.020984496124031013	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	271194,271874,272554	s633	False
169.48	0.576	-0.590984496124031			attention_network_task				-1	poldrack-single-stim	273234,273914,274595,275274,275954,276634,277314,277994,278674,279354,280034	s633	True
181.508	0.576	-0.05098449612403101	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	284113,284794,285473,286153	s633	False
184.125	0.576	0.194015503875969	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	286833,287513,288193	s633	False
186.739864	0.576	0.10801550387596899	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	289554,290234,290914	s633	False
189.357728	0.576	0.01701550387596899	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	292274,292954,293634	s633	False
191.975592	0.576	-0.08398449612403101	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	294995,295674,296354	s633	False
194.59	0.576	0.155015503875969	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	297714,298394,299074	s633	False
197.20486400000001	0.576	0.022015503875968987	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	299755,300433,301114,301794	s633	False
199.821864	0.576	-0.03098449612403101	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	302474,303154,303834	s633	False
202.441	0.576	-0.010984496124031011	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	305196,305874,306554	s633	False
205.057592	0.576	0.081015503875969	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	307914,308594,309273	s633	False
207.67345600000002	0.576	0.10001550387596898	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	310634,311313,311993	s633	False
210.290864	0.576	-0.07998449612403101	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	313353,314034,314713	s633	False
212.908864	0.576	-0.019984496124031012	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	316074,316754,317434	s633	False
215.521	0.576	-0.07698449612403101	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	318114,318794,319474,320153	s633	False
218.138	0.576	-0.11598449612403101	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	320834,321514,322194	s633	False
220.753864	0.576	0.13901550387596898	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	323554,324234,324914	s633	False
223.37	0.576	0.156015503875969	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	326274,326954,327633	s633	False
225.986864	0.576	-0.13798449612403102	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	328994,329674,330354	s633	False
228.604	0.576	-0.182984496124031	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	331714,332394,333074	s633	False
231.216592	0.576	-0.07198449612403102	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	334435,335114,335796	s633	False
233.834	0.576	-0.12398449612403101	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	336475,337153,337834	s633	False
236.450184	0.576	1.550387596898872e-05	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	339194,339874,340554	s633	False
239.06832	0.576	-0.09298449612403101	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	341914,342594,343274	s633	False
241.688	0.576	-0.05498449612403101	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	344634,345314,345995	s633	False
244.304864	0.576	0.07001550387596898	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	347354,348034,348714	s633	False
246.919864	0.576	-0.0019844961240310112	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	350074,350753,351434	s633	False
249.534864	0.576	0.12201550387596899	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	352114,352794,353474,354154	s633	False
252.152	0.576	0.065015503875969	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	354834,355514,356196	s633	False
254.764864	0.576	-0.089984496124031	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	357554,358234,358913	s633	False
257.38304800000003	0.576	0.080015503875969	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	360275,360954,361635	s633	False
260.000864	0.576	0.28501550387596897	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	362994,363674,364354	s633	False
262.616592	0.576	-0.07198449612403102	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	365714,366395,367074	s633	False
265.230048	0.576	0.012015503875968989	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	368434,369114,369794	s633	False
267.846864	0.576	0.14501550387596898	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	370474,371154,371834	s633	False
270.464728	0.576	0.06001550387596899	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	373194,373874,374554	s633	False
273.080728	0.576	0.07201550387596899	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	375914,376595,377274	s633	False
275.698	0.576	-0.10898449612403101	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	378634,379314,379994	s633	False
278.315	0.576	0.14801550387596898	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	381354,382033,382714	s633	False
280.930728	0.576	0.06901550387596898	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	384075,384754,385434	s633	False
283.548	0.576	0.02101550387596899	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	386115,386795,387475,388155	s633	False
286.163	0.576	-0.03498449612403101	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	388835,389514,390194	s633	False
288.779728	0.576	-0.122984496124031	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	391554,392234,392913	s633	False
291.398	0.576	0.04301550387596899	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	394274,394954,395634	s633	False
294.011864	0.576	0.01301550387596899	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	396995,397673,398353	s633	False
296.629728	0.576	-0.06298449612403101	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	399714,400394,401073	s633	False
299.244	0.576	-0.130984496124031	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	402434,403114,403794	s633	False
301.861	0.576	0.11601550387596898	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	404474,405153,405834	s633	False
304.478	0.576	0.07101550387596899	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	407196,407875,408554	s633	False
307.095	0.576	0.11401550387596898	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	409915,410594,411275	s633	False
309.713	0.576	0.097015503875969	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	412635,413315,413994	s633	False
312.331	0.576	0.11501550387596898	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	415355,416035,416714	s633	False
314.946728	0.576	-0.04098449612403101	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	418074,418754,419434	s633	False
317.563864	0.576	-0.06698449612403101	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	420114,420794,421474,422153	s633	False
320.18091200000003	0.576	-0.09598449612403101	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	422834,423514,424194	s633	False
322.800728	0.576	-0.08198449612403101	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	425554,426234,426914	s633	False
325.417864	0.576	0.13901550387596898	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	428274,428954,429634	s633	False
328.033864	0.576	-0.10898449612403101	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	430995,431674,432354	s633	False
330.651	0.576	0.04401550387596899	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	433715,434394,435074	s633	False
333.269	0.576	0.12001550387596899	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	436435,437115,437796	s633	False
335.882	0.576	-0.06898449612403101	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	438475,439154,439835,440515	s633	False
338.498	0.576	-0.11598449612403101	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	441195,441875,442554	s633	False
341.113864	0.576	0.134015503875969	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	443914,444593,445274	s633	False
343.729728	0.576	-0.07098449612403102	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	446634,447314,447994	s633	False
346.346864	0.576	0.002015503875968989	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	449354,450034,450714	s633	False
