movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	trigger_times	worker_id	junk	duration
251.439	250.157	0.5747886597938144	0	PA_with_intermediate	ward_and_allport	89	24.0	poldrack-single-stim	308634,309313	s633	False	
251.759	251.439	-0.3872113402061856	0	PA_with_intermediate	ward_and_allport	71	24.0	poldrack-single-stim	309993	s633	False	
252.199	251.77	-0.2782113402061856	0	PA_with_intermediate	ward_and_allport	82	24.0	poldrack-single-stim		s633	False	
252.601	252.2	-0.30621134020618557	0	PA_with_intermediate	ward_and_allport	89	24.0	poldrack-single-stim	310673	s633	False	
253.41	252.608	0.09478865979381441	0	PA_with_intermediate	ward_and_allport	71	24.0	poldrack-single-stim	311353	s633	False	
253.84	253.411	-0.2782113402061856	0	PA_with_intermediate	ward_and_allport	82	24.0	poldrack-single-stim	312033	s633	False	
253.846	253.847	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	24.0	poldrack-single-stim	312715,313392,314074,314754,315433	s633	True	
259.737	257.625	1.4047886597938146	1	PA_with_intermediate	ward_and_allport	82	25.0	poldrack-single-stim	316113,316793,317473	s633	False	2.985
259.997	259.738	-0.4482113402061856	0	PA_with_intermediate	ward_and_allport	71	25.0	poldrack-single-stim	318153	s633	False	
260.358	260.006	-0.35521134020618556	0	PA_with_intermediate	ward_and_allport	82	25.0	poldrack-single-stim		s633	False	
260.707	260.36	-0.36021134020618556	0	PA_with_intermediate	ward_and_allport	89	25.0	poldrack-single-stim	318834	s633	False	
261.062	260.721	-0.36621134020618556	0	PA_with_intermediate	ward_and_allport	71	25.0	poldrack-single-stim		s633	False	
261.398	261.064	-0.37321134020618557	0	PA_with_intermediate	ward_and_allport	89	25.0	poldrack-single-stim	319512	s633	False	
261.409	261.41	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	25.0	poldrack-single-stim	320192,320872,321552,322233	s633	True	
266.504	264.097	1.6997886597938145	1	PA_without_intermediate	ward_and_allport	82	26.0	poldrack-single-stim	322913,323592,324273	s633	False	2.985
266.763	266.506	-0.4502113402061856	0	PA_without_intermediate	ward_and_allport	71	26.0	poldrack-single-stim	324952	s633	False	
268.657	266.771	1.1787886597938146	0	PA_without_intermediate	ward_and_allport	82	26.0	poldrack-single-stim	325632,326312,326992	s633	False	
268.97	268.658	-0.3952113402061856	0	PA_without_intermediate	ward_and_allport	71	26.0	poldrack-single-stim		s633	False	
269.381	268.98	-0.30621134020618557	0	PA_without_intermediate	ward_and_allport	82	26.0	poldrack-single-stim	327673	s633	False	
269.791	269.382	-0.29821134020618556	0	PA_without_intermediate	ward_and_allport	89	26.0	poldrack-single-stim		s633	False	
269.803	269.804	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	26.0	poldrack-single-stim	328354,329035,329712,330392,331073	s633	True	
275.58	273.037	1.8357886597938144	1	PA_without_intermediate	ward_and_allport	89	27.0	poldrack-single-stim	331752,332433,333113,333792	s633	False	2.985
275.92	275.581	-0.36821134020618557	0	PA_without_intermediate	ward_and_allport	71	27.0	poldrack-single-stim		s633	False	
276.764	275.927	0.12978865979381443	0	PA_without_intermediate	ward_and_allport	89	27.0	poldrack-single-stim	334473,335153	s633	False	
277.092	276.765	-0.3802113402061856	0	PA_without_intermediate	ward_and_allport	82	27.0	poldrack-single-stim		s633	False	
277.486	277.1	-0.3212113402061856	0	PA_without_intermediate	ward_and_allport	89	27.0	poldrack-single-stim	335832	s633	False	
277.998	277.487	-0.19621134020618558	0	PA_without_intermediate	ward_and_allport	71	27.0	poldrack-single-stim		s633	False	
278.008	278.009	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	27.0	poldrack-single-stim	336513,337193,337873,338553,339233	s633	True	
282.932	281.378	0.8467886597938145	1	PA_without_intermediate	ward_and_allport	89	28.0	poldrack-single-stim	339913,340593,341273	s633	False	2.985
283.195	282.933	-0.4452113402061856	0	PA_without_intermediate	ward_and_allport	82	28.0	poldrack-single-stim		s633	False	
283.718	283.201	-0.19021134020618558	0	PA_without_intermediate	ward_and_allport	89	28.0	poldrack-single-stim	341953	s633	False	
283.998	283.719	-0.42821134020618556	0	PA_without_intermediate	ward_and_allport	82	28.0	poldrack-single-stim		s633	False	
284.517	284.007	-0.19721134020618558	0	PA_without_intermediate	ward_and_allport	89	28.0	poldrack-single-stim	342633	s633	False	
284.788	284.518	-0.4372113402061856	0	PA_without_intermediate	ward_and_allport	71	28.0	poldrack-single-stim		s633	False	
284.798	284.799	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	28.0	poldrack-single-stim	343313,343993,344673	s633	True	
288.257	286.807	0.7427886597938144	1	PA_without_intermediate	ward_and_allport	89	29.0	poldrack-single-stim	345352,346032	s633	False	2.985
288.674	288.258	-0.2912113402061856	0	PA_without_intermediate	ward_and_allport	82	29.0	poldrack-single-stim	346712	s633	False	
289.772	288.681	0.38378865979381444	0	PA_without_intermediate	ward_and_allport	89	29.0	poldrack-single-stim	347392,348073	s633	False	
290.051	289.773	-0.42921134020618557	0	PA_without_intermediate	ward_and_allport	71	29.0	poldrack-single-stim		s633	False	
290.394	290.057	-0.37021134020618557	0	PA_without_intermediate	ward_and_allport	89	29.0	poldrack-single-stim	348752	s633	False	
290.692	290.395	-0.4102113402061856	0	PA_without_intermediate	ward_and_allport	82	29.0	poldrack-single-stim		s633	False	
290.698	290.699	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	29.0	poldrack-single-stim	349432,350112,350792,351472	s633	True	
301.596	298.116	2.7727886597938145	1	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim	356913,357593,358273,358953,359633	s633	False	2.985
301.895	301.597	-0.4092113402061856	0	PA_with_intermediate	ward_and_allport	82	30.0	poldrack-single-stim		s633	False	
302.575	301.903	-0.03521134020618558	0	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim	360316	s633	False	
302.866	302.577	-0.41821134020618556	0	PA_with_intermediate	ward_and_allport	89	30.0	poldrack-single-stim	360993	s633	False	
303.195	302.875	-0.3872113402061856	0	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim		s633	False	
304.053	303.197	0.14878865979381442	0	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim	361673,362354	s633	False	
304.544	304.061	-0.22421134020618558	0	PA_with_intermediate	ward_and_allport	82	30.0	poldrack-single-stim		s633	False	
305.007	304.546	-0.24621134020618557	0	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim	363033	s633	False	
305.013	305.014	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	30.0	poldrack-single-stim	363714,364393,365073	s633	True	
308.793	307.156	0.9297886597938144	1	PA_without_intermediate	ward_and_allport	89	31.0	poldrack-single-stim	365753,366433,367113	s633	False	2.985
309.062	308.795	-0.4402113402061856	0	PA_without_intermediate	ward_and_allport	71	31.0	poldrack-single-stim		s633	False	
309.535	309.07	-0.2422113402061856	0	PA_without_intermediate	ward_and_allport	89	31.0	poldrack-single-stim	367793	s633	False	
309.782	309.536	-0.4612113402061856	0	PA_without_intermediate	ward_and_allport	82	31.0	poldrack-single-stim		s633	False	
310.149	309.79	-0.3482113402061856	0	PA_without_intermediate	ward_and_allport	89	31.0	poldrack-single-stim	368473	s633	False	
310.524	310.15	-0.3332113402061856	0	PA_without_intermediate	ward_and_allport	71	31.0	poldrack-single-stim		s633	False	
310.533	310.534	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	31.0	poldrack-single-stim	369153,369833,370513,371193,371872,372553,373232,373914	s633	True	
317.209	315.668	0.8337886597938144	1	PA_without_intermediate	ward_and_allport	71	32.0	poldrack-single-stim	374593,375272	s633	False	2.985
317.463	317.209	-0.4532113402061856	0	PA_without_intermediate	ward_and_allport	89	32.0	poldrack-single-stim		s633	False	
318.59	317.473	0.4097886597938144	0	PA_without_intermediate	ward_and_allport	71	32.0	poldrack-single-stim	375953,376633	s633	False	
318.897	318.591	-0.4012113402061856	0	PA_without_intermediate	ward_and_allport	82	32.0	poldrack-single-stim		s633	False	
319.277	318.909	-0.3392113402061856	0	PA_without_intermediate	ward_and_allport	71	32.0	poldrack-single-stim	377315	s633	False	
319.534	319.278	-0.4512113402061856	0	PA_without_intermediate	ward_and_allport	89	32.0	poldrack-single-stim		s633	False	
319.545	319.546	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	32.0	poldrack-single-stim	377993,378673,379353,380033	s633	True	
323.261	321.693	0.8607886597938145	1	PA_without_intermediate	ward_and_allport	82	33.0	poldrack-single-stim	380712,381393	s633	False	2.985
323.51	323.262	-0.4592113402061856	0	PA_without_intermediate	ward_and_allport	89	33.0	poldrack-single-stim		s633	False	
324.67	323.518	0.44478865979381443	0	PA_without_intermediate	ward_and_allport	82	33.0	poldrack-single-stim	382073,382753	s633	False	
324.953	324.671	-0.42521134020618556	0	PA_without_intermediate	ward_and_allport	71	33.0	poldrack-single-stim		s633	False	
325.304	324.961	-0.36421134020618556	0	PA_without_intermediate	ward_and_allport	82	33.0	poldrack-single-stim	383433	s633	False	
325.605	325.306	-0.4082113402061856	0	PA_without_intermediate	ward_and_allport	89	33.0	poldrack-single-stim		s633	False	
325.617	325.618	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	33.0	poldrack-single-stim	384113,384793,385473,386154,386834,387513,388193,388874	s633	True	
333.039	330.889	1.4427886597938144	1	PA_with_intermediate	ward_and_allport	82	34.0	poldrack-single-stim	389553,390234,390914	s633	False	2.985
333.276	333.041	-0.4722113402061856	0	PA_with_intermediate	ward_and_allport	89	34.0	poldrack-single-stim	391594	s633	False	
333.895	333.286	-0.09821134020618558	0	PA_with_intermediate	ward_and_allport	82	34.0	poldrack-single-stim	392273	s633	False	
334.197	333.896	-0.4062113402061856	0	PA_with_intermediate	ward_and_allport	71	34.0	poldrack-single-stim		s633	False	
334.54	334.21	-0.3772113402061856	0	PA_with_intermediate	ward_and_allport	89	34.0	poldrack-single-stim		s633	False	
334.826	334.542	-0.42321134020618556	0	PA_with_intermediate	ward_and_allport	82	34.0	poldrack-single-stim	392953	s633	False	
334.836	334.837	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	34.0	poldrack-single-stim	393633,394314,394995,395673,396352,397033	s633	True	
340.651	338.886	1.0577886597938144	1	PA_with_intermediate	ward_and_allport	71	35.0	poldrack-single-stim	397712,398392	s633	False	2.985
341.391	340.652	0.03178865979381442	0	PA_with_intermediate	ward_and_allport	89	35.0	poldrack-single-stim	399074,399752	s633	False	
341.727	341.401	-0.3812113402061856	0	PA_with_intermediate	ward_and_allport	71	35.0	poldrack-single-stim		s633	False	
342.077	341.728	-0.35821134020618556	0	PA_with_intermediate	ward_and_allport	82	35.0	poldrack-single-stim	400433	s633	False	
342.82	342.086	0.026788659793814416	0	PA_with_intermediate	ward_and_allport	89	35.0	poldrack-single-stim	401114	s633	False	
343.074	342.821	-0.4542113402061856	0	PA_with_intermediate	ward_and_allport	71	35.0	poldrack-single-stim		s633	False	
343.087	343.088	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	35.0	poldrack-single-stim	401793,402473,403153	s633	True	
346.704	345.235	0.7617886597938144	1	PA_with_intermediate	ward_and_allport	82	36.0	poldrack-single-stim	403833,404514	s633	False	2.985
346.996	346.705	-0.4162113402061856	0	PA_with_intermediate	ward_and_allport	89	36.0	poldrack-single-stim	405193	s633	False	
349.511	347.005	1.7987886597938145	0	PA_with_intermediate	ward_and_allport	82	36.0	poldrack-single-stim	405874,406554,407233	s633	False	
349.971	349.513	-0.24921134020618557	0	PA_with_intermediate	ward_and_allport	71	36.0	poldrack-single-stim	407914	s633	False	
350.779	349.979	0.09278865979381441	0	PA_with_intermediate	ward_and_allport	89	36.0	poldrack-single-stim	408593	s633	False	
351.307	350.781	-0.1812113402061856	0	PA_with_intermediate	ward_and_allport	82	36.0	poldrack-single-stim	409273	s633	False	
351.751	351.318	-0.2742113402061856	0	PA_with_intermediate	ward_and_allport	71	36.0	poldrack-single-stim	409953	s633	False	
352.147	351.753	-0.3132113402061856	0	PA_with_intermediate	ward_and_allport	89	36.0	poldrack-single-stim		s633	False	
352.158	352.159	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	36.0	poldrack-single-stim	410633,411313,411994,412674	s633	True	
357.146	354.577	1.8617886597938145	1	PA_without_intermediate	ward_and_allport	89	37.0	poldrack-single-stim	413353,414034,414714,415394	s633	False	2.985
357.358	357.147	-0.49621134020618557	0	PA_without_intermediate	ward_and_allport	71	37.0	poldrack-single-stim		s633	False	
357.65	357.366	-0.42321134020618556	0	PA_without_intermediate	ward_and_allport	89	37.0	poldrack-single-stim		s633	False	
357.89	357.651	-0.4682113402061856	0	PA_without_intermediate	ward_and_allport	71	37.0	poldrack-single-stim	416073	s633	False	
358.174	357.902	-0.43521134020618557	0	PA_without_intermediate	ward_and_allport	89	37.0	poldrack-single-stim		s633	False	
358.6	358.176	-0.2832113402061856	0	PA_without_intermediate	ward_and_allport	82	37.0	poldrack-single-stim	416753	s633	False	
358.612	358.613	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	37.0	poldrack-single-stim	417434,418113,418793,419474	s633	True	
363.005	361.302	0.9957886597938144	1	PA_with_intermediate	ward_and_allport	82	38.0	poldrack-single-stim	420154,420833	s633	False	2.985
363.421	363.006	-0.29221134020618555	0	PA_with_intermediate	ward_and_allport	89	38.0	poldrack-single-stim	421513	s633	False	
364.399	363.429	0.26278865979381444	0	PA_with_intermediate	ward_and_allport	82	38.0	poldrack-single-stim	422192	s633	False	
364.725	364.4	-0.3822113402061856	0	PA_with_intermediate	ward_and_allport	71	38.0	poldrack-single-stim	422874	s633	False	
365.533	364.731	0.09478865979381441	0	PA_with_intermediate	ward_and_allport	89	38.0	poldrack-single-stim	423553	s633	False	
365.893	365.534	-0.3482113402061856	0	PA_with_intermediate	ward_and_allport	71	38.0	poldrack-single-stim	424232	s633	False	
365.9	365.901	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	38.0	poldrack-single-stim	424913,425592,426273,426953,427633,428314,428993	s633	True	
371.958	370.63	0.6207886597938144	1	PA_without_intermediate	ward_and_allport	89	39.0	poldrack-single-stim	429673	s633	False	2.985
372.204	371.96	-0.4632113402061856	0	PA_without_intermediate	ward_and_allport	82	39.0	poldrack-single-stim	430353	s633	False	
372.664	372.215	-0.2582113402061856	0	PA_without_intermediate	ward_and_allport	89	39.0	poldrack-single-stim	431033	s633	False	
372.94	372.665	-0.43221134020618557	0	PA_without_intermediate	ward_and_allport	82	39.0	poldrack-single-stim		s633	False	
373.292	372.949	-0.36421134020618556	0	PA_without_intermediate	ward_and_allport	89	39.0	poldrack-single-stim		s633	False	
373.54	373.294	-0.4612113402061856	0	PA_without_intermediate	ward_and_allport	71	39.0	poldrack-single-stim	431713	s633	False	
373.552	373.553	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	39.0	poldrack-single-stim	432393,433073,433753,434433,435115	s633	True	
379.319	376.788	1.8237886597938144	1	PA_without_intermediate	ward_and_allport	82	40.0	poldrack-single-stim	435793,436474,437153	s633	False	2.985
379.681	379.321	-0.3472113402061856	0	PA_without_intermediate	ward_and_allport	89	40.0	poldrack-single-stim	437833	s633	False	
380.657	379.695	0.25478865979381443	0	PA_without_intermediate	ward_and_allport	89	40.0	poldrack-single-stim	438513	s633	False	
380.943	380.659	-0.42321134020618556	0	PA_without_intermediate	ward_and_allport	71	40.0	poldrack-single-stim	439194	s633	False	
382.472	380.953	0.8117886597938144	0	PA_without_intermediate	ward_and_allport	82	40.0	poldrack-single-stim	439873,440554	s633	False	
382.866	382.473	-0.3142113402061856	0	PA_without_intermediate	ward_and_allport	71	40.0	poldrack-single-stim	441233	s633	False	
383.816	382.877	0.2317886597938144	0	PA_without_intermediate	ward_and_allport	82	40.0	poldrack-single-stim	441913	s633	False	
384.074	383.816	-0.4492113402061856	0	PA_without_intermediate	ward_and_allport	89	40.0	poldrack-single-stim		s633	False	
384.086	384.087	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	40.0	poldrack-single-stim	442595,443274,443953,444633	s633	True	
388.81	386.368	1.7347886597938145	1	PA_with_intermediate	ward_and_allport	71	41.0	poldrack-single-stim	445316,445995,446672	s633	False	2.985
389.245	388.812	-0.2742113402061856	0	PA_with_intermediate	ward_and_allport	82	41.0	poldrack-single-stim	447353	s633	False	
390.769	389.253	0.8087886597938144	0	PA_with_intermediate	ward_and_allport	71	41.0	poldrack-single-stim	448033,448712	s633	False	
393.476	390.77	1.9987886597938145	0	PA_with_intermediate	ward_and_allport	89	41.0	poldrack-single-stim	449394,450073,450753,451432	s633	False	
393.98	393.485	-0.2122113402061856	0	PA_with_intermediate	ward_and_allport	82	41.0	poldrack-single-stim	452113	s633	False	
394.279	393.982	-0.4102113402061856	0	PA_with_intermediate	ward_and_allport	71	41.0	poldrack-single-stim		s633	False	
394.563	394.291	-0.43521134020618557	0	PA_with_intermediate	ward_and_allport	89	41.0	poldrack-single-stim	452793	s633	False	
394.832	394.564	-0.4392113402061856	0	PA_with_intermediate	ward_and_allport	82	41.0	poldrack-single-stim		s633	False	
394.843	394.844	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	41.0	poldrack-single-stim	453474,454153,454833,455514,456193	s633	True	
400.247	398.491	1.0487886597938145	1	PA_without_intermediate	ward_and_allport	71	42.0	poldrack-single-stim	456882,457553,458233	s633	False	2.985
400.555	400.248	-0.4002113402061856	0	PA_without_intermediate	ward_and_allport	89	42.0	poldrack-single-stim	458914	s633	False	
400.842	400.563	-0.42821134020618556	0	PA_without_intermediate	ward_and_allport	71	42.0	poldrack-single-stim		s633	False	
401.064	400.844	-0.48721134020618556	0	PA_without_intermediate	ward_and_allport	89	42.0	poldrack-single-stim		s633	False	
401.581	401.079	-0.2052113402061856	0	PA_without_intermediate	ward_and_allport	71	42.0	poldrack-single-stim	459593	s633	False	
401.845	401.582	-0.4442113402061856	0	PA_without_intermediate	ward_and_allport	82	42.0	poldrack-single-stim		s633	False	
401.858	401.859	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	42.0	poldrack-single-stim	460273,460954,461633,462315	s633	True	
405.528	404.276	0.5447886597938144	1	PA_without_intermediate	ward_and_allport	82	43.0	poldrack-single-stim	462993,463674	s633	False	2.985
405.857	405.53	-0.3802113402061856	0	PA_without_intermediate	ward_and_allport	71	43.0	poldrack-single-stim		s633	False	
406.353	405.865	-0.21921134020618557	0	PA_without_intermediate	ward_and_allport	71	43.0	poldrack-single-stim	464353	s633	False	
407.13	406.355	0.06778865979381442	0	PA_without_intermediate	ward_and_allport	71	43.0	poldrack-single-stim	465034	s633	False	
407.856	407.139	0.009788659793814419	0	PA_without_intermediate	ward_and_allport	82	43.0	poldrack-single-stim	465713	s633	False	
408.191	407.858	-0.37421134020618557	0	PA_without_intermediate	ward_and_allport	89	43.0	poldrack-single-stim	466393	s633	False	
408.714	408.202	-0.19521134020618558	0	PA_without_intermediate	ward_and_allport	82	43.0	poldrack-single-stim	467075	s633	False	
408.959	408.716	-0.4642113402061856	0	PA_without_intermediate	ward_and_allport	71	43.0	poldrack-single-stim		s633	False	
408.971	408.972	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	43.0	poldrack-single-stim	467753,468433,469113	s633	True	
412.208	410.978	0.5227886597938144	1	PA_with_intermediate	ward_and_allport	71	44.0	poldrack-single-stim	469795,470474	s633	False	2.985
412.404	412.21	-0.5132113402061855	0	PA_with_intermediate	ward_and_allport	89	44.0	poldrack-single-stim		s633	False	
414.109	412.413	0.9887886597938145	0	PA_with_intermediate	ward_and_allport	89	44.0	poldrack-single-stim	471154,471833	s633	False	
414.356	414.11	-0.4612113402061856	0	PA_with_intermediate	ward_and_allport	82	44.0	poldrack-single-stim	472513	s633	False	
414.797	414.366	-0.2762113402061856	0	PA_with_intermediate	ward_and_allport	71	44.0	poldrack-single-stim		s633	False	
415.148	414.798	-0.35721134020618556	0	PA_with_intermediate	ward_and_allport	89	44.0	poldrack-single-stim	473194	s633	False	
415.475	415.157	-0.3892113402061856	0	PA_with_intermediate	ward_and_allport	82	44.0	poldrack-single-stim		s633	False	
415.813	415.476	-0.37021134020618557	0	PA_with_intermediate	ward_and_allport	89	44.0	poldrack-single-stim	473873	s633	False	
415.824	415.825	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	44.0	poldrack-single-stim	474553,475237,475915	s633	True	
424.511	422.841	0.9627886597938144	1	PA_with_intermediate	ward_and_allport	89	45.0	poldrack-single-stim	481353,482033,482713	s633	False	2.985
424.85	424.513	-0.37021134020618557	0	PA_with_intermediate	ward_and_allport	82	45.0	poldrack-single-stim		s633	False	
426.094	424.864	0.5227886597938144	0	PA_with_intermediate	ward_and_allport	89	45.0	poldrack-single-stim	483393,484073	s633	False	
426.343	426.096	-0.4602113402061856	0	PA_with_intermediate	ward_and_allport	71	45.0	poldrack-single-stim		s633	False	
427.248	426.357	0.18378865979381442	0	PA_with_intermediate	ward_and_allport	82	45.0	poldrack-single-stim	484754,485433	s633	False	
427.509	427.249	-0.4472113402061856	0	PA_with_intermediate	ward_and_allport	89	45.0	poldrack-single-stim		s633	False	
427.519	427.52	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	45.0	poldrack-single-stim	486114,486794,487473	s633	True	
431.168	429.532	0.9287886597938144	1	PA_with_intermediate	ward_and_allport	89	46.0	poldrack-single-stim	488153,488833,489513	s633	False	2.985
431.49	431.169	-0.3862113402061856	0	PA_with_intermediate	ward_and_allport	71	46.0	poldrack-single-stim		s633	False	
431.774	431.497	-0.43021134020618557	0	PA_with_intermediate	ward_and_allport	89	46.0	poldrack-single-stim		s633	False	
432.029	431.776	-0.4542113402061856	0	PA_with_intermediate	ward_and_allport	82	46.0	poldrack-single-stim	490193	s633	False	
432.635	432.04	-0.11221134020618559	0	PA_with_intermediate	ward_and_allport	71	46.0	poldrack-single-stim	490875	s633	False	
432.911	432.636	-0.43221134020618557	0	PA_with_intermediate	ward_and_allport	82	46.0	poldrack-single-stim		s633	False	
432.925	432.926	-0.7082113402061856	0	PA_with_intermediate	ward_and_allport	-1	46.0	poldrack-single-stim	491554,492233,492915,493593	s633	True	
436.808	435.347	0.7537886597938144	1	PA_without_intermediate	ward_and_allport	71	47.0	poldrack-single-stim	494274,494953	s633	False	2.985
437.281	436.809	-0.2352113402061856	0	PA_without_intermediate	ward_and_allport	82	47.0	poldrack-single-stim	495633	s633	False	
438.565	437.292	0.5657886597938144	0	PA_without_intermediate	ward_and_allport	71	47.0	poldrack-single-stim	496314	s633	False	
438.908	438.565	-0.36421134020618556	0	PA_without_intermediate	ward_and_allport	82	47.0	poldrack-single-stim	496994	s633	False	
439.377	438.919	-0.24921134020618557	0	PA_without_intermediate	ward_and_allport	71	47.0	poldrack-single-stim	497673	s633	False	
439.711	439.379	-0.3752113402061856	0	PA_without_intermediate	ward_and_allport	89	47.0	poldrack-single-stim		s633	False	
439.722	439.723	-0.7082113402061856	0	PA_without_intermediate	ward_and_allport	-1	47.0	poldrack-single-stim	498353,499033,499713,500393	s633	True	
