onset	duration
-35793.0	0.01
3853.0	0.01
13692.0	0.01
22029.0	0.01
32559.0	0.01
43931.0	0.01
57120.0	0.01
67138.0	0.01
71079.0	0.01
81849.0	0.01
93172.0	0.01
100984.0	0.01
112217.0	0.01
120796.0	0.01
131007.0	0.01
140374.0	0.01
150179.0	0.01
161034.0	0.01
170517.0	0.01
180889.0	0.01
191847.0	0.01
199519.0	0.01
212002.0	0.01
220256.0	0.01
229840.0	0.01
237968.0	0.01
249636.0	0.01
258839.0	0.01
270344.0	0.01
277949.0	0.01
287827.0	0.01
301024.0	0.01
314029.0	0.01
325323.0	0.01
330980.0	0.01
344928.0	0.01
351727.0	0.01
362167.0	0.01
374250.0	0.01
383480.0	0.01
393858.0	0.01
411298.0	0.01
