onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.015	0.55	-0.029905511811023643	400.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
5.405	0.55	9.448818897635646e-05	400.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
7.93	0.55	0.016094488188976356	400.0	1.0	stop_signal	71.0	True	False	stop_failure	s593	False	stop_failure
10.866	0.55	0.11509448818897636	350.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
13.393	0.55	0.019094488188976355	350.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
15.92	0.55	0.13009448818897634	350.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
18.173	0.55	-0.5629055118110237	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
20.698	0.55	0.013094488188976357	400.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
23.09	0.55	0.17109448818897635	400.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
25.343	0.55	0.19609448818897635	400.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
27.735	0.55	0.06609448818897636	400.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
29.989	0.55	-0.5629055118110237	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
32.38	0.55	0.058094488188976355	450.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
34.909	0.55	-0.5629055118110237	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
37.163	0.55	0.03809448818897636	500.0	1.0	stop_signal	71.0	True	False	stop_failure	s593	False	stop_failure
39.551	0.55	0.18609448818897636	450.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
42.215	0.55	-0.5629055118110237	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
44.469	0.55	0.014094488188976356	500.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
47.674	0.55	0.20909448818897636	500.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
50.063	0.55	0.26009448818897635	500.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
52.455	0.55	-0.5629055118110237	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
54.983	0.55	0.07409448818897636	550.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
57.239	0.55	-0.5629055118110237	550.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
59.492	0.55	0.14009448818897635	600.0	1.0	stop_signal	71.0	True	False	stop_failure	s593	False	stop_failure
61.749	0.55	0.3560944881889764	550.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
64.685	0.55	0.21609448818897636	550.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
67.213	0.55	0.25809448818897635	550.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
69.741	0.55	0.23909448818897636	550.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
71.996	0.55	-0.5629055118110237	550.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
74.525	0.55	0.24009448818897636	600.0	1.0	stop_signal	71.0	True	False	stop_failure	s593	False	stop_failure
76.778	0.55	0.27809448818897636	550.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
79.17	0.55	-0.5629055118110237	550.0	0.0	stop_signal	-1.0	True	True	stop_success	s593	False	stop_success
81.423	0.55	0.28709448818897637	600.0	1.0	stop_signal	71.0	True	False	go	s593	False	go
84.085	0.55	0.18809448818897637	600.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
86.749	0.55	0.23309448818897635	600.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
89.001	0.55	0.27209448818897636	600.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
91.253	0.55	0.31409448818897634	600.0	1.0	stop_signal	89.0	True	False	go	s593	False	go
93.644	0.55	0.13209448818897634	600.0	1.0	stop_signal	71.0	True	False	stop_failure	s593	False	stop_failure
96.442	0.55	0.17209448818897635	550.0	1.0	stop_signal	89.0	True	False	stop_failure	s593	False	stop_failure
