onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	worker_id	junk
3.515864	0.576	-0.07817054263565888	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s471	False
6.124	0.576	0.06382945736434112	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s471	False
8.733	0.576	0.046829457364341125	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s471	False
11.341592	0.576	-0.03317054263565888	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s471	False
13.950456	0.576	0.017829457364341123	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s471	False
16.559592000000002	0.576	-0.05017054263565888	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s471	False
19.17	0.576	0.08782945736434113	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s471	False
21.779592	0.576	0.08982945736434113	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s471	False
24.387	0.576	0.10782945736434113	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s471	False
26.997592	0.576	0.06382945736434112	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s471	False
29.608	0.576	-0.06617054263565887	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s471	False
32.217	0.576	-0.05817054263565888	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s471	False
34.825592	0.576	0.20982945736434114	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s471	False
37.433864	0.576	0.2608294573643411	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s471	False
40.042728000000004	0.576	0.022829457364341124	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s471	False
42.651455999999996	0.576	0.05782945736434113	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s471	False
45.260728	0.576	-0.05917054263565888	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s471	False
