onset	duration
-139103.0	0.01
-133830.0	0.01
-129481.0	0.01
-124145.0	0.01
-119628.0	0.01
-115552.0	0.01
-110525.0	0.01
-103963.0	0.01
-99472.0	0.01
-95549.0	0.01
-90179.0	0.01
-84916.0	0.01
-80687.0	0.01
-75648.0	0.01
-70212.0	0.01
-64901.0	0.01
-60586.0	0.01
-56015.0	0.01
-51445.0	0.01
-46585.0	0.01
5975.0	0.01
11041.0	0.01
15661.0	0.01
19459.0	0.01
24062.0	0.01
29969.0	0.01
34133.0	0.01
38661.0	0.01
42206.0	0.01
46363.0	0.01
51423.0	0.01
55709.0	0.01
59990.0	0.01
64032.0	0.01
68252.0	0.01
72700.0	0.01
77232.0	0.01
81232.0	0.01
85250.0	0.01
89476.0	0.01
93749.0	0.01
97724.0	0.01
101921.0	0.01
105727.0	0.01
110008.0	0.01
114537.0	0.01
118844.0	0.01
122914.0	0.01
126961.0	0.01
131462.0	0.01
135936.0	0.01
141005.0	0.01
144846.0	0.01
149782.0	0.01
154263.0	0.01
158493.0	0.01
162374.0	0.01
167251.0	0.01
171962.0	0.01
176095.0	0.01
176561.0	0.01
191210.0	0.01
195289.0	0.01
199563.0	0.01
204434.0	0.01
208970.0	0.01
213306.0	0.01
217491.0	0.01
222631.0	0.01
226600.0	0.01
231169.0	0.01
234576.0	0.01
238982.0	0.01
243154.0	0.01
247351.0	0.01
253063.0	0.01
256485.0	0.01
261431.0	0.01
265729.0	0.01
269794.0	0.01
273845.0	0.01
278093.0	0.01
282292.0	0.01
286768.0	0.01
290879.0	0.01
295389.0	0.01
299022.0	0.01
303361.0	0.01
307595.0	0.01
311357.0	0.01
316352.0	0.01
320839.0	0.01
325128.0	0.01
329102.0	0.01
333444.0	0.01
337515.0	0.01
342326.0	0.01
346233.0	0.01
350549.0	0.01
354566.0	0.01
358933.0	0.01
359036.0	0.01
373485.0	0.01
377549.0	0.01
381905.0	0.01
386184.0	0.01
390556.0	0.01
394593.0	0.01
399503.0	0.01
402854.0	0.01
407174.0	0.01
411638.0	0.01
416362.0	0.01
420655.0	0.01
424693.0	0.01
428935.0	0.01
433965.0	0.01
437941.0	0.01
442540.0	0.01
447190.0	0.01
451710.0	0.01
456253.0	0.01
460109.0	0.01
464373.0	0.01
468612.0	0.01
473513.0	0.01
477495.0	0.01
482820.0	0.01
486967.0	0.01
490589.0	0.01
494855.0	0.01
498934.0	0.01
503292.0	0.01
507720.0	0.01
512257.0	0.01
516409.0	0.01
520461.0	0.01
524448.0	0.01
528600.0	0.01
533638.0	0.01
538075.0	0.01
544378.0	0.01
544640.0	0.01
558652.0	0.01
563207.0	0.01
567466.0	0.01
571372.0	0.01
575307.0	0.01
579623.0	0.01
583889.0	0.01
588488.0	0.01
592663.0	0.01
596760.0	0.01
601379.0	0.01
605281.0	0.01
611539.0	0.01
615917.0	0.01
619779.0	0.01
623902.0	0.01
628206.0	0.01
632071.0	0.01
636668.0	0.01
640719.0	0.01
645577.0	0.01
649734.0	0.01
653741.0	0.01
658428.0	0.01
662371.0	0.01
667658.0	0.01
671674.0	0.01
676012.0	0.01
680349.0	0.01
685709.0	0.01
689927.0	0.01
694055.0	0.01
699020.0	0.01
703093.0	0.01
707280.0	0.01
711493.0	0.01
715410.0	0.01
720096.0	0.01
724611.0	0.01
728668.0	0.01
