movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.092	4.518	1.471	0.06617791411042948	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
10.311	8.801	1.471	0.0021779141104294694	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
14.555	12.81	1.471	0.23717791411042946	AY	1.0	dot_pattern_expectancy	71.0	AY	s612	False
19.535	17.773	1.471	0.25417791411042945	AY	1.0	dot_pattern_expectancy	71.0	AY	s612	False
23.756	22.059	1.471	0.18917791411042947	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
28.063	26.474	1.471	0.08117791411042947	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
32.372	30.892	1.471	-0.02782208588957053	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
37.712	35.991	1.471	0.21317791411042947	AY	1.0	dot_pattern_expectancy	71.0	AY	s612	False
41.528	40.002	1.471	0.01817791411042947	BY	1.0	dot_pattern_expectancy	71.0	BY	s612	False
45.571	44.014	1.471	0.04917791411042947	BY	1.0	dot_pattern_expectancy	71.0	BY	s612	False
49.706	48.027	1.471	0.17117791411042946	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
53.489	52.174	1.471	-0.19282208588957053	BX	1.0	dot_pattern_expectancy	71.0	BX	s612	False
58.209	56.729	1.471	-0.02782208588957053	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
62.485	61.011	1.471	-0.03382208588957053	BX	1.0	dot_pattern_expectancy	71.0	BX	s612	False
67.9	66.111	1.471	0.28117791411042947	AY	1.0	dot_pattern_expectancy	71.0	AY	s612	False
71.595	70.119	1.471	-0.03182208588957053	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
76.489	75.084	1.471	-0.10282208588957054	BY	1.0	dot_pattern_expectancy	71.0	BY	s612	False
80.672	79.229	1.471	-0.06482208588957053	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
84.99	83.376	1.471	0.10617791411042947	AX	1.0	dot_pattern_expectancy	89.0	AX	s612	False
