onset	duration
-100974.0	0.01
-96556.0	0.01
-92179.0	0.01
-88118.0	0.01
-84614.0	0.01
-80995.0	0.01
-77037.0	0.01
-72496.0	0.01
-67964.0	0.01
-63536.0	0.01
-59745.0	0.01
-56057.0	0.01
-52674.0	0.01
-48434.0	0.01
-45457.0	0.01
-40217.0	0.01
4335.0	0.01
6862.0	0.01
9586.0	0.01
12142.0	0.01
15442.0	0.01
17360.0	0.01
20270.0	0.01
23483.0	0.01
25850.0	0.01
28510.0	0.01
31206.0	0.01
33613.0	0.01
35461.0	0.01
37884.0	0.01
40617.0	0.01
43900.0	0.01
48063.0	0.01
50324.0	0.01
52824.0	0.01
55709.0	0.01
58613.0	0.01
60623.0	0.01
63805.0	0.01
65578.0	0.01
69940.0	0.01
72187.0	0.01
74485.0	0.01
77483.0	0.01
80045.0	0.01
82930.0	0.01
85093.0	0.01
87570.0	0.01
89302.0	0.01
92492.0	0.01
94524.0	0.01
97145.0	0.01
99926.0	0.01
103318.0	0.01
106232.0	0.01
109015.0	0.01
112384.0	0.01
114461.0	0.01
117931.0	0.01
120755.0	0.01
123705.0	0.01
125846.0	0.01
128515.0	0.01
131023.0	0.01
133713.0	0.01
135927.0	0.01
138455.0	0.01
140211.0	0.01
142837.0	0.01
146021.0	0.01
149038.0	0.01
151087.0	0.01
153189.0	0.01
155312.0	0.01
157656.0	0.01
160651.0	0.01
163003.0	0.01
165117.0	0.01
168563.0	0.01
172146.0	0.01
174341.0	0.01
177366.0	0.01
180921.0	0.01
183970.0	0.01
186767.0	0.01
188471.0	0.01
190737.0	0.01
193622.0	0.01
195880.0	0.01
199566.0	0.01
202690.0	0.01
203880.0	0.01
206790.0	0.01
209751.0	0.01
212843.0	0.01
214916.0	0.01
230536.0	0.01
233530.0	0.01
236099.0	0.01
238696.0	0.01
241782.0	0.01
243924.0	0.01
246144.0	0.01
248833.0	0.01
251606.0	0.01
253841.0	0.01
257340.0	0.01
260722.0	0.01
262177.0	0.01
264736.0	0.01
268899.0	0.01
271399.0	0.01
275145.0	0.01
277255.0	0.01
279176.0	0.01
282007.0	0.01
284766.0	0.01
287283.0	0.01
290392.0	0.01
292823.0	0.01
295711.0	0.01
298539.0	0.01
301799.0	0.01
304154.0	0.01
306254.0	0.01
308765.0	0.01
310650.0	0.01
313623.0	0.01
315728.0	0.01
318633.0	0.01
320945.0	0.01
323658.0	0.01
326934.0	0.01
330117.0	0.01
332876.0	0.01
336480.0	0.01
338247.0	0.01
341396.0	0.01
344813.0	0.01
346816.0	0.01
349456.0	0.01
351695.0	0.01
353967.0	0.01
356669.0	0.01
360262.0	0.01
362133.0	0.01
363940.0	0.01
365961.0	0.01
369800.0	0.01
372027.0	0.01
375333.0	0.01
377409.0	0.01
379543.0	0.01
382335.0	0.01
384440.0	0.01
387486.0	0.01
390104.0	0.01
392074.0	0.01
395677.0	0.01
397831.0	0.01
400358.0	0.01
403670.0	0.01
407500.0	0.01
411660.0	0.01
413387.0	0.01
415841.0	0.01
418158.0	0.01
420358.0	0.01
423618.0	0.01
426695.0	0.01
429096.0	0.01
431022.0	0.01
433827.0	0.01
436761.0	0.01
439572.0	0.01
442115.0	0.01
457739.0	0.01
460442.0	0.01
462922.0	0.01
465836.0	0.01
468550.0	0.01
470519.0	0.01
473344.0	0.01
476590.0	0.01
479965.0	0.01
483465.0	0.01
486094.0	0.01
487968.0	0.01
490439.0	0.01
492136.0	0.01
495429.0	0.01
499122.0	0.01
501044.0	0.01
503781.0	0.01
506448.0	0.01
509851.0	0.01
512449.0	0.01
516223.0	0.01
518988.0	0.01
522344.0	0.01
525772.0	0.01
528355.0	0.01
531479.0	0.01
533465.0	0.01
536014.0	0.01
538093.0	0.01
540833.0	0.01
542962.0	0.01
544952.0	0.01
547820.0	0.01
550593.0	0.01
553420.0	0.01
556260.0	0.01
559675.0	0.01
562477.0	0.01
565606.0	0.01
568440.0	0.01
571199.0	0.01
573902.0	0.01
576225.0	0.01
578672.0	0.01
580200.0	0.01
582359.0	0.01
585948.0	0.01
588717.0	0.01
590219.0	0.01
592677.0	0.01
595140.0	0.01
597684.0	0.01
601766.0	0.01
604303.0	0.01
607189.0	0.01
608626.0	0.01
611039.0	0.01
614092.0	0.01
616986.0	0.01
619312.0	0.01
621259.0	0.01
624151.0	0.01
626330.0	0.01
629082.0	0.01
632047.0	0.01
635136.0	0.01
638597.0	0.01
640691.0	0.01
642836.0	0.01
644880.0	0.01
647384.0	0.01
650532.0	0.01
653010.0	0.01
656041.0	0.01
658168.0	0.01
661342.0	0.01
664758.0	0.01
668298.0	0.01
669812.0	0.01
