onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	worker_id	junk
3.526048	0.576	0.06661240310077517	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s643	False
6.141864	0.576	-0.08538759689922483	0.0	double	attention_network_task	up	left	incongruent	71	poldrack-single-stim	s643	True
8.755728	0.576	-0.07338759689922483	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s643	False
11.372727999999999	0.576	0.020612403100775167	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s643	False
13.991	0.576	-0.06338759689922484	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s643	False
16.608	0.576	-0.08538759689922483	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s643	False
19.226727999999998	0.576	-0.10438759689922483	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s643	False
21.845	0.576	0.04861240310077517	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s643	False
24.462	0.576	0.11261240310077517	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s643	False
27.078727999999998	0.576	-0.10038759689922483	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s643	False
29.698	0.576	-0.06538759689922483	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s643	False
32.314864	0.576	-0.08438759689922483	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s643	False
34.932728000000004	0.576	0.0036124031007751683	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s643	False
37.55	0.576	-0.09538759689922484	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s643	False
40.167	0.576	-0.13838759689922484	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s643	False
42.782	0.576	-0.15938759689922483	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s643	False
45.399	0.576	0.15961240310077518	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s643	False
48.011	0.576	-0.13238759689922483	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s643	False
50.629	0.576	0.03561240310077517	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s643	False
53.244728	0.576	0.006612403100775168	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s643	False
55.862864	0.576	0.034612403100775166	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s643	False
58.480912	0.576	0.09961240310077517	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s643	False
61.099728000000006	0.576	0.01861240310077517	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s643	False
63.716864	0.576	-0.17138759689922484	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s643	False
66.334864	0.576	-0.03838759689922483	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s643	False
68.952	0.576	-0.07138759689922483	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s643	False
71.57	0.576	0.2976124031007752	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s643	False
74.187	0.576	-0.02338759689922483	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s643	False
76.801	0.576	-0.10538759689922483	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s643	False
79.415864	0.576	0.05661240310077517	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s643	False
82.029728	0.576	0.014612403100775169	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s643	False
84.645864	0.576	0.15161240310077517	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s643	False
87.26586400000001	0.576	-0.014387596899224833	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s643	False
89.881	0.576	0.09261240310077516	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s643	False
92.494	0.576	0.03161240310077517	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s643	False
