movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
7.294	3.009	3.1855663956639564	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s541	False	2.985
8.026	7.295	-0.36843360433604333	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s541	False	
9.521	8.028	0.3935663956639567	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s541	False	
9.961	9.522	-0.6604336043360434	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s541	False	
11.15	9.962	0.08856639566395666	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s541	False	
11.68	11.152	-0.5714336043360434	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s541	False	
11.683	11.684	-1.1004336043360434	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s541	True	
18.176	14.187	2.8895663956639566	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s541	False	2.985
19.682	18.177	0.40556639566395664	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s541	False	
20.227	19.685	-0.5574336043360434	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s541	False	
20.722	20.227	-0.6044336043360433	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s541	False	
21.739	20.723	-0.08343360433604334	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s541	False	
22.131	21.741	-0.7094336043360433	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s541	False	
22.135	22.136	-1.1004336043360434	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s541	True	
27.107	24.238	1.7695663956639567	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s541	False	2.985
28.26	27.108	0.052566395663956655	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s541	False	
30.946	28.262	1.5845663956639566	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s541	False	
31.3	30.948	-0.7474336043360433	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s541	False	
33.013	31.302	0.6115663956639567	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s541	False	
33.486	33.014	-0.6274336043360433	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s541	False	
33.492	33.493	-1.1004336043360434	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s541	True	
39.353	35.695	2.5585663956639566	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s541	False	2.985
39.667	39.354	-0.7864336043360434	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s541	False	
42.059	39.669	1.2905663956639566	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s541	False	
42.388	42.059	-0.7704336043360434	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s541	False	
43.522	42.389	0.03356639566395665	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s541	False	
46.315	43.524	1.6915663956639566	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s541	False	
46.316	46.317	-1.1004336043360434	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s541	True	
55.32	50.323	3.8975663956639566	1	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s541	False	2.985
56.009	55.321	-0.41143360433604337	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s541	False	
57.873	56.011	0.7625663956639567	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s541	False	
58.823	57.874	-0.15043360433604336	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s541	False	
65.677	58.824	5.753566395663956	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s541	False	
66.031	65.678	-0.7464336043360433	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s541	False	
66.034	66.035	-1.1004336043360434	0	PA_with_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s541	True	
75.779	70.214	4.465566395663957	1	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s541	False	2.985
76.17	75.779	-0.7084336043360433	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s541	False	
76.995	76.172	-0.27643360433604336	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s541	False	
77.392	76.996	-0.7034336043360433	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s541	False	
78.169	77.393	-0.32343360433604335	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s541	False	
78.519	78.171	-0.7514336043360433	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s541	False	
78.525	78.526	-1.1004336043360434	0	PA_with_intermediate	ward_and_allport	-1	1.0	poldrack-single-stim	s541	True	
86.216	81.889	3.2275663956639566	1	PA_with_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s541	False	2.985
86.669	86.216	-0.6464336043360434	0	PA_with_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s541	False	
87.899	86.672	0.12756639566395667	0	PA_with_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s541	False	
88.287	87.899	-0.7114336043360433	0	PA_with_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s541	False	
89.306	88.29	-0.08343360433604334	0	PA_with_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s541	False	
89.6	89.307	-0.8064336043360434	0	PA_with_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s541	False	
89.602	89.603	-1.1004336043360434	0	PA_with_intermediate	ward_and_allport	-1	2.0	poldrack-single-stim	s541	True	
96.541	91.606	3.8355663956639563	1	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s541	False	2.985
96.879	96.542	-0.7624336043360433	0	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s541	False	
97.402	96.88	-0.5774336043360433	0	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s541	False	
97.82	97.404	-0.6834336043360434	0	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s541	False	
98.933	97.823	0.010566395663956655	0	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s541	False	
99.252	98.934	-0.7814336043360434	0	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s541	False	
99.254	99.255	-1.1004336043360434	0	PA_without_intermediate	ward_and_allport	-1	3.0	poldrack-single-stim	s541	True	
106.879	101.666	4.113566395663956	1	PA_with_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s541	False	2.985
107.191	106.881	-0.7894336043360434	0	PA_with_intermediate	ward_and_allport	71	4.0	poldrack-single-stim	s541	False	
108.155	107.194	-0.13843360433604335	0	PA_with_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s541	False	
108.495	108.155	-0.7594336043360433	0	PA_with_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s541	False	
109.456	108.497	-0.14043360433604335	0	PA_with_intermediate	ward_and_allport	71	4.0	poldrack-single-stim	s541	False	
109.748	109.456	-0.8074336043360434	0	PA_with_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s541	False	
