onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.007	0.55	0.3811968503937008	300.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
5.397	0.55	0.2321968503937008	300.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
7.922	0.55	-0.4108031496062992	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s519	False	stop_success
10.855	0.55	0.0611968503937008	350.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
13.379	0.55	0.1721968503937008	350.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
15.904	0.55	0.2281968503937008	350.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
18.157	0.55	0.0991968503937008	350.0	1.0	stop_signal	71.0	True	False	stop_failure	s519	False	stop_failure
20.682	0.55	0.2471968503937008	300.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
23.07	0.55	0.1641968503937008	300.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
25.323	0.55	0.051196850393700796	300.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
27.711	0.55	0.1671968503937008	300.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
29.963	0.55	0.013196850393700799	300.0	1.0	stop_signal	71.0	True	False	stop_failure	s519	False	stop_failure
32.352	0.55	0.1161968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
34.877	0.55	0.0881968503937008	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s519	False	stop_failure
37.13	0.55	-0.4108031496062992	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s519	False	stop_success
39.52	0.55	-0.0188031496062992	250.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
42.181	0.55	-0.0198031496062992	250.0	1.0	stop_signal	89.0	True	False	stop_failure	s519	False	stop_failure
44.433	0.55	0.4201968503937008	200.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
47.638	0.55	0.1901968503937008	200.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
50.027	0.55	0.0911968503937008	200.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
52.415	0.55	-0.0268031496062992	200.0	1.0	stop_signal	71.0	True	False	stop_failure	s519	False	stop_failure
54.94	0.55	0.1681968503937008	150.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
57.193	0.55	-0.4108031496062992	150.0	0.0	stop_signal	-1.0	True	True	stop_success	s519	False	stop_success
59.446	0.55	-0.4108031496062992	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s519	False	stop_success
61.698	0.55	-0.0268031496062992	250.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
64.63	0.55	0.0871968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
67.155	0.55	0.2301968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
69.68	0.55	0.0951968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
71.933	0.55	0.0371968503937008	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s519	False	stop_failure
74.458	0.55	-0.4108031496062992	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s519	False	stop_success
76.71	0.55	0.0741968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
79.101	0.55	0.0681968503937008	250.0	1.0	stop_signal	89.0	True	False	stop_failure	s519	False	stop_failure
81.353	0.55	0.0411968503937008	200.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
84.013	0.55	0.059196850393700796	200.0	1.0	stop_signal	89.0	True	False	go	s519	False	go
86.673	0.55	0.0061968503937008	200.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
88.926	0.55	0.0531968503937008	200.0	1.0	stop_signal	71.0	True	False	go	s519	False	go
