onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.019	0.55	0.4452992125984252	100.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
5.547	0.55	0.2942992125984252	100.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
7.804	0.55	0.0012992125984251856	100.0	1.0	stop_signal	89.0	True	False	stop_failure	s644	False	stop_failure
10.058	0.55	-0.025700787401574814	50.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
12.314	0.55	-0.017700787401574814	50.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
14.57	0.55	0.1282992125984252	50.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
16.959	0.55	0.1332992125984252	50.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
19.216	0.55	-0.4977007874015748	50.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
21.473	0.55	0.022299212598425187	100.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
23.728	0.55	-0.4977007874015748	100.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
25.984	0.55	-0.4977007874015748	150.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
28.512	0.55	0.2512992125984252	200.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
30.902	0.55	0.24129921259842518	200.0	0.0	stop_signal	89.0	True	False	go	s644	True	go
33.431	0.55	-0.4977007874015748	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
35.687	0.55	0.11629921259842518	250.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
38.079	0.55	0.1552992125984252	250.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
40.471	0.55	0.1592992125984252	250.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
42.726	0.55	0.1262992125984252	250.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
45.118	0.55	0.07229921259842519	250.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
47.509	0.55	-0.4977007874015748	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
49.902	0.55	0.07629921259842519	300.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
52.562	0.55	0.10729921259842519	300.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
55.088	0.55	0.09529921259842519	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s644	False	stop_failure
57.343	0.55	-0.4977007874015748	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
60.279	0.55	0.12429921259842519	300.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
62.536	0.55	0.047299212598425185	300.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
65.063	0.55	-0.4977007874015748	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
67.318	0.55	0.17429921259842518	350.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
69.574	0.55	0.07329921259842519	350.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
71.828	0.55	0.04529921259842518	350.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
74.084	0.55	0.1342992125984252	350.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
76.611	0.55	-0.4977007874015748	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
79.684	0.55	-0.4977007874015748	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
81.936	0.55	0.27929921259842516	450.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
84.328	0.55	0.1522992125984252	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s644	False	stop_failure
86.72	0.55	0.1822992125984252	400.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
89.248	0.55	0.3212992125984252	400.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
91.64	0.55	0.18029921259842518	400.0	1.0	stop_signal	89.0	True	False	go	s644	False	go
94.031	0.55	0.07129921259842519	400.0	1.0	stop_signal	71.0	True	False	stop_failure	s644	False	stop_failure
96.83	0.55	0.04229921259842519	350.0	1.0	stop_signal	71.0	True	False	go	s644	False	go
99.222	0.55	-0.4977007874015748	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s644	False	stop_success
100.479	0.55	-0.4977007874015748		0.0	stop_signal	-1.0	True	True	go	s644	True	go
