inverse_delay	subjective_value	onset	duration	response_time	choice	experiment_exp_id	key_press	large_amount	later_delay	small_amount	trial_type	worker_id	junk
0.008264462809917356	4.814965433102888	3.013	1.2355	0.4050333333333333	larger_later	discount_fixed	89	74.0	121.0	20.0	larger_later	s609	False
0.009345794392523364	3.2831737346101235	7.583	1.2355	0.4880333333333333	larger_later	discount_fixed	89	45.0	107.0	20.0	larger_later	s609	False
0.041666666666666664	20.000000000000004	12.359	1.2355	-0.31196666666666667	larger_later	discount_fixed	89	77.0	24.0	20.0	larger_later	s609	False
0.006211180124223602	1.9384902143522835	16.997	1.2355	0.1080333333333333	larger_later	discount_fixed	89	39.0	161.0	20.0	larger_later	s609	False
0.005555555555555556	2.7709497206703912	21.569	1.2355	-0.23496666666666668	larger_later	discount_fixed	89	62.0	180.0	20.0	larger_later	s609	False
0.007194244604316547	1.3709389503748663	27.024	1.2355	0.0460333333333333	smaller_sooner	discount_fixed	71	24.0	139.0	20.0	smaller_sooner	s609	False
0.013888888888888888	6.073298429319372	32.411	1.2355	-0.4119666666666667	larger_later	discount_fixed	89	58.0	72.0	20.0	larger_later	s609	False
0.010752688172043012	4.649714582252206	36.983	1.2355	0.015033333333333303	larger_later	discount_fixed	89	56.0	93.0	20.0	larger_later	s609	False
0.038461538461538464	11.009174311926605	43.256	1.2355	0.7200333333333333	larger_later	discount_fixed	89	45.0	26.0	20.0	larger_later	s609	False
0.023809523809523808	3.8413361169102296	48.779	1.2355	0.059033333333333306	smaller_sooner	discount_fixed	71	23.0	42.0	20.0	smaller_sooner	s609	False
0.024390243902439025	8.519701810436635	53.35	1.2355	-0.2409666666666667	larger_later	discount_fixed	89	50.0	41.0	20.0	larger_later	s609	False
0.005681818181818182	1.1415525114155252	57.991	1.2355	0.0790333333333333	smaller_sooner	discount_fixed	71	25.0	176.0	20.0	smaller_sooner	s609	False
0.045454545454545456	14.948096885813149	62.629	1.2355	-0.1769666666666667	larger_later	discount_fixed	89	54.0	22.0	20.0	larger_later	s609	False
0.022727272727272728	4.658634538152611	67.743	1.2355	0.1740333333333333	larger_later	discount_fixed	89	29.0	44.0	20.0	larger_later	s609	False
0.011235955056179775	2.0745542949756888	73.061	1.2355	-0.3289666666666667	smaller_sooner	discount_fixed	71	24.0	89.0	20.0	smaller_sooner	s609	False
0.012987012987012988	2.2674060382008627	77.632	1.2355	0.008033333333333304	smaller_sooner	discount_fixed	71	23.0	77.0	20.0	smaller_sooner	s609	False
0.007692307692307693	1.6425855513307985	82.203	1.2355	0.10203333333333331	smaller_sooner	discount_fixed	71	27.0	130.0	20.0	smaller_sooner	s609	False
0.007462686567164179	1.359940872135994	86.774	1.2355	-0.1669666666666667	smaller_sooner	discount_fixed	71	23.0	134.0	20.0	smaller_sooner	s609	False
0.009345794392523364	4.0127678978568175	91.62	1.2355	0.1370333333333333	larger_later	discount_fixed	89	55.0	107.0	20.0	larger_later	s609	False
0.006993006993006993	2.4469933958985055	96.123	1.2355	-0.042966666666666695	larger_later	discount_fixed	89	44.0	143.0	20.0	larger_later	s609	False
0.00909090909090909	1.6355555555555557	101.783	1.2355	-0.4099666666666667	smaller_sooner	discount_fixed	71	23.0	110.0	20.0	smaller_sooner	s609	False
0.00641025641025641	3.329065300896287	106.695	1.2355	-0.4159666666666667	larger_later	discount_fixed	89	65.0	156.0	20.0	larger_later	s609	False
0.037037037037037035	5.2303120356612185	111.332	1.2355	-0.2629666666666667	smaller_sooner	discount_fixed	71	22.0	27.0	20.0	smaller_sooner	s609	False
0.01694915254237288	6.245120999219361	115.833	1.2355	-0.1119666666666667	larger_later	discount_fixed	89	50.0	59.0	20.0	larger_later	s609	False
0.007751937984496124	5.208732286480275	120.336	1.2355	-0.1119666666666667	larger_later	discount_fixed	89	85.0	129.0	20.0	larger_later	s609	False
0.017241379310344827	8.367670364500793	125.449	1.2355	-0.6169666666666667	larger_later	discount_fixed	89	66.0	58.0	20.0	larger_later	s609	False
0.005813953488372093	2.2870478413068844	131.585	1.2355	0.1330333333333333	larger_later	discount_fixed	89	49.0	172.0	20.0	larger_later	s609	False
0.022727272727272728	11.726907630522089	136.427	1.2355	-0.1329666666666667	larger_later	discount_fixed	89	73.0	44.0	20.0	larger_later	s609	False
0.0136986301369863	5.998707175177763	141.0	1.2355	-0.0919666666666667	larger_later	discount_fixed	89	58.0	73.0	20.0	larger_later	s609	False
0.013157894736842105	7.0822942643391515	145.708	1.2355	-0.0619666666666667	larger_later	discount_fixed	89	71.0	76.0	20.0	larger_later	s609	False
0.013513513513513514	6.845466155810984	151.569	1.2355	-0.2949666666666667	larger_later	discount_fixed	89	67.0	74.0	20.0	larger_later	s609	False
0.017241379310344827	3.6767036450079242	156.207	1.2355	0.5770333333333333	larger_later	discount_fixed	89	29.0	58.0	20.0	larger_later	s609	False
0.009615384615384616	2.9213483146067416	161.528	1.2355	-0.3379666666666667	larger_later	discount_fixed	89	39.0	104.0	20.0	larger_later	s609	False
0.009708737864077669	2.4940954180444024	166.506	1.2355	-0.7429666666666667	larger_later	discount_fixed	89	33.0	103.0	20.0	larger_later	s609	False
0.01282051282051282	3.215590742996346	171.078	1.2355	-0.7909666666666667	larger_later	discount_fixed	89	33.0	78.0	20.0	larger_later	s609	False
0.019230769230769232	10.313588850174217	176.601	1.2355	-0.3339666666666667	larger_later	discount_fixed	89	74.0	52.0	20.0	larger_later	s609	False
0.007575757575757576	1.6791604197901053	182.192	1.2355	0.7730333333333334	smaller_sooner	discount_fixed	71	28.0	132.0	20.0	smaller_sooner	s609	False
0.01694915254237288	3.497267759562842	187.989	1.2355	0.2240333333333333	smaller_sooner	discount_fixed	71	28.0	59.0	20.0	smaller_sooner	s609	False
0.006134969325153374	1.3754989253914647	192.56	1.2355	0.1980333333333333	smaller_sooner	discount_fixed	71	28.0	163.0	20.0	smaller_sooner	s609	False
0.013513513513513514	3.269476372924649	197.673	1.2355	-0.030966666666666698	larger_later	discount_fixed	89	32.0	74.0	20.0	larger_later	s609	False
0.011235955056179775	4.927066450567261	202.179	1.2355	-0.5279666666666667	larger_later	discount_fixed	89	57.0	89.0	20.0	larger_later	s609	False
0.009259259259259259	5.063291139240507	207.024	1.2355	-0.4689666666666667	larger_later	discount_fixed	89	70.0	108.0	20.0	larger_later	s609	False
0.010526315789473684	5.862595419847328	211.595	1.2355	-0.3019666666666667	larger_later	discount_fixed	89	72.0	95.0	20.0	larger_later	s609	False
0.027777777777777776	5.687203791469195	216.982	1.2355	1.0450333333333333	larger_later	discount_fixed	89	30.0	36.0	20.0	larger_later	s609	False
0.007751937984496124	2.5124473381846033	222.029	1.2355	0.6710333333333333	larger_later	discount_fixed	89	41.0	129.0	20.0	larger_later	s609	False
0.007751937984496124	4.779777862887782	226.737	1.2355	-0.3789666666666667	larger_later	discount_fixed	89	78.0	129.0	20.0	larger_later	s609	False
0.011363636363636364	6.2008733624454155	231.649	1.2355	-0.3359666666666667	larger_later	discount_fixed	89	71.0	88.0	20.0	larger_later	s609	False
0.006289308176100629	3.2694121345488845	236.56	1.2355	0.6320333333333333	larger_later	discount_fixed	89	65.0	159.0	20.0	larger_later	s609	False
0.008	1.514792899408284	241.403	1.2355	-0.3669666666666667	smaller_sooner	discount_fixed	71	24.0	125.0	20.0	smaller_sooner	s609	False
0.027777777777777776	10.99526066350711	246.517	1.2355	-0.43896666666666667	larger_later	discount_fixed	89	58.0	36.0	20.0	larger_later	s609	False
0.02702702702702703	11.68018539976825	251.635	1.2355	-0.2429666666666667	larger_later	discount_fixed	89	63.0	37.0	20.0	larger_later	s609	False
0.024390243902439025	12.779552715654953	256.341	1.2355	-0.1309666666666667	larger_later	discount_fixed	89	75.0	41.0	20.0	larger_later	s609	False
0.013888888888888888	4.712041884816754	261.184	1.2355	-0.2789666666666667	larger_later	discount_fixed	89	45.0	72.0	20.0	larger_later	s609	False
0.013513513513513514	2.554278416347382	266.029	1.2355	-0.1699666666666667	smaller_sooner	discount_fixed	71	25.0	74.0	20.0	smaller_sooner	s609	False
0.0072992700729927005	3.7640246109301483	272.912	1.2355	-0.25096666666666667	larger_later	discount_fixed	89	65.0	137.0	20.0	larger_later	s609	False
0.007142857142857143	2.780141843971631	277.486	1.2355	0.2100333333333333	larger_later	discount_fixed	89	49.0	140.0	20.0	larger_later	s609	False
0.009708737864077669	5.063769485120454	282.261	1.2355	-0.3909666666666667	larger_later	discount_fixed	89	67.0	103.0	20.0	larger_later	s609	False
0.005813953488372093	3.220536756126021	289.283	1.2355	-0.5569666666666667	larger_later	discount_fixed	89	69.0	172.0	20.0	larger_later	s609	False
0.014084507042253521	6.998011928429423	293.992	1.2355	-0.5769666666666667	larger_later	discount_fixed	89	66.0	71.0	20.0	larger_later	s609	False
0.005681818181818182	3.2420091324200917	299.177	1.2355	-0.2159666666666667	larger_later	discount_fixed	89	71.0	176.0	20.0	larger_later	s609	False
0.013157894736842105	3.0922693266832915	304.223	1.2355	0.14003333333333332	smaller_sooner	discount_fixed	71	31.0	76.0	20.0	smaller_sooner	s609	False
0.05263157894736842	13.205374280230325	318.053	1.2355	1.0570333333333333	larger_later	discount_fixed	89	43.0	19.0	20.0	larger_later	s609	False
0.008064516129032258	3.8155802861685215	322.625	1.2355	-0.2239666666666667	larger_later	discount_fixed	89	60.0	124.0	20.0	larger_later	s609	False
0.007042253521126761	1.5115465360391882	327.266	1.2355	-0.17096666666666668	smaller_sooner	discount_fixed	71	27.0	142.0	20.0	smaller_sooner	s609	False
0.014285714285714285	2.684563758389262	332.175	1.2355	-0.1389666666666667	smaller_sooner	discount_fixed	71	25.0	70.0	20.0	smaller_sooner	s609	False
0.010869565217391304	3.6897274633123693	336.68	1.2355	0.5860333333333333	larger_later	discount_fixed	89	44.0	92.0	20.0	larger_later	s609	False
0.037037037037037035	9.74739970282318	341.658	1.2355	0.3180333333333333	larger_later	discount_fixed	89	41.0	27.0	20.0	larger_later	s609	False
0.011235955056179775	5.532144786601837	346.571	1.2355	-0.5889666666666667	larger_later	discount_fixed	89	64.0	89.0	20.0	larger_later	s609	False
0.009259259259259259	5.641952983725136	351.14	1.2355	-0.6439666666666667	larger_later	discount_fixed	89	78.0	108.0	20.0	larger_later	s609	False
0.006896551724137931	4.391080617495712	355.643	1.2355	-0.050966666666666695	larger_later	discount_fixed	89	80.0	145.0	20.0	larger_later	s609	False
