movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
5.09	3.519	1.595	-0.07678750000000002	900.0	True	Orange-Blue		twobytwo	89.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s609	False
7.336	6.564	0.795	-0.07578750000000002	100.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	8.0	cue_stay	color	stay	poldrack-single-stim	s609	False
10.012	9.355	0.795	-0.19078750000000003	100.0	True	Color	switch	twobytwo	89.0	orange	3.0	cue_switch	color	stay	poldrack-single-stim	s609	False
12.822	12.005	0.795	-0.030787500000000023	100.0	True	Orange-Blue	switch	twobytwo	89.0	orange	8.0	cue_switch	color	stay	poldrack-single-stim	s609	False
15.706	14.39	1.595	-0.3317875	900.0	True	Color	switch	twobytwo	71.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s609	False
18.321	17.566	0.795	-0.09278750000000002	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
21.468	20.078	1.595	-0.2577875	900.0	True	Magnitude	stay	twobytwo	71.0	#1F45FC	9.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
23.955	23.121	0.795	-0.013787500000000022	100.0	False	Color		twobytwo	89.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s609	True
26.22	25.5	0.795	-0.12778750000000003	100.0	True	Orange-Blue	switch	twobytwo	89.0	orange	3.0	cue_switch	color	stay	poldrack-single-stim	s609	False
28.667	27.609	0.795	0.21021249999999997	100.0	False	Color	switch	twobytwo	71.0	orange	7.0	cue_switch	color	stay	poldrack-single-stim	s609	True
30.986	29.852	0.795	0.2862125	100.0	True	Color	stay	twobytwo	71.0	#1F45FC	2.0	cue_stay	color	stay	poldrack-single-stim	s609	False
32.953	32.227	0.795	-0.12178750000000002	100.0	True	High-Low		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
35.086	34.334	0.795	-0.09578750000000003	100.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s609	False
38.502	37.121	1.595	-0.2667875	900.0	True	Color	switch	twobytwo	71.0	#1F45FC	4.0	cue_switch	color	stay	poldrack-single-stim	s609	False
40.779	40.028	0.795	-0.09678750000000003	100.0	True	Magnitude		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
43.85	42.134	1.595	0.06821249999999998	900.0	True	Magnitude	stay	twobytwo	89.0	orange	4.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
45.784	45.041	0.795	-0.10478750000000002	100.0	True	Color		twobytwo	89.0	orange	1.0	task_switch	color	switch	poldrack-single-stim	s609	False
48.328	47.416	0.795	0.06421249999999998	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
50.528	49.526	0.795	0.15421249999999997	100.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s609	False
53.105	51.638	1.595	-0.18078750000000002	900.0	True	High-Low		twobytwo	89.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
55.266	54.548	0.795	-0.12978750000000003	100.0	True	High-Low	stay	twobytwo	89.0	orange	2.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
58.353	57.334	0.795	0.1712125	100.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	2.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
60.901	59.437	1.595	-0.18378750000000002	900.0	True	Color		twobytwo	89.0	orange	3.0	task_switch	color	switch	poldrack-single-stim	s609	False
64.013	62.478	1.595	-0.11278750000000003	900.0	True	Orange-Blue	switch	twobytwo	89.0	orange	3.0	cue_switch	color	stay	poldrack-single-stim	s609	False
67.336	65.79	1.595	-0.10178750000000002	900.0	True	Orange-Blue	stay	twobytwo	89.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s609	False
70.182	68.833	1.595	-0.29878750000000004	900.0	True	Orange-Blue	stay	twobytwo	89.0	orange	4.0	cue_stay	color	stay	poldrack-single-stim	s609	False
73.341	71.741	1.595	-0.047787500000000024	900.0	False	High-Low		twobytwo	89.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s609	True
76.125	74.652	1.595	-0.1747875	900.0	True	Color		twobytwo	71.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s609	False
79.702	78.1	1.595	-0.04578750000000002	900.0	True	Color	stay	twobytwo	89.0	orange	8.0	cue_stay	color	stay	poldrack-single-stim	s609	False
82.326	81.142	0.795	0.33621249999999997	100.0	True	Color	stay	twobytwo	89.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s609	False
84.639	83.792	0.795	-0.0007875000000000228	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	7.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
88.138	86.582	0.795	0.7082125	100.0	False	High-Low	switch	twobytwo	89.0	orange	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s609	True
89.792	88.689	0.795	0.25521249999999995	100.0	True	Orange-Blue		twobytwo	89.0	orange	7.0	task_switch	color	switch	poldrack-single-stim	s609	False
92.653	91.068	1.595	-0.06278750000000002	900.0	True	Magnitude		twobytwo	89.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
96.573	95.062	1.595	-0.13678750000000003	900.0	True	Color		twobytwo	89.0	orange	7.0	task_switch	color	switch	poldrack-single-stim	s609	False
99.052	97.968	0.795	0.23621249999999996	100.0	True	Color	stay	twobytwo	89.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s609	False
101.559	100.212	1.595	-0.30078750000000004	900.0	True	High-Low		twobytwo	71.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
104.006	103.254	0.795	-0.09578750000000003	100.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
107.257	105.366	1.595	0.24321249999999997	900.0	True	Magnitude	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s609	False
110.941	108.545	1.595	0.7482125	900.0	True	Color		twobytwo	89.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s609	False
112.938	111.454	1.595	-0.16378750000000003	900.0	True	High-Low		twobytwo	89.0	#1F45FC	1.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
116.403	114.494	1.595	0.26121249999999996	900.0	True	Orange-Blue		twobytwo	71.0	#1F45FC	6.0	task_switch	color	switch	poldrack-single-stim	s609	False
118.888	117.537	1.595	-0.29678750000000004	900.0	True	Orange-Blue	stay	twobytwo	71.0	#1F45FC	7.0	cue_stay	color	stay	poldrack-single-stim	s609	False
122.543	120.984	1.595	-0.08878750000000002	900.0	True	High-Low		twobytwo	71.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
125.324	123.892	1.595	-0.21578750000000002	900.0	True	High-Low	stay	twobytwo	71.0	orange	8.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
128.324	126.932	1.595	-0.2557875	900.0	True	Color		twobytwo	89.0	orange	2.0	task_switch	color	switch	poldrack-single-stim	s609	False
131.44	129.972	1.595	-0.17978750000000002	900.0	True	Magnitude		twobytwo	71.0	orange	9.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
133.875	133.014	0.795	0.013212499999999978	100.0	True	Color		twobytwo	89.0	orange	3.0	task_switch	color	switch	poldrack-single-stim	s609	False
135.954	135.119	0.795	-0.012787500000000023	100.0	True	Magnitude		twobytwo	71.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s609	False
138.11	137.366	0.795	-0.10378750000000002	100.0	True	Magnitude	stay	twobytwo	71.0	orange	9.0	cue_stay	magnitude	stay	poldrack-single-stim	s609	False
