movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.449	3.511	0.795	0.08792916666666667	100.0	True	Orange-Blue	stay	twobytwo	71.0	orange	3.0	cue_stay	color	stay	poldrack-single-stim	s533	False
6.877	5.889	0.795	0.13792916666666669	100.0	True	High-Low		twobytwo	89.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
9.538	8.129	1.595	-0.24107083333333332	900.0	True	Magnitude	switch	twobytwo	89.0	orange	9.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
12.425	11.034	1.595	-0.2590708333333333	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s533	False
15.421	13.939	1.595	-0.16807083333333334	900.0	True	Magnitude		twobytwo	89.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
18.273	16.98	0.795	0.44292916666666665	100.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s533	False
20.045	19.085	0.795	0.10992916666666668	100.0	True	Magnitude		twobytwo	89.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
22.66	21.325	1.595	-0.3150708333333333	900.0	False	Magnitude	stay	twobytwo	89.0	#1F45FC	4.0	cue_stay	magnitude	stay	poldrack-single-stim	s533	True
26.164	24.637	1.595	-0.12307083333333332	900.0	True	Color		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s533	False
29.023	27.678	1.595	-0.30507083333333335	900.0	True	Magnitude		twobytwo	71.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
32.368	30.583	1.595	0.13492916666666668	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s533	False
34.768	33.623	0.795	0.2949291666666667	100.0	True	Orange-Blue	stay	twobytwo	71.0	orange	2.0	cue_stay	color	stay	poldrack-single-stim	s533	False
36.925	36.0	0.795	0.07492916666666667	100.0	True	High-Low		twobytwo	89.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
38.924	38.104	0.795	-0.030070833333333324	100.0	True	Orange-Blue		twobytwo	71.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s533	False
41.951	40.617	1.595	-0.3160708333333333	900.0	True	Color	switch	twobytwo	71.0	orange	4.0	cue_switch	color	stay	poldrack-single-stim	s533	False
44.921	43.523	1.595	-0.2520708333333333	900.0	True	Magnitude		twobytwo	89.0	#1F45FC	9.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
47.915	46.563	0.795	0.5019291666666666	100.0	True	Color		twobytwo	71.0	orange	6.0	task_switch	color	switch	poldrack-single-stim	s533	False
50.653	49.075	1.595	-0.07207083333333332	900.0	True	High-Low		twobytwo	71.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
53.457	52.115	1.595	-0.30807083333333335	900.0	True	Color		twobytwo	89.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s533	False
57.076	55.427	0.795	0.7989291666666667	100.0	False	High-Low		twobytwo	71.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s533	True
59.137	57.667	1.595	-0.18007083333333332	900.0	True	Magnitude	switch	twobytwo	71.0	orange	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
61.859	60.572	0.795	0.4369291666666667	100.0	True	Magnitude	stay	twobytwo	89.0	#1F45FC	9.0	cue_stay	magnitude	stay	poldrack-single-stim	s533	False
64.564	62.95	1.595	-0.03607083333333332	900.0	True	Orange-Blue		twobytwo	71.0	orange	3.0	task_switch	color	switch	poldrack-single-stim	s533	False
67.452	65.855	1.595	-0.053070833333333324	900.0	True	High-Low		twobytwo	89.0	#1F45FC	7.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
69.959	69.032	0.795	0.07692916666666667	100.0	True	Magnitude	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
73.009	71.409	1.595	-0.05007083333333333	900.0	True	High-Low	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
76.14	75.267	0.795	0.022929166666666674	100.0	False	High-Low	stay	twobytwo	71.0	orange	6.0	cue_stay	magnitude	stay	poldrack-single-stim	s533	True
79.466	78.052	1.595	-0.2360708333333333	900.0	True	High-Low	stay	twobytwo	71.0	#1F45FC	1.0	cue_stay	magnitude	stay	poldrack-single-stim	s533	False
81.982	81.093	0.795	0.038929166666666674	100.0	True	High-Low	stay	twobytwo	89.0	orange	8.0	cue_stay	magnitude	stay	poldrack-single-stim	s533	False
84.341	83.471	0.795	0.019929166666666675	100.0	True	Magnitude	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
87.402	85.849	1.595	-0.09707083333333333	900.0	True	Color		twobytwo	89.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s533	False
90.333	88.889	0.795	0.5939291666666666	100.0	False	Orange-Blue	switch	twobytwo	89.0	orange	9.0	cue_switch	color	stay	poldrack-single-stim	s533	True
92.132	91.402	0.795	-0.12007083333333332	100.0	True	Color	switch	twobytwo	71.0	orange	1.0	cue_switch	color	stay	poldrack-single-stim	s533	False
95.262	93.642	1.595	-0.030070833333333324	900.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	7.0	cue_switch	color	stay	poldrack-single-stim	s533	False
98.17	96.683	1.595	-0.16307083333333333	900.0	True	Color	switch	twobytwo	89.0	#1F45FC	8.0	cue_switch	color	stay	poldrack-single-stim	s533	False
100.969	99.589	0.795	0.5299291666666667	100.0	True	Color	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s533	False
102.452	101.693	0.795	-0.09107083333333332	100.0	True	Orange-Blue	switch	twobytwo	71.0	orange	2.0	cue_switch	color	stay	poldrack-single-stim	s533	False
105.086	103.798	1.595	-0.36207083333333334	900.0	True	Color	switch	twobytwo	71.0	orange	2.0	cue_switch	color	stay	poldrack-single-stim	s533	False
107.855	106.703	0.795	0.3019291666666667	100.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s533	False
109.82	108.808	0.795	0.16192916666666668	100.0	True	Color	switch	twobytwo	89.0	#1F45FC	4.0	cue_switch	color	stay	poldrack-single-stim	s533	False
111.858	111.184	0.795	-0.17607083333333332	100.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	7.0	cue_switch	color	stay	poldrack-single-stim	s533	False
115.076	113.696	1.595	-0.2700708333333333	900.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	8.0	cue_stay	color	stay	poldrack-single-stim	s533	False
117.373	116.603	0.795	-0.08007083333333333	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
119.565	118.843	0.795	-0.12807083333333333	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
122.301	120.949	1.595	-0.29807083333333334	900.0	True	Color		twobytwo	89.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s533	False
124.782	123.989	0.795	-0.05707083333333333	100.0	True	Magnitude		twobytwo	71.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
127.503	126.64	0.795	0.012929166666666674	100.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s533	False
130.311	129.425	0.795	0.03592916666666667	100.0	False	Color	switch	twobytwo	71.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s533	True
133.978	132.618	0.795	0.5099291666666667	100.0	True	Orange-Blue	switch	twobytwo	71.0	orange	9.0	cue_switch	color	stay	poldrack-single-stim	s533	False
136.398	134.859	1.595	-0.11107083333333333	900.0	False	Color	switch	twobytwo	71.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s533	True
139.228	138.309	0.795	0.06892916666666668	100.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	7.0	cue_switch	color	stay	poldrack-single-stim	s533	False
142.035	140.414	1.595	-0.029070833333333327	900.0	True	Magnitude		twobytwo	71.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s533	False
145.052	143.455	1.595	-0.053070833333333324	900.0	False	Orange-Blue		twobytwo	71.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s533	True
147.258	146.359	1.595	-0.7510708333333334	900.0	False	Magnitude		twobytwo	-1.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s533	True
151.243	149.672	1.595	-0.07907083333333333	900.0	True	High-Low	switch	twobytwo	89.0	orange	8.0	cue_switch	magnitude	stay	poldrack-single-stim	s533	False
154.031	152.577	1.595	-0.19607083333333333	900.0	True	High-Low	stay	twobytwo	89.0	orange	7.0	cue_stay	magnitude	stay	poldrack-single-stim	s533	False
156.924	155.483	1.595	-0.20907083333333332	900.0	True	Orange-Blue		twobytwo	71.0	orange	3.0	task_switch	color	switch	poldrack-single-stim	s533	False
159.48	158.389	0.795	0.24092916666666667	100.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	9.0	cue_stay	color	stay	poldrack-single-stim	s533	False
162.109	161.175	0.795	0.08392916666666668	100.0	True	Color	switch	twobytwo	71.0	orange	6.0	cue_switch	color	stay	poldrack-single-stim	s533	False
