movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
5.975	4.506	1.471	0.06255828220858893	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
10.15	8.781	1.471	-0.03744171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
14.306	12.785	1.471	0.11455828220858894	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
19.211	17.74	1.471	0.06455828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
23.357	22.015	1.471	-0.06444171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
27.8	26.426	1.471	-0.032441717791411064	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
32.184	30.838	1.471	-0.06044171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
37.465	35.93	1.471	0.12855828220858895	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
41.246	39.933	1.471	-0.09344171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
45.307	43.936	1.471	-0.035441717791411066	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
49.387	47.94	1.471	0.04055828220858893	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
53.409	52.079	1.471	-0.07644171779141107	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
58.089	56.628	1.471	0.05455828220858894	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
62.207	60.903	1.471	-0.10244171779141106	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
67.611	65.994	1.471	0.21055828220858894	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
71.354	69.998	1.471	-0.050441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
76.184	74.954	1.471	-0.17644171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
80.434	79.093	1.471	-0.06544171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
84.617	83.232	1.471	-0.021441717791411064	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
88.53	87.236	1.471	-0.11244171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
92.766	91.377	1.471	-0.017441717791411064	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
96.843	95.38	1.471	0.05655828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
101.445	100.064	1.471	-0.025441717791411064	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
106.849	104.067	1.471	1.375558282208589	AX	0.0	dot_pattern_expectancy	71.0	AX	s627	True
109.934	108.478	1.471	0.04955828220858893	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
113.986	112.618	1.471	-0.03844171779141106	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
118.106	116.758	1.471	-0.058441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
122.265	120.897	1.471	-0.03844171779141106	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
126.233	124.9	1.471	-0.07344171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
130.962	129.448	1.471	0.10755828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
135.601	134.132	1.471	0.06255828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
139.774	138.272	1.471	0.09555828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
143.905	142.547	1.471	-0.048441717791411064	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
147.89	146.55	1.471	-0.06644171779141106	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
152.326	150.961	1.471	-0.041441717791411065	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
156.893	155.509	1.471	-0.022441717791411065	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
161.038	159.648	1.471	-0.016441717791411067	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
165.266	163.924	1.471	-0.06444171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
169.316	168.063	1.471	-0.15344171779141105	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
173.732	172.339	1.471	-0.013441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
173.839	172.84	1.471	-0.4074417177914111			dot_pattern_expectancy	-1.0		s627	True
188.127	186.845	1.471	-0.12444171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
192.461	190.984	1.471	0.07055828220858894	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
196.335	194.988	1.471	-0.05944171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
200.854	199.535	1.471	-0.08744171779141106	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
205.12	203.81	1.471	-0.09644171779141107	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
209.302	207.95	1.471	-0.05444171779141106	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
213.425	212.089	1.471	-0.07044171779141106	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
217.502	216.092	1.471	0.0035582822085889346	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
221.575	220.095	1.471	0.07355828220858894	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
226.113	224.643	1.471	0.06355828220858893	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
230.993	229.599	1.471	-0.012441717791411065	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
235.443	234.01	1.471	0.026558282208588933	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
239.389	238.014	1.471	-0.03144171779141106	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
243.749	242.425	1.471	-0.08244171779141106	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
248.456	247.108	1.471	-0.058441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
252.436	251.112	1.471	-0.08244171779141106	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
256.896	255.524	1.471	-0.034441717791411065	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
261.822	260.344	1.471	0.07155828220858894	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
266.499	265.164	1.471	-0.07144171779141106	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
270.793	269.304	1.471	0.08255828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
274.638	273.307	1.471	-0.07544171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
279.069	277.718	1.471	-0.05544171779141106	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
283.216	281.721	1.471	0.08855828220858894	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
288.037	286.541	1.471	0.08955828220858894	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
291.991	290.544	1.471	0.04055828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
297.222	295.772	1.471	0.043558282208588935	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
301.372	299.776	1.471	0.18955828220858895	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
305.246	303.915	1.471	-0.07544171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
309.415	308.054	1.471	-0.04544171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
313.627	312.329	1.471	-0.10844171779141107	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
318.087	316.605	1.471	0.07555828220858893	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
321.97	320.61	1.471	-0.04644171779141106	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
326.964	325.565	1.471	-0.007441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
331.104	329.704	1.471	-0.006441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
335.156	333.844	1.471	-0.09444171779141107	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
339.268	337.847	1.471	0.014558282208588935	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
343.164	341.851	1.471	-0.09344171779141107	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
348.143	346.671	1.471	0.06555828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
352.592	351.218	1.471	-0.032441717791411064	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
359.29	357.67	1.471	0.21355828220858894	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
359.306	358.307	1.471	-0.4074417177914111			dot_pattern_expectancy	-1.0		s627	True
373.828	372.313	1.471	0.10855828220858893	AY	1.0	dot_pattern_expectancy	71.0	AY	s627	False
377.85	376.452	1.471	-0.008441717791411065	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
381.988	380.593	1.471	-0.011441717791411066	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
385.972	384.596	1.471	-0.030441717791411065	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
390.002	388.6	1.471	-0.0044417177914110656	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
394.422	393.012	1.471	0.0035582822085889346	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
398.569	397.152	1.471	0.010558282208588935	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
403.11	401.7	1.471	0.0035582822085889346	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
407.455	405.976	1.471	0.07255828220858894	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
411.515	409.98	1.471	0.12855828220858895	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
416.226	414.663	1.471	0.15655828220858894	AX	1.0	dot_pattern_expectancy	89.0	AX	s627	False
420.112	418.666	1.471	0.03955828220858894	BX	1.0	dot_pattern_expectancy	71.0	BX	s627	False
426.205	424.846	1.471	-0.04744171779141106	BY	1.0	dot_pattern_expectancy	71.0	BY	s627	False
