onset	duration
-104128.0	0.01
-100256.0	0.01
-96257.0	0.01
-91663.0	0.01
-87939.0	0.01
-84413.0	0.01
-80083.0	0.01
-76476.0	0.01
-72157.0	0.01
-67689.0	0.01
-63872.0	0.01
-60426.0	0.01
-56134.0	0.01
-51647.0	0.01
-47867.0	0.01
-43613.0	0.01
4480.0	0.01
7130.0	0.01
10767.0	0.01
14113.0	0.01
16698.0	0.01
19095.0	0.01
21505.0	0.01
23803.0	0.01
26733.0	0.01
29069.0	0.01
32006.0	0.01
34752.0	0.01
36827.0	0.01
40138.0	0.01
42943.0	0.01
45861.0	0.01
48801.0	0.01
51968.0	0.01
54197.0	0.01
56370.0	0.01
58971.0	0.01
62725.0	0.01
64921.0	0.01
67802.0	0.01
70412.0	0.01
73327.0	0.01
76162.0	0.01
79083.0	0.01
82039.0	0.01
84254.0	0.01
87452.0	0.01
90439.0	0.01
93262.0	0.01
95689.0	0.01
98892.0	0.01
100955.0	0.01
103126.0	0.01
106030.0	0.01
109082.0	0.01
111633.0	0.01
114269.0	0.01
116857.0	0.01
119579.0	0.01
123016.0	0.01
125916.0	0.01
128977.0	0.01
132005.0	0.01
135168.0	0.01
137349.0	0.01
140161.0	0.01
142491.0	0.01
145298.0	0.01
149080.0	0.01
152179.0	0.01
154299.0	0.01
157060.0	0.01
159726.0	0.01
162457.0	0.01
164636.0	0.01
166687.0	0.01
169161.0	0.01
172389.0	0.01
175310.0	0.01
177581.0	0.01
179833.0	0.01
182606.0	0.01
185493.0	0.01
188731.0	0.01
191801.0	0.01
194386.0	0.01
197039.0	0.01
199296.0	0.01
201757.0	0.01
204681.0	0.01
207874.0	0.01
210076.0	0.01
212275.0	0.01
215439.0	0.01
218515.0	0.01
221818.0	0.01
237697.0	0.01
240545.0	0.01
243834.0	0.01
246645.0	0.01
249352.0	0.01
251427.0	0.01
254534.0	0.01
257316.0	0.01
260121.0	0.01
262737.0	0.01
265852.0	0.01
268147.0	0.01
270855.0	0.01
273617.0	0.01
276473.0	0.01
279447.0	0.01
282373.0	0.01
285349.0	0.01
287922.0	0.01
289734.0	0.01
292582.0	0.01
295948.0	0.01
298268.0	0.01
301111.0	0.01
303378.0	0.01
306266.0	0.01
309669.0	0.01
313303.0	0.01
316795.0	0.01
318843.0	0.01
322209.0	0.01
324508.0	0.01
327309.0	0.01
329573.0	0.01
332111.0	0.01
334205.0	0.01
336336.0	0.01
339055.0	0.01
342820.0	0.01
345217.0	0.01
348373.0	0.01
351929.0	0.01
354968.0	0.01
358683.0	0.01
362031.0	0.01
365132.0	0.01
368058.0	0.01
371422.0	0.01
373269.0	0.01
376293.0	0.01
378974.0	0.01
381712.0	0.01
384830.0	0.01
387712.0	0.01
390248.0	0.01
393325.0	0.01
395626.0	0.01
398752.0	0.01
400855.0	0.01
402919.0	0.01
405217.0	0.01
408240.0	0.01
411114.0	0.01
413444.0	0.01
415482.0	0.01
418237.0	0.01
421244.0	0.01
424287.0	0.01
427107.0	0.01
429363.0	0.01
432248.0	0.01
434439.0	0.01
436727.0	0.01
440151.0	0.01
443325.0	0.01
445728.0	0.01
447867.0	0.01
450843.0	0.01
454308.0	0.01
457493.0	0.01
473202.0	0.01
476005.0	0.01
478997.0	0.01
482059.0	0.01
484211.0	0.01
486565.0	0.01
488759.0	0.01
491221.0	0.01
493980.0	0.01
496160.0	0.01
498980.0	0.01
501469.0	0.01
503642.0	0.01
506459.0	0.01
509884.0	0.01
513081.0	0.01
516297.0	0.01
519312.0	0.01
521504.0	0.01
523844.0	0.01
526438.0	0.01
529477.0	0.01
531921.0	0.01
534889.0	0.01
537409.0	0.01
540201.0	0.01
543873.0	0.01
547233.0	0.01
549444.0	0.01
552596.0	0.01
554959.0	0.01
557302.0	0.01
560078.0	0.01
562358.0	0.01
564611.0	0.01
567034.0	0.01
570482.0	0.01
573133.0	0.01
575995.0	0.01
578586.0	0.01
581436.0	0.01
583709.0	0.01
586428.0	0.01
589425.0	0.01
592910.0	0.01
595816.0	0.01
599099.0	0.01
601954.0	0.01
604411.0	0.01
608118.0	0.01
610447.0	0.01
613133.0	0.01
616039.0	0.01
618963.0	0.01
621424.0	0.01
624114.0	0.01
626461.0	0.01
629136.0	0.01
631667.0	0.01
633806.0	0.01
635921.0	0.01
638872.0	0.01
642600.0	0.01
645482.0	0.01
647402.0	0.01
650263.0	0.01
653313.0	0.01
656317.0	0.01
659854.0	0.01
662640.0	0.01
664988.0	0.01
667301.0	0.01
669417.0	0.01
672040.0	0.01
675082.0	0.01
677346.0	0.01
679407.0	0.01
682188.0	0.01
685162.0	0.01
688300.0	0.01
