onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
41.733	0.561	0.1062244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
43.984	0.561	0.11022440944881891	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
46.237	0.561	0.1612244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
48.488	0.561	-0.0677755905511811	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
50.84	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
53.492	0.561	0.1572244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
55.843	0.561	0.0932244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
58.095	0.561	0.08022440944881891	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
60.447	0.561	-0.4427755905511811	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
62.799	0.561	0.023224409448818904	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
65.65	0.561	0.017224409448818902	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
68.101	0.561	0.2102244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
70.453	0.561	0.1392244094488189	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
73.104	0.561	0.2502244094488189	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
75.356	0.561	0.2252244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
77.607	0.561	0.3632244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
79.859	0.561	0.021224409448818902	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
82.31	0.561	0.2022244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
84.663	0.561	0.19722440944881892	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
86.914	0.561	-0.4427755905511811	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
89.266	0.561	-0.4427755905511811	450.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
91.717	0.561	0.1282244094488189	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
94.069	0.561	0.1432244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
96.32	0.561	0.2972244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
98.572	0.561	0.0472244094488189	450.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
100.923	0.561	0.017224409448818902	450.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
103.275	0.561	0.2372244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
105.627	0.561	0.2092244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
108.579	0.561	0.007224409448818903	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
110.831	0.561	0.2822244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
113.182	0.561	0.1912244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
115.434	0.561	-0.4427755905511811	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
117.885	0.561	0.13622440944881892	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
120.237	0.561	-0.4427755905511811	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
121.788	0.561	-0.4427755905511811		0.0	motor_selective_stop_signal	-1.0	False		True		s519	True
133.291	0.561	0.16622440944881892	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
135.842	0.561	0.0902244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
138.094	0.561	0.3062244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
140.346	0.561	0.2112244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
143.098	0.561	0.0022244094488189036	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
145.449	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
147.7	0.561	0.1822244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
150.152	0.561	-0.027775590551181097	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
152.403	0.561	0.2802244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
154.755	0.561	0.2092244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
157.008	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
159.26	0.561	0.1082244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
161.511	0.561	0.0692244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
163.763	0.561	0.27622440944881893	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
166.014	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
168.367	0.561	-0.013775590551181096	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
170.918	0.561	0.1572244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
173.869	0.561	0.0472244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
176.121	0.561	0.3442244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
178.473	0.561	0.2242244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
181.025	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
183.277	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
185.628	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
188.18	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
190.632	0.561	0.0562244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
192.983	0.561	0.0562244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
195.635	0.561	0.1492244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
198.187	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
200.938	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
203.49	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
205.941	0.561	0.0842244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
208.693	0.561	-0.017775590551181098	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
211.244	0.561	0.1762244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
213.595	0.561	0.1212244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
215.847	0.561	-0.033775590551181095	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
218.498	0.561	-0.013775590551181096	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
220.75	0.561	0.2242244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
223.102	0.561	0.2892244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
225.354	0.561	0.06522440944881891	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
227.705	0.561	0.2932244094488189	250.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s519	True
230.056	0.561	0.0492244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
232.308	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
235.159	0.561	0.07822440944881891	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
237.511	0.561	0.09522440944881891	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
239.763	0.561	0.13622440944881892	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
242.114	0.561	0.0412244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
244.566	0.561	0.027224409448818904	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
246.817	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
249.069	0.561	0.0832244094488189	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
251.82	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
253.172	0.561	-0.4427755905511811		0.0	motor_selective_stop_signal	-1.0	False		True		s519	True
264.675	0.561	0.1872244094488189	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
267.427	0.561	0.1372244094488189	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
269.878	0.561	0.0822244094488189	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
272.129	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
274.481	0.561	-0.015775590551181096	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
277.132	0.561	-0.018775590551181096	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
279.584	0.561	0.1082244094488189	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
281.835	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
284.187	0.561	0.0572244094488189	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
287.138	0.561	0.2962244094488189	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
289.39	0.561	0.0902244094488189	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
292.341	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
294.794	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
297.046	0.561	0.0922244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
299.397	0.561	0.13422440944881892	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
301.849	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
304.101	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
306.552	0.561	0.1872244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
309.304	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
311.555	0.561	0.1012244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
313.907	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
316.358	0.561	0.549224409448819	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
318.71	0.561	0.0402244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
320.961	0.561	0.1832244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
323.512	0.561	0.1692244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
325.964	0.561	0.3222244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
328.615	0.561	0.1252244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
330.867	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
333.518	0.561	0.2362244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
335.869	0.561	0.0882244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
338.12	0.561	0.1402244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
340.372	0.561	0.1062244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
342.624	0.561	0.2032244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
344.975	0.561	0.0402244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
347.526	0.561	0.0732244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
349.878	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
352.329	0.561	0.2112244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
354.781	0.561	0.04622440944881891	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
357.132	0.561	0.0492244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
359.384	0.561	0.1302244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
361.936	0.561	0.1042244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
364.487	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
366.738	0.561	0.1012244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
368.99	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
371.442	0.561	0.2012244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
373.793	0.561	-0.0447755905511811	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
376.045	0.561	0.3032244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
379.197	0.561	0.1232244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
381.848	0.561	0.06522440944881891	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
384.1	0.561	-0.011775590551181096	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
385.552	0.561	-0.4427755905511811		0.0	motor_selective_stop_signal	-1.0	False		True		s519	True
397.056	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
399.907	0.561	0.1582244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
402.358	0.561	0.2342244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
404.609	0.561	0.0732244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
406.861	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
409.412	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
411.664	0.561	0.2352244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
414.016	0.561	0.0772244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
416.367	0.561	0.08022440944881891	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
418.618	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
420.969	0.561	0.1552244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
423.221	0.561	0.0672244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
425.673	0.561	0.1032244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
427.924	0.561	0.1462244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
430.275	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
432.727	0.561	0.0752244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
434.978	0.561	0.0332244094488189	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
437.229	0.561	0.0702244094488189	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
440.081	0.561	0.00022440944881890347	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
442.332	0.561	0.10922440944881891	200.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
445.783	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
448.135	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
450.486	0.561	0.1142244094488189	200.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
452.838	0.561	-0.4427755905511811	200.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
455.29	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
457.841	0.561	0.1742244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
460.192	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
462.444	0.561	0.4032244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
464.695	0.561	0.06522440944881891	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
467.747	0.561	0.1392244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
470.199	0.561	0.1732244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
472.551	0.561	0.044224409448818905	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
474.802	0.561	-0.4427755905511811	250.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
478.054	0.561	0.1842244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
481.005	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
483.557	0.561	0.13322440944881891	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
485.908	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
488.46	0.561	0.1082244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
490.811	0.561	0.3292244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
493.063	0.561	0.11022440944881891	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
495.514	0.561	0.1022244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
497.865	0.561	-0.041775590551181095	400.0	0.0	motor_selective_stop_signal	89.0	False	89.0	False	noncrit_signal	s519	True
500.517	0.561	0.1992244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
502.77	0.561	0.1282244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
505.021	0.561	0.1892244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
507.472	0.561	0.1522244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
509.724	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
512.276	0.561	0.1712244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
514.527	0.561	0.1162244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
516.879	0.561	0.3322244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
518.13	0.561	-0.4427755905511811		0.0	motor_selective_stop_signal	-1.0	False		True		s519	True
529.635	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
532.186	0.561	0.1302244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
534.738	0.561	0.1392244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
537.089	0.561	0.10922440944881891	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
539.441	0.561	0.1682244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
541.692	0.561	-0.4427755905511811	400.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
544.145	0.561	0.2252244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
546.396	0.561	0.1262244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
548.847	0.561	-0.0037755905511810965	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
551.498	0.561	0.33822440944881893	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
553.95	0.561	0.1842244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
556.301	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
558.553	0.561	0.1762244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
561.104	0.561	0.13422440944881892	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
563.356	0.561	0.4862244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
565.608	0.561	0.09622440944881891	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
567.959	0.561	0.1472244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
570.211	0.561	0.06522440944881891	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
572.863	0.561	0.06522440944881891	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
575.214	0.561	0.030224409448818903	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
577.666	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
580.018	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
582.269	0.561	0.045224409448818906	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
