onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.506	0.638	0.22829166666666662	incongruent	1.0	stroop	89	red	green	incongruent	s061	False
5.508	0.638	-0.09670833333333337	congruent	1.0	stroop	82	green	green	congruent	s061	False
7.51	0.638	0.05929166666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s061	False
9.783	0.638	0.05729166666666663	incongruent	1.0	stroop	71	blue	red	incongruent	s061	False
11.784	0.638	-0.12370833333333336	congruent	1.0	stroop	82	green	green	congruent	s061	False
13.922	0.638	0.06529166666666662	congruent	1.0	stroop	82	green	green	congruent	s061	False
15.924	0.638	-0.019708333333333373	congruent	1.0	stroop	71	blue	blue	congruent	s061	False
18.064	0.638	-0.25370833333333337	congruent	1.0	stroop	89	red	red	congruent	s061	False
20.065	0.638	-0.06670833333333337	congruent	1.0	stroop	71	blue	blue	congruent	s061	False
22.066	0.638	0.03429166666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s061	False
24.068	0.638	0.26729166666666665	incongruent	1.0	stroop	71	blue	red	incongruent	s061	False
26.342	0.638	-0.019708333333333373	incongruent	1.0	stroop	82	green	blue	incongruent	s061	False
28.344	0.638	0.01429166666666663	incongruent	1.0	stroop	71	blue	green	incongruent	s061	False
30.482	0.638	-0.2737083333333334	congruent	1.0	stroop	89	red	red	congruent	s061	False
32.892	0.638	0.03129166666666663	incongruent	1.0	stroop	71	blue	green	incongruent	s061	False
35.166	0.638	-0.24170833333333336	congruent	1.0	stroop	89	red	red	congruent	s061	False
37.848	0.638	-0.13270833333333337	congruent	1.0	stroop	71	blue	blue	congruent	s061	False
39.85	0.638	-0.09170833333333338	congruent	1.0	stroop	82	green	green	congruent	s061	False
42.26	0.638	-0.09870833333333337	congruent	1.0	stroop	82	green	green	congruent	s061	False
44.398	0.638	0.2922916666666666	incongruent	1.0	stroop	89	red	blue	incongruent	s061	False
47.08	0.638	0.19629166666666664	incongruent	1.0	stroop	82	green	red	incongruent	s061	False
49.081	0.638	-0.02970833333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s061	False
51.219	0.638	0.09529166666666664	congruent	1.0	stroop	71	blue	blue	congruent	s061	False
54.173	0.638	0.07929166666666664	incongruent	1.0	stroop	89	red	green	incongruent	s061	False
56.174	0.638	0.07929166666666664	incongruent	1.0	stroop	71	blue	green	incongruent	s061	False
58.447	0.638	0.23329166666666662	incongruent	1.0	stroop	71	blue	red	incongruent	s061	False
60.449	0.638	0.08229166666666662	congruent	1.0	stroop	71	blue	blue	congruent	s061	False
62.451	0.638	-0.17670833333333338	congruent	1.0	stroop	89	red	red	congruent	s061	False
64.452	0.638	-0.22970833333333338	incongruent	1.0	stroop	82	green	red	incongruent	s061	False
66.454	0.638	-0.12770833333333337	congruent	1.0	stroop	82	green	green	congruent	s061	False
68.592	0.638	-0.09170833333333338	congruent	1.0	stroop	71	blue	blue	congruent	s061	False
70.594	0.638	-0.12670833333333337	incongruent	1.0	stroop	89	red	green	incongruent	s061	False
72.596	0.638	0.08329166666666662	congruent	1.0	stroop	82	green	green	congruent	s061	False
74.734	0.638	0.04729166666666663	incongruent	1.0	stroop	89	red	green	incongruent	s061	False
76.736	0.638	0.05529166666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s061	False
78.739	0.638	0.00829166666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s061	False
