inverse_delay	subjective_value	onset	duration	response_time	choice	experiment_exp_id	key_press	large_amount	later_delay	small_amount	trial_type	trigger_times	worker_id	junk
0.010869565217391304	6.624737945492663	3.021	1.2355	1.0392666666666666	larger_later	discount_fixed	89	79.0	92.0	20.0	larger_later	105803,106483,107163,107843,108523,109203,109883,110563	s621	False
0.0070921985815602835	3.437830221909123	7.66	1.2355	1.4812666666666667	smaller_sooner	discount_fixed	71	61.0	141.0	20.0	smaller_sooner	111243,111923,112604,113282,113962,114642	s621	False
0.02631578947368421	7.800453514739229	12.233	1.2355	0.28426666666666667	larger_later	discount_fixed	89	43.0	38.0	20.0	larger_later	115322,116002,116682,117362,118042,118722,119402	s621	False
0.006896551724137931	3.6226415094339623	16.803	1.2355	1.0772666666666666	smaller_sooner	discount_fixed	71	66.0	145.0	20.0	smaller_sooner	120082,120762,121442,122122,122804,123482,124163	s621	False
0.043478260869565216	8.040201005025127	21.714	1.2355	0.6022666666666666	larger_later	discount_fixed	89	30.0	23.0	20.0	larger_later	124843,125522,126203,126882,127563,128242,128923,129603	s621	False
0.017543859649122806	4.119066773934031	26.559	1.2355	0.8442666666666666	larger_later	discount_fixed	89	32.0	57.0	20.0	larger_later	130283,130963,131643,132323,133004,133683,134363	s621	False
0.01098901098901099	2.286924298570672	31.809	1.2355	0.16926666666666665	larger_later	discount_fixed	89	27.0	91.0	20.0	larger_later	135043,135723,136403,137083,137763,138443,139122	s621	False
0.008333333333333333	2.819672131147541	36.585	1.2355	1.4202666666666666	smaller_sooner	discount_fixed	71	43.0	120.0	20.0	smaller_sooner	139803,140482,141163,141842,142523,143203,143882,144562,145242	s621	False
0.016666666666666666	9.23076923076923	42.582	1.2355	0.26926666666666665	larger_later	discount_fixed	89	75.0	60.0	20.0	larger_later	145922,146603,147282,147962,148642,149323,150002,150683	s621	False
0.005681818181818182	1.5525114155251143	48.173	1.2355	0.8932666666666667	smaller_sooner	discount_fixed	71	34.0	176.0	20.0	smaller_sooner	151362,152043,152723,153404,154082,154763,155442	s621	False
0.02631578947368421	4.353741496598639	52.744	1.2355	0.8422666666666666	smaller_sooner	discount_fixed	71	24.0	38.0	20.0	smaller_sooner	156123,156803,157483,158163,158843,159523,160203,160883	s621	False
0.013513513513513514	8.378033205619413	57.859	1.2355	0.27226666666666666	larger_later	discount_fixed	89	82.0	74.0	20.0	larger_later	161563,162243,162923,163604,164283,164963,165642,166322	s621	False
0.018867924528301886	7.952013710368467	63.518	1.2355	-0.007733333333333348	larger_later	discount_fixed	89	58.0	53.0	20.0	larger_later	167002,167682,168362,169042,169722,170402,171082	s621	False
0.043478260869565216	14.472361809045227	68.09	1.2355	-0.28873333333333334	larger_later	discount_fixed	89	54.0	23.0	20.0	larger_later	171762,172442,173122,173804,174482,175163,175842	s621	False
0.01818181818181818	5.443983402489627	72.866	1.2355	-0.13573333333333334	larger_later	discount_fixed	89	41.0	55.0	20.0	larger_later	176522,177202,177882,178562,179243,179922,180603	s621	False
0.007042253521126761	4.3107067879636105	77.913	1.2355	0.2972666666666667	larger_later	discount_fixed	89	77.0	142.0	20.0	larger_later	181282,181963,182642,183323,184003,184683,185362	s621	False
0.009259259259259259	1.8083182640144666	82.757	1.2355	0.9502666666666667	smaller_sooner	discount_fixed	71	25.0	108.0	20.0	smaller_sooner	186043,186723,187403,188083,188763,189443,190123,190802	s621	False
0.006134969325153374	1.6211237334970832	87.939	1.2355	1.2292666666666667	smaller_sooner	discount_fixed	71	33.0	163.0	20.0	smaller_sooner	191482,192162,192842,193522,194203,194882,195562	s621	False
0.013333333333333334	2.9274447949526814	92.988	1.2355	1.4912666666666667	larger_later	discount_fixed	89	29.0	75.0	20.0	larger_later	196242,196922,197603,198282,198963,199642,200323,201002	s621	False
0.006369426751592357	2.290804963410754	97.97	1.2355	-0.20273333333333335	larger_later	discount_fixed	89	45.0	157.0	20.0	larger_later	201683,202362,203043,203722,204403,205082,205763	s621	False
0.013513513513513514	3.1673052362707534	102.947	1.2355	0.43026666666666663	larger_later	discount_fixed	89	31.0	74.0	20.0	larger_later	206442,207123,207802,208483,209163,209843,210523,211203	s621	False
0.02564102564102564	14.206437291897892	108.265	1.2355	0.0022666666666666517	larger_later	discount_fixed	89	80.0	39.0	20.0	larger_later	211883,212563,213243,213923,214603,215283	s621	False
0.047619047619047616	6.29695885509839	112.771	1.2355	0.6162666666666666	larger_later	discount_fixed	89	22.0	21.0	20.0	larger_later	215963,216643,217322,218002,218682,219362,220042,220722	s621	False
0.007194244604316547	2.9703677258122103	117.821	1.2355	0.22726666666666664	larger_later	discount_fixed	89	52.0	139.0	20.0	larger_later	221402,222082,222762,223443,224122,224803,225482	s621	False
0.007936507936507936	3.3829287392325766	122.528	1.2355	-0.29073333333333334	larger_later	discount_fixed	89	54.0	126.0	20.0	larger_later	226162,226842,227523,228202,228883,229562,230242	s621	False
0.005681818181818182	1.0502283105022832	127.371	1.2355	-0.37873333333333337	larger_later	discount_fixed	89	23.0	176.0	20.0	larger_later	230923,231602,232282,232963,233643,234323,235003,235683,236362,237042	s621	False
0.011494252873563218	2.11803640375069	134.117	1.2355	0.04726666666666665	larger_later	discount_fixed	89	24.0	87.0	20.0	larger_later	237723,238403,239083,239763,240443,241123	s621	False
0.007142857142857143	2.0425531914893615	138.619	1.2355	-0.27873333333333333	larger_later	discount_fixed	89	36.0	140.0	20.0	larger_later	241803,242483,243163,243842,244522,245203,245882	s621	False
0.005847953216374269	1.642710472279261	143.193	1.2355	-0.15073333333333336	larger_later	discount_fixed	89	35.0	171.0	20.0	larger_later	246562,247242,247922,248602,249282,249962,250642	s621	False
0.023255813953488372	5.568065506653019	147.901	1.2355	-0.27473333333333333	larger_later	discount_fixed	89	34.0	43.0	20.0	larger_later	251322,252002,252682,253363,254042,254722,255403	s621	False
0.008264462809917356	4.814965433102888	152.812	1.2355	-0.42973333333333336	larger_later	discount_fixed	89	74.0	121.0	20.0	larger_later	256082,256762,257442,258122,258802,259482,260163	s621	False
0.009345794392523364	3.2831737346101235	157.381	1.2355	-0.3867333333333334	larger_later	discount_fixed	89	45.0	107.0	20.0	larger_later	260843,261523,262203,262883,263563,264243,264923	s621	False
0.041666666666666664	20.000000000000004	162.158	1.2355	-0.5407333333333334	larger_later	discount_fixed	89	77.0	24.0	20.0	larger_later	265603,266283,266963,267643,268323,269003,269682	s621	False
0.006211180124223602	1.9384902143522835	166.795	1.2355	-0.28073333333333333	larger_later	discount_fixed	89	39.0	161.0	20.0	larger_later	270362,271042,271722,272402,273082,273762,274443	s621	False
0.005555555555555556	2.7709497206703912	171.367	1.2355	-0.3917333333333333	larger_later	discount_fixed	89	62.0	180.0	20.0	larger_later	275122,275804,276482,277163,277842,278522,279202,279883	s621	False
0.007194244604316547	1.3709389503748663	176.824	1.2355	-0.48573333333333335	larger_later	discount_fixed	89	24.0	139.0	20.0	larger_later	280562,281243,281922,282603,283282,283963,284642	s621	False
0.013888888888888888	6.073298429319372	182.211	1.2355	-0.5407333333333334	larger_later	discount_fixed	89	58.0	72.0	20.0	larger_later	285323,286003,286683,287363,288043,288723,289403	s621	False
0.010752688172043012	4.649714582252206	186.783	1.2355	-0.25173333333333336	larger_later	discount_fixed	89	56.0	93.0	20.0	larger_later	290083,290763,291443,292123,292803,293483,294163,294843,295523	s621	False
0.038461538461538464	11.009174311926605	193.055	1.2355	-0.44273333333333337	larger_later	discount_fixed	89	45.0	26.0	20.0	larger_later	296203,296882,297562,298242,298922,299602,300282,300962,301643	s621	False
0.023809523809523808	3.8413361169102296	198.579	1.2355	-0.30273333333333335	larger_later	discount_fixed	89	23.0	42.0	20.0	larger_later	302322,303002,303682,304362,305042,305722	s621	False
0.024390243902439025	8.519701810436635	203.151	1.2355	-0.46673333333333333	larger_later	discount_fixed	89	50.0	41.0	20.0	larger_later	306403,307082,307762,308443,309122,309803,310482	s621	False
0.005681818181818182	1.1415525114155252	207.791	1.2355	-0.36373333333333335	larger_later	discount_fixed	89	25.0	176.0	20.0	larger_later	311163,311842,312523,313202,313883,314562,315243	s621	False
0.045454545454545456	14.948096885813149	212.43	1.2355	-0.34073333333333333	larger_later	discount_fixed	89	54.0	22.0	20.0	larger_later	315923,316603,317283,317963,318643,319323,320003	s621	False
0.022727272727272728	4.658634538152611	217.544	1.2355	-0.021733333333333348	larger_later	discount_fixed	89	29.0	44.0	20.0	larger_later	320683,321362,322042,322722,323402,324082,324762,325442	s621	False
0.011235955056179775	2.0745542949756888	222.862	1.2355	-0.01673333333333335	larger_later	discount_fixed	89	24.0	89.0	20.0	larger_later	326123,326803,327483,328162,328842,329522,330202	s621	False
0.012987012987012988	2.2674060382008627	227.433	1.2355	0.011266666666666652	larger_later	discount_fixed	89	23.0	77.0	20.0	larger_later	330882,331562,332242,332922,333602,334282,334962	s621	False
0.007692307692307693	1.6425855513307985	232.004	1.2355	-0.18473333333333336	larger_later	discount_fixed	89	27.0	130.0	20.0	larger_later	335642,336322,337003,337683,338363,339043	s621	False
0.007462686567164179	1.359940872135994	236.575	1.2355	-0.04673333333333335	larger_later	discount_fixed	89	23.0	134.0	20.0	larger_later	339723,340403,341083,341763,342443,343123,343803,344483	s621	False
0.009345794392523364	4.0127678978568175	241.417	1.2355	0.014266666666666651	larger_later	discount_fixed	89	55.0	107.0	20.0	larger_later	345163,345843,346523,347203,347882,348562	s621	False
0.006993006993006993	2.4469933958985055	245.919	1.2355	-0.5337333333333334	larger_later	discount_fixed	89	44.0	143.0	20.0	larger_later	349242,349922,350602,351282,351962,352643,353322,354002	s621	False
0.00909090909090909	1.6355555555555557	251.58	1.2355	-0.42573333333333335	larger_later	discount_fixed	89	23.0	110.0	20.0	larger_later	354682,355362,356042,356722,357403,358082,358762,359443	s621	False
0.00641025641025641	3.329065300896287	256.49	1.2355	-0.25273333333333337	larger_later	discount_fixed	89	65.0	156.0	20.0	larger_later	360122,360802,361482,362163,362842,363523,364202	s621	False
0.037037037037037035	5.2303120356612185	261.128	1.2355	-0.48273333333333335	larger_later	discount_fixed	89	22.0	27.0	20.0	larger_later	364883,365562,366243,366922,367603,368283	s621	False
0.01694915254237288	6.245120999219361	265.631	1.2355	-0.27673333333333333	larger_later	discount_fixed	89	50.0	59.0	20.0	larger_later	368963,369643,370323,371003,371683,372363,373042	s621	False
0.007751937984496124	5.208732286480275	270.134	1.2355	-0.32273333333333337	larger_later	discount_fixed	89	85.0	129.0	20.0	larger_later	373722,374402,375082,375762,376442,377122,377802	s621	False
0.017241379310344827	8.367670364500793	275.247	1.2355	-0.48673333333333335	larger_later	discount_fixed	89	66.0	58.0	20.0	larger_later	378483,379162,379843,380522,381202,381882,382563,383242,383922	s621	False
0.005813953488372093	2.2870478413068844	281.382	1.2355	-0.5067333333333334	larger_later	discount_fixed	89	49.0	172.0	20.0	larger_later	384602,385282,385962,386642,387322,388003,388682	s621	False
0.022727272727272728	11.726907630522089	286.225	1.2355	-0.40173333333333333	larger_later	discount_fixed	89	73.0	44.0	20.0	larger_later	389362,390042,390722,391402,392083,392762,393442	s621	False
0.0136986301369863	5.998707175177763	290.798	1.2355	-0.19873333333333335	larger_later	discount_fixed	89	58.0	73.0	20.0	larger_later	394123,394802,395483,396163,396843,397523,398204	s621	False
0.013157894736842105	7.0822942643391515	295.504	1.2355	-0.47473333333333334	larger_later	discount_fixed	89	71.0	76.0	20.0	larger_later	398883,399563,400242,400922,401602,402282,402962,403642,404322	s621	False
0.013513513513513514	6.845466155810984	301.365	1.2355	0.2972666666666667	larger_later	discount_fixed	89	67.0	74.0	20.0	larger_later	405002,405682,406362,407042,407722,408404,409082	s621	False
0.017241379310344827	3.6767036450079242	314.507	1.2355	2.2042666666666664	larger_later	discount_fixed	89	29.0	58.0	20.0	larger_later	417243,417922,418604,419283,419963,420643,421323,422003,422683	s621	False
0.009615384615384616	2.9213483146067416	319.829	1.2355	1.1342666666666668	larger_later	discount_fixed	89	39.0	104.0	20.0	larger_later	423363,424043,424723,425402,426082,426762,427442	s621	False
0.009708737864077669	2.4940954180444024	324.808	1.2355	1.0842666666666667	larger_later	discount_fixed	89	33.0	103.0	20.0	larger_later	428122,428803,429482,430162,430842,431522,432203	s621	False
0.01282051282051282	3.215590742996346	329.38	1.2355	-0.41873333333333335	larger_later	discount_fixed	89	33.0	78.0	20.0	larger_later	432882,433562,434242,434922,435602,436283,436962,437642	s621	False
0.019230769230769232	10.313588850174217	334.903	1.2355	-0.46873333333333334	larger_later	discount_fixed	89	74.0	52.0	20.0	larger_later	438322,439004,439682,440362,441042,441722,442402,443082	s621	False
0.007575757575757576	1.6791604197901053	340.496	1.2355	-0.5837333333333333	larger_later	discount_fixed	89	28.0	132.0	20.0	larger_later	443762,444443,445122,445803,446482,447162,447842,448523,449203	s621	False
0.01694915254237288	3.497267759562842	346.294	1.2355	-0.48873333333333335	larger_later	discount_fixed	89	28.0	59.0	20.0	larger_later	449883,450563,451243,451922,452602,453282	s621	False
0.006134969325153374	1.3754989253914647	350.867	1.2355	-0.44173333333333337	larger_later	discount_fixed	89	28.0	163.0	20.0	larger_later	453962,454642,455322,456002,456682,457362,458043,458722	s621	False
0.013513513513513514	3.269476372924649	355.981	1.2355	0.03326666666666665	larger_later	discount_fixed	89	32.0	74.0	20.0	larger_later	459403,460082,460763,461442,462122,462802,463482	s621	False
0.011235955056179775	4.927066450567261	360.484	1.2355	-0.30573333333333336	larger_later	discount_fixed	89	57.0	89.0	20.0	larger_later	464162,464842,465522,466202,466882,467562,468242	s621	False
0.009259259259259259	5.063291139240507	365.327	1.2355	-0.43273333333333336	larger_later	discount_fixed	89	70.0	108.0	20.0	larger_later	468923,469603,470282,470962,471642,472322	s621	False
0.010526315789473684	5.862595419847328	369.897	1.2355	-0.5467333333333333	larger_later	discount_fixed	89	72.0	95.0	20.0	larger_later	473003,473682,474363,475043,475722,476403,477081,477762	s621	False
0.027777777777777776	5.687203791469195	375.283	1.2355	-0.37673333333333336	larger_later	discount_fixed	89	30.0	36.0	20.0	larger_later	478442,479122,479802,480482,481162,481842,482522,483202	s621	False
0.007751937984496124	2.5124473381846033	380.332	1.2355	-0.2727333333333333	larger_later	discount_fixed	89	41.0	129.0	20.0	larger_later	483882,484562,485242,485922,486602,487282,487962	s621	False
0.007751937984496124	4.779777862887782	385.041	1.2355	-0.44473333333333337	larger_later	discount_fixed	89	78.0	129.0	20.0	larger_later	488643,489322,490003,490682,491363,492042,492723	s621	False
0.011363636363636364	6.2008733624454155	389.953	1.2355	-0.49273333333333336	larger_later	discount_fixed	89	71.0	88.0	20.0	larger_later	493402,494083,494762,495443,496122,496803,497482	s621	False
0.006289308176100629	3.2694121345488845	394.863	1.2355	-0.35473333333333334	larger_later	discount_fixed	89	65.0	159.0	20.0	larger_later	498163,498842,499523,500203,500883,501563,502243	s621	False
0.008	1.514792899408284	399.707	1.2355	-0.44373333333333337	larger_later	discount_fixed	89	24.0	125.0	20.0	larger_later	502923,503602,504282,504962,505642,506322,507002,507682	s621	False
0.027777777777777776	10.99526066350711	404.821	1.2355	0.5642666666666667	larger_later	discount_fixed	89	58.0	36.0	20.0	larger_later	508362,509042,509722,510404,511082,511762,512442	s621	False
0.02702702702702703	11.68018539976825	409.939	1.2355	0.16326666666666664	larger_later	discount_fixed	89	63.0	37.0	20.0	larger_later	513122,513802,514482,515162,515842,516522,517202	s621	False
0.024390243902439025	12.779552715654953	414.646	1.2355	-0.40473333333333333	larger_later	discount_fixed	89	75.0	41.0	20.0	larger_later	517882,518563,519242,519922,520603,521282,521962	s621	False
0.013888888888888888	4.712041884816754	419.489	1.2355	-0.40773333333333334	larger_later	discount_fixed	89	45.0	72.0	20.0	larger_later	522642,523322,524002,524682,525363,526042,526723,527402	s621	False
0.013513513513513514	2.554278416347382	424.334	1.2355	-0.43573333333333336	larger_later	discount_fixed	89	25.0	74.0	20.0	larger_later	528083,528762,529443,530122,530802,531482,532162,532842,533522,534202	s621	False
0.0072992700729927005	3.7640246109301483	431.217	1.2355	-0.5087333333333334	larger_later	discount_fixed	89	65.0	137.0	20.0	larger_later	534882,535562,536242,536922,537602,538282	s621	False
0.007142857142857143	2.780141843971631	435.786	1.2355	0.31526666666666664	larger_later	discount_fixed	89	49.0	140.0	20.0	larger_later	538962,539642,540322,541003,541682,542362,543042	s621	False
0.009708737864077669	5.063769485120454	440.561	1.2355	-0.4577333333333333	larger_later	discount_fixed	89	67.0	103.0	20.0	larger_later	543723,544403,545082,545763,546442,547122,547802,548482,549162,549842,550523	s621	False
0.005813953488372093	3.220536756126021	447.583	1.2355	-0.47673333333333334	larger_later	discount_fixed	89	69.0	172.0	20.0	larger_later	551203,551882,552563,553243,553923,554603,555281	s621	False
