onset	duration
-97132.0	0.01
8426.0	0.01
10212.0	0.01
19585.0	0.01
32513.0	0.01
41617.0	0.01
50992.0	0.01
62333.0	0.01
71508.0	0.01
80338.0	0.01
89983.0	0.01
96953.0	0.01
107547.0	0.01
115780.0	0.01
123888.0	0.01
134143.0	0.01
143322.0	0.01
153446.0	0.01
163557.0	0.01
171926.0	0.01
180133.0	0.01
188472.0	0.01
197021.0	0.01
209058.0	0.01
217877.0	0.01
228035.0	0.01
233953.0	0.01
243235.0	0.01
253851.0	0.01
263031.0	0.01
272741.0	0.01
282540.0	0.01
290964.0	0.01
301653.0	0.01
310063.0	0.01
318434.0	0.01
328453.0	0.01
334809.0	0.01
346733.0	0.01
355155.0	0.01
364358.0	0.01
401610.0	0.01
