onset	duration
-201697.0	0.01
-198395.0	0.01
-194603.0	0.01
-190951.0	0.01
-186966.0	0.01
-183509.0	0.01
-179823.0	0.01
-176075.0	0.01
-172391.0	0.01
-168709.0	0.01
-164982.0	0.01
-161276.0	0.01
3515.0	0.01
6126.728	0.01
8735.0	0.01
11348.864	0.01
13956.592	0.01
16566.456	0.01
19176.0	0.01
21783.864	0.01
24393.864	0.01
27001.864	0.01
29612.864	0.01
32224.728	0.01
34837.864	0.01
37448.592	0.01
40060.0	0.01
42668.864	0.01
46855.0	0.01
48557.864	0.01
51005.048	0.01
53657.728	0.01
56311.864	0.01
59013.0	0.01
61511.864	0.01
64110.0	0.01
66671.864	0.01
69385.728	0.01
71854.728	0.01
74641.864	0.01
77201.0	0.01
79722.864	0.01
82309.0	0.01
85073.728	0.01
87646.0	0.01
90178.0	0.01
92802.864	0.01
95408.728	0.01
97965.592	0.01
100659.0	0.01
103234.864	0.01
105912.864	0.01
108437.0	0.01
111257.592	0.01
113795.456	0.01
116268.864	0.01
118970.864	0.01
121878.0	0.01
124222.0	0.01
126647.864	0.01
129320.0	0.01
131900.864	0.01
134588.0	0.01
137068.592	0.01
139734.0	0.01
142331.184	0.01
145093.32	0.01
147661.0	0.01
150055.864	0.01
152729.864	0.01
155540.864	0.01
158026.0	0.01
160638.864	0.01
163253.048	0.01
165933.864	0.01
168545.592	0.01
169034.0	0.01
181651.048	0.01
184322.864	0.01
186749.728	0.01
189571.728	0.01
192075.0	0.01
194700.0	0.01
197284.728	0.01
199822.0	0.01
202596.0	0.01
205072.728	0.01
207748.0	0.01
210182.864	0.01
212929.728	0.01
215556.0	0.01
218209.0	0.01
220770.0	0.01
223379.0	0.01
225967.0	0.01
228494.0	0.01
231270.728	0.01
233806.864	0.01
236495.912	0.01
238908.728	0.01
241607.864	0.01
244188.864	0.01
246828.0	0.01
249577.0	0.01
251952.0	0.01
254645.0	0.01
257221.864	0.01
259859.728	0.01
262383.864	0.01
265036.864	0.01
267581.0	0.01
270251.0	0.01
272816.592	0.01
275546.456	0.01
278208.592	0.01
280719.0	0.01
283331.592	0.01
285872.0	0.01
288563.592	0.01
291055.0	0.01
293707.0	0.01
296332.592	0.01
298986.864	0.01
301579.728	0.01
304206.456	0.01
306816.728	0.01
309307.0	0.01
311984.592	0.01
314507.0	0.01
317244.0	0.01
319888.456	0.01
322460.592	0.01
325107.0	0.01
327572.864	0.01
330343.184	0.01
332983.864	0.01
335417.0	0.01
338272.864	0.01
340818.864	0.01
343431.864	0.01
345990.456	0.01
