onset	duration
-79828.0	0.01
-76425.0	0.01
-72767.0	0.01
-69055.0	0.01
-65312.0	0.01
-61713.0	0.01
-57056.0	0.01
-54295.0	0.01
-51073.0	0.01
-46968.0	0.01
-43239.0	0.01
-39456.0	0.01
4041.864	0.01
6612.0	0.01
9129.0	0.01
11788.592	0.01
14405.456	0.01
17008.592	0.01
19559.0	0.01
22351.592	0.01
24945.0	0.01
27393.592	0.01
29975.0	0.01
32598.0	0.01
35293.592	0.01
37843.864	0.01
40828.728	0.01
43022.456	0.01
45751.728	0.01
48779.0	0.01
50981.592	0.01
53480.0	0.01
56115.0	0.01
58800.456	0.01
61344.592	0.01
64116.0	0.01
66642.864	0.01
69509.184	0.01
71922.864	0.01
74617.0	0.01
77039.864	0.01
79484.864	0.01
82256.864	0.01
84777.456	0.01
87955.0	0.01
90028.728	0.01
92645.0	0.01
95245.864	0.01
98029.592	0.01
100486.456	0.01
103204.0	0.01
105916.864	0.01
108252.864	0.01
110945.864	0.01
112937.864	0.01
116057.728	0.01
118588.864	0.01
121261.592	0.01
123883.0	0.01
126580.864	0.01
129230.0	0.01
131766.864	0.01
133781.048	0.01
137604.728	0.01
139436.864	0.01
142135.0	0.01
145010.864	0.01
147464.0	0.01
150063.864	0.01
152660.728	0.01
155105.728	0.01
157870.864	0.01
160656.0	0.01
162962.864	0.01
165495.0	0.01
168241.728	0.01
168752.0	0.01
181304.0	0.01
183895.0	0.01
186525.864	0.01
189098.728	0.01
191896.592	0.01
194428.0	0.01
196916.864	0.01
199784.864	0.01
202067.0	0.01
204844.592	0.01
207973.456	0.01
209914.864	0.01
212739.864	0.01
215247.0	0.01
217723.0	0.01
220395.864	0.01
223941.0	0.01
225543.864	0.01
228194.0	0.01
232024.592	0.01
233293.0	0.01
235893.184	0.01
238699.32	0.01
241559.0	0.01
243760.864	0.01
246423.864	0.01
248920.864	0.01
251653.0	0.01
254318.864	0.01
256930.048	0.01
259405.864	0.01
262054.592	0.01
264566.048	0.01
267354.864	0.01
269954.728	0.01
272567.728	0.01
275910.0	0.01
277601.0	0.01
280245.728	0.01
283103.0	0.01
285448.0	0.01
287571.728	0.01
290676.0	0.01
293311.864	0.01
295819.728	0.01
298492.0	0.01
301171.0	0.01
304005.0	0.01
306632.0	0.01
308897.0	0.01
311580.0	0.01
314148.728	0.01
316231.864	0.01
319290.912	0.01
321994.728	0.01
325639.864	0.01
327357.864	0.01
329859.0	0.01
331864.0	0.01
335495.0	0.01
337752.0	0.01
340243.864	0.01
342877.728	0.01
345384.864	0.01
