movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.891	3.522	1.595	-0.28876666666666667	900.0	True	Color		twobytwo	71.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s646	False
7.483	6.57	0.795	0.05523333333333335	100.0	True	Color	stay	twobytwo	89.0	orange	4.0	cue_stay	color	stay	poldrack-single-stim	s646	False
10.232	9.36	0.795	0.014233333333333348	100.0	False	Orange-Blue	switch	twobytwo	71.0	orange	9.0	cue_switch	color	stay	poldrack-single-stim	s646	True
13.031	12.016	0.795	0.15723333333333334	100.0	True	Color	switch	twobytwo	89.0	orange	8.0	cue_switch	color	stay	poldrack-single-stim	s646	False
15.203	14.4	0.795	-0.05476666666666665	100.0	True	Orange-Blue	switch	twobytwo	89.0	orange	1.0	cue_switch	color	stay	poldrack-single-stim	s646	False
18.078	16.781	0.795	0.43923333333333336	100.0	False	High-Low		twobytwo	71.0	#1F45FC	4.0	task_switch	magnitude	switch	poldrack-single-stim	s646	True
20.901	19.299	1.595	-0.05576666666666665	900.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	4.0	cue_stay	magnitude	stay	poldrack-single-stim	s646	False
23.073	22.34	0.795	-0.12476666666666665	100.0	True	Color		twobytwo	71.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s646	False
26.453	24.725	1.595	0.07023333333333334	900.0	True	Orange-Blue	switch	twobytwo	89.0	orange	7.0	cue_switch	color	stay	poldrack-single-stim	s646	False
29.07	27.634	1.595	-0.22176666666666664	900.0	True	Color	switch	twobytwo	71.0	#1F45FC	6.0	cue_switch	color	stay	poldrack-single-stim	s646	False
31.297	30.681	0.795	-0.24176666666666666	100.0	True	Color	stay	twobytwo	71.0	#1F45FC	7.0	cue_stay	color	stay	poldrack-single-stim	s646	False
34.413	33.065	1.595	-0.30976666666666663	900.0	True	Magnitude		twobytwo	71.0	#1F45FC	9.0	task_switch	magnitude	switch	poldrack-single-stim	s646	False
37.638	35.975	1.595	0.0052333333333333485	900.0	True	Color		twobytwo	89.0	orange	7.0	task_switch	color	switch	poldrack-single-stim	s646	False
40.528	39.566	0.795	0.10423333333333334	100.0	False	Orange-Blue	switch	twobytwo	89.0	#1F45FC	3.0	cue_switch	color	stay	poldrack-single-stim	s646	True
42.487	41.679	0.795	-0.049766666666666654	100.0	True	High-Low		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s646	False
44.703	43.791	0.795	0.05423333333333335	100.0	True	High-Low	stay	twobytwo	89.0	#1F45FC	4.0	cue_stay	magnitude	stay	poldrack-single-stim	s646	False
47.517	45.903	1.595	-0.04376666666666665	900.0	True	Color		twobytwo	89.0	orange	2.0	task_switch	color	switch	poldrack-single-stim	s646	False
50.619	49.087	1.595	-0.12576666666666664	900.0	False	High-Low		twobytwo	89.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s646	True
52.736	51.998	0.795	-0.11976666666666665	100.0	True	Color		twobytwo	71.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s646	False
55.646	54.111	1.595	-0.12276666666666665	900.0	True	Magnitude		twobytwo	89.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s646	False
