onset	duration
-86490.0	0.01
-84504.0	0.01
-81719.0	0.01
-79293.0	0.01
-76752.0	0.01
-73965.0	0.01
-71317.0	0.01
-68743.0	0.01
-66201.0	0.01
-63537.0	0.01
-60998.0	0.01
-58266.0	0.01
3626.0	0.01
5930.0	0.01
8289.0	0.01
10635.0	0.01
12816.0	0.01
15063.0	0.01
17488.0	0.01
19670.0	0.01
22426.0	0.01
23686.0	0.01
26380.0	0.01
28956.0	0.01
31351.0	0.01
33375.0	0.01
36118.0	0.01
38512.0	0.01
40858.0	0.01
43176.0	0.01
45552.0	0.01
47836.0	0.01
50264.0	0.01
53055.0	0.01
55400.0	0.01
57258.0	0.01
60708.0	0.01
63100.0	0.01
64968.0	0.01
67771.0	0.01
70084.0	0.01
72247.0	0.01
74466.0	0.01
77006.0	0.01
80008.0	0.01
82271.0	0.01
84210.0	0.01
87705.0	0.01
89567.0	0.01
92099.0	0.01
93899.0	0.01
97296.0	0.01
99626.0	0.01
100337.0	0.01
111841.0	0.01
114814.0	0.01
117303.0	0.01
119141.0	0.01
121976.0	0.01
124485.0	0.01
126034.0	0.01
128846.0	0.01
131075.0	0.01
133412.0	0.01
135178.0	0.01
137431.0	0.01
139818.0	0.01
142994.0	0.01
144459.0	0.01
147712.0	0.01
149776.0	0.01
152223.0	0.01
154410.0	0.01
156747.0	0.01
159115.0	0.01
161621.0	0.01
163990.0	0.01
166449.0	0.01
169549.0	0.01
171960.0	0.01
174537.0	0.01
176186.0	0.01
179316.0	0.01
181956.0	0.01
183820.0	0.01
186293.0	0.01
188595.0	0.01
191152.0	0.01
192904.0	0.01
195156.0	0.01
198113.0	0.01
200721.0	0.01
203242.0	0.01
206178.0	0.01
208619.0	0.01
211042.0	0.01
211962.0	0.01
224228.0	0.01
226280.0	0.01
227972.0	0.01
230857.0	0.01
233678.0	0.01
236318.0	0.01
238678.0	0.01
240458.0	0.01
242983.0	0.01
245840.0	0.01
248147.0	0.01
250664.0	0.01
253177.0	0.01
255668.0	0.01
258026.0	0.01
260318.0	0.01
262721.0	0.01
264885.0	0.01
267911.0	0.01
269526.0	0.01
271778.0	0.01
274628.0	0.01
277383.0	0.01
280093.0	0.01
282089.0	0.01
284966.0	0.01
287115.0	0.01
289730.0	0.01
292028.0	0.01
293954.0	0.01
296343.0	0.01
299672.0	0.01
302264.0	0.01
304337.0	0.01
306650.0	0.01
309032.0	0.01
311907.0	0.01
313878.0	0.01
316849.0	0.01
319009.0	0.01
320770.0	0.01
323649.0	0.01
