onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	worker_id	junk
3.512	0.576	0.24581395348837212	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
6.117	0.576	0.10581395348837214	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
8.722864	0.576	0.022813953488372136	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
11.327727999999999	0.576	0.13381395348837213	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
13.932592000000001	0.576	0.23381395348837214	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
16.539	0.576	0.03881395348837213	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
19.143864	0.576	-0.035186046511627864	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
21.751864	0.576	0.12781395348837213	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
24.358	0.576	0.04681395348837213	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
26.965592	0.576	0.06581395348837213	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
29.572456	0.576	-0.05718604651162786	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
32.179864	0.576	-0.10318604651162787	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
34.785864000000004	0.576	0.020813953488372134	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
37.393	0.576	-0.04918604651162786	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
39.999	0.576	-0.06518604651162786	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
42.605864000000004	0.576	-0.024186046511627864	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
45.211	0.576	0.06381395348837214	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
47.816864	0.576	-0.045186046511627866	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
50.423	0.576	-0.00018604651162786468	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
53.031591999999996	0.576	-0.045186046511627866	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
55.639	0.576	0.15181395348837212	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s556	False
58.243184	0.576	0.08781395348837213	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s556	False
60.84932	0.576	-0.08318604651162786	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
63.455	0.576	-0.08118604651162786	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
66.062864	0.576	-0.04018604651162787	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
68.667864	0.576	0.13781395348837214	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s556	False
71.27486400000001	0.576	0.09381395348837214	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
73.882	0.576	-0.04018604651162787	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
76.486864	0.576	0.047813953488372134	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
79.09204799999999	0.576	-0.11918604651162787	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
81.698864	0.576	-0.007186046511627865	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
84.30659200000001	0.576	-0.053186046511627866	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
86.912048	0.576	0.10081395348837213	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
89.51886400000001	0.576	-0.011186046511627865	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
92.123728	0.576	0.14081395348837214	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
94.72972800000001	0.576	-0.04218604651162786	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
97.337	0.576	-0.08218604651162786	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
99.944	0.576	-0.061186046511627866	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
102.552728	0.576	0.03181395348837213	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
105.16	0.576	-0.13818604651162786	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
107.765	0.576	-0.07518604651162787	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s556	False
110.370728	0.576	-0.08518604651162787	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
112.976	0.576	0.18381395348837212	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
115.581864	0.576	-0.09118604651162786	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
118.186728	0.576	-0.060186046511627865	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
120.792	0.576	-0.08518604651162787	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
123.398	0.576	0.07581395348837214	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s556	False
126.003	0.576	-0.022186046511627866	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
128.611	0.576	-0.04818604651162786	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
131.217	0.576	-0.08818604651162787	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
133.822	0.576	0.18681395348837213	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
136.426728	0.576	-0.06718604651162786	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
139.032864	0.576	0.03781395348837214	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
141.638912	0.576	-0.031186046511627864	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
144.245728	0.576	-0.14118604651162786	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
146.850864	0.576	0.027813953488372137	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
149.456864	0.576	-0.10618604651162787	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
152.063	0.576	-0.09818604651162786	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
154.668	0.576	-0.08618604651162787	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
157.273	0.576	-0.06218604651162787	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
159.881	0.576	-0.035186046511627864	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
162.486864	0.576	-0.09918604651162787	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
165.092728	0.576	0.009813953488372135	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s556	False
167.697864	0.576	0.07881395348837214	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
168.8	0.576	-0.5491860465116278			attention_network_task				-1	poldrack-single-stim	s556	True
180.810864	0.576	0.12581395348837213	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s556	False
183.418	0.576	0.19681395348837213	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
186.023	0.576	0.03881395348837213	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s556	False
188.628592	0.576	-0.07618604651162786	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
191.23345600000002	0.576	-0.029186046511627865	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
193.839592	0.576	0.004813953488372135	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
196.445	0.576	-0.11918604651162787	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
199.050592	0.576	-0.07618604651162786	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
201.656	0.576	-0.09418604651162786	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s556	False
204.261592	0.576	-0.13218604651162785	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s556	False
206.87	0.576	-0.16118604651162788	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
209.478	0.576	-0.12818604651162788	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
212.082592	0.576	-0.14418604651162786	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s556	False
214.688864	0.576	0.019813953488372137	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
217.295728	0.576	0.10281395348837213	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s556	False
219.901456	0.576	0.08881395348837214	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
222.506728	0.576	-0.05718604651162786	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s556	False
