onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	worker_id	junk
3.52	0.576	-0.023813953488372137	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
6.125	0.576	0.6571860465116278	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
8.735864	0.576	0.031186046511627864	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
11.343727999999999	0.576	-0.026813953488372136	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
13.951592	0.576	0.25518604651162785	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
16.566	0.576	0.06418604651162786	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
19.173864000000002	0.576	-0.023813953488372137	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
21.781864000000002	0.576	0.009186046511627865	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
24.396	0.576	0.12018604651162787	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
27.008592	0.576	0.22618604651162785	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
29.617455999999997	0.576	0.009186046511627865	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
32.234864	0.576	-0.0068139534883721355	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
34.842864	0.576	-0.12981395348837213	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
37.451	0.576	0.11118604651162786	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
40.06	0.576	0.05818604651162786	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
42.667864	0.576	0.07118604651162787	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
45.276	0.576	0.10218604651162787	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
47.888864	0.576	0.031186046511627864	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
50.497	0.576	-0.22481395348837213	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
53.104592	0.576	-0.29381395348837214	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
55.713	0.576	-0.2778139534883721	0.0	spatial	attention_network_task	up	left	incongruent	71	poldrack-single-stim	s629	True
58.320184	0.576	-0.0008139534883721353	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
60.92832	0.576	-0.18281395348837212	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
63.537	0.576	-0.03881395348837213	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
66.144864	0.576	-0.24481395348837215	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
68.75386400000001	0.576	0.27518604651162787	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
71.361864	0.576	0.023186046511627863	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
73.975	0.576	-0.15381395348837212	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
76.582864	0.576	-0.023813953488372137	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
79.19604799999999	0.576	-0.12981395348837213	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
81.804864	0.576	0.14818604651162787	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
84.417592	0.576	-0.06781395348837213	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
87.025048	0.576	0.07918604651162786	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
89.633864	0.576	-0.07881395348837214	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
92.24772800000001	0.576	-0.08681395348837213	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
94.855728	0.576	-0.03181395348837213	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
97.464	0.576	-0.042813953488372136	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
100.072	0.576	-0.09881395348837213	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
102.684728	0.576	-0.25581395348837216	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
105.293	0.576	-0.19381395348837213	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
107.907	0.576	-0.0028139534883721354	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
110.514728	0.576	-0.055813953488372134	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
113.123	0.576	-0.07981395348837214	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
115.732864	0.576	-0.21681395348837212	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
118.343728	0.576	-0.25681395348837216	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
120.955	0.576	-0.16381395348837213	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
123.571	0.576	0.04218604651162786	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
126.179	0.576	0.03418604651162786	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
128.79	0.576	0.05518604651162787	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
131.401	0.576	-0.19881395348837214	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
134.009	0.576	0.017186046511627865	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
136.616728	0.576	-0.17381395348837214	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
139.224864	0.576	-0.15081395348837215	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
141.836912	0.576	0.16418604651162785	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
144.445728	0.576	-0.31381395348837215	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
147.053864	0.576	-0.25981395348837216	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
149.661864	0.576	-0.14081395348837214	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
152.27	0.576	-0.10881395348837214	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
154.88	0.576	0.13718604651162786	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
157.487	0.576	-0.22581395348837213	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
160.095	0.576	0.27718604651162787	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
162.702864	0.576	-0.10681395348837214	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
165.310728	0.576	0.44818604651162786	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
167.918864	0.576	-0.05481395348837213	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
169.023	0.576	-0.7598139534883721			attention_network_task				-1	poldrack-single-stim	s629	True
181.038864	0.576	-0.03781395348837214	0.0	double	attention_network_task	down	left	congruent	71	poldrack-single-stim	s629	True
183.647	0.576	0.11018604651162786	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
186.255	0.576	0.0011860465116278647	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
188.862592	0.576	-0.11581395348837213	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
191.473456	0.576	-0.19181395348837213	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
194.08459200000001	0.576	0.0031860465116278647	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
196.693	0.576	-0.13381395348837213	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
199.304592	0.576	-0.07381395348837214	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
201.915	0.576	-0.14881395348837215	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
204.522592	0.576	0.13818604651162786	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
207.131	0.576	-0.015813953488372137	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
209.741	0.576	0.008186046511627864	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
212.355592	0.576	0.09618604651162786	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
214.965864	0.576	-0.025813953488372135	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
217.572728	0.576	-0.11781395348837213	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
220.181456	0.576	-0.19481395348837213	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
222.789728	0.576	-0.14581395348837214	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
225.398	0.576	0.10018604651162787	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
228.005592	0.576	0.33118604651162786	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
230.614	0.576	0.2911860465116279	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
233.222	0.576	-0.10781395348837214	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
235.829456	0.576	-0.028813953488372134	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
238.437592	0.576	0.029186046511627865	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
241.052	0.576	-0.07781395348837214	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
243.659864	0.576	-0.2778139534883721	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
246.26718400000001	0.576	-0.04581395348837213	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
248.875864	0.576	-0.07281395348837214	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
251.484	0.576	-0.19081395348837213	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
254.09186400000002	0.576	-0.10881395348837214	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
256.704864	0.576	-0.049813953488372135	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
259.312864	0.576	-0.18181395348837215	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
261.920456	0.576	-0.06281395348837214	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
264.53	0.576	-0.2648139534883721	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
267.137728	0.576	0.08018604651162786	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
269.746	0.576	0.025186046511627865	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
272.358864	0.576	-0.06581395348837213	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
274.966592	0.576	-0.18681395348837213	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
277.574456	0.576	-0.06481395348837214	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s629	False
280.183	0.576	-0.10181395348837213	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
282.790864	0.576	-0.15181395348837212	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
285.398864	0.576	0.4791860465116279	0.0	double	attention_network_task	down	right	incongruent	89	poldrack-single-stim	s629	True
288.006864	0.576	0.38218604651162785	0.0	spatial	attention_network_task	down	left	incongruent	71	poldrack-single-stim	s629	True
290.614864	0.576	-0.13781395348837214	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
293.228728	0.576	0.25218604651162785	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
295.836864	0.576	0.23518604651162786	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
298.444592	0.576	0.5531860465116278	1.0	spatial	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
301.053	0.576	0.2971860465116279	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
303.660864	0.576	-0.047813953488372134	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
306.274	0.576	-0.19781395348837214	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
308.882864	0.576	1.2121860465116279	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
311.490048	0.576	-0.18781395348837213	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
314.098728	0.576	-0.2738139534883721	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
316.706864	0.576	0.12018604651162787	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s629	False
319.315	0.576	0.4211860465116279	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
321.926864	0.576	1.052186046511628	0.0	spatial	attention_network_task	down	left	incongruent	71	poldrack-single-stim	s629	True
324.536	0.576	0.004186046511627865	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s629	False
327.144864	0.576	-0.028813953488372134	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s629	False
329.750728	0.576	0.5871860465116279	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
332.360728	0.576	0.13218604651162785	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s629	False
334.968864	0.576	-0.017813953488372135	1.0	double	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
337.578	0.576	0.025186046511627865	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s629	False
340.184864	0.576	0.04218604651162786	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s629	False
342.793	0.576	-0.16181395348837213	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s629	False
