onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.013	0.55	0.06483464566929131	300.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
5.404	0.55	0.17483464566929133	300.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
7.93	0.55	0.3138346456692913	300.0	1.0	stop_signal	71.0	True	False	stop_failure	s608	False	stop_failure
10.866	0.55	0.05883464566929132	250.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
13.392	0.55	0.03583464566929132	250.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
15.917	0.55	0.2598346456692913	250.0	0.0	stop_signal	71.0	True	False	go	s608	True	go
18.169	0.55	0.23083464566929132	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s608	False	stop_failure
20.693	0.55	0.19383464566929132	200.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
23.08	0.55	0.1828346456692913	200.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
25.333	0.55	0.10183464566929132	200.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
27.725	0.55	0.02883464566929132	200.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
29.979	0.55	0.1858346456692913	200.0	1.0	stop_signal	89.0	True	False	stop_failure	s608	False	stop_failure
32.371	0.55	0.04683464566929132	150.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
34.899	0.55	-0.5021653543307086	150.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
37.152	0.55	-0.5021653543307086	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
39.541	0.55	-0.01716535433070868	250.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
42.201	0.55	0.19483464566929132	250.0	1.0	stop_signal	89.0	True	False	stop_failure	s608	False	stop_failure
44.454	0.55	0.13283464566929132	200.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
47.659	0.55	0.010834645669291319	200.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
50.051	0.55	0.07583464566929132	200.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
52.439	0.55	-0.5021653543307086	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
54.963	0.55	0.044834645669291316	250.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
57.22	0.55	-0.5021653543307086	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
59.476	0.55	-0.02516535433070868	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s608	False	stop_failure
61.729	0.55	0.11483464566929132	250.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
64.662	0.55	0.08983464566929132	250.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
67.188	0.55	0.13383464566929132	250.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
69.715	0.55	0.3878346456692913	250.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
71.968	0.55	-0.5021653543307086	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
74.495	0.55	-0.5021653543307086	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
76.747	0.55	0.04983464566929132	350.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
79.135	0.55	0.1578346456692913	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s608	False	stop_failure
81.388	0.55	0.16583464566929132	300.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
84.049	0.55	0.16783464566929132	300.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
86.709	0.55	0.11583464566929132	300.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
88.96	0.55	0.1278346456692913	300.0	1.0	stop_signal	71.0	True	False	go	s608	False	go
91.212	0.55	0.3038346456692913	300.0	1.0	stop_signal	89.0	True	False	go	s608	False	go
93.599	0.55	-0.5021653543307086	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
96.397	0.55	0.1278346456692913	350.0	1.0	stop_signal	71.0	True	False	stop_failure	s608	False	stop_failure
98.789	0.55	-0.5021653543307086	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s608	False	stop_success
101.044	0.55	0.05583464566929132	350.0	1.0	stop_signal	71.0	True	False	stop_failure	s608	False	stop_failure
102.296	0.55	-0.5021653543307086		0.0	stop_signal	-1.0	True	True	go	s608	True	go
