onset	duration
-76455.0	0.01
-74033.0	0.01
-71562.0	0.01
-69163.0	0.01
-66537.0	0.01
-64045.0	0.01
-61407.0	0.01
-58777.0	0.01
-56171.0	0.01
-53602.0	0.01
-50917.0	0.01
-48316.0	0.01
3606.0	0.01
6077.0	0.01
8902.0	0.01
10718.0	0.01
13660.0	0.01
16400.0	0.01
18602.0	0.01
20408.0	0.01
23747.0	0.01
26127.0	0.01
27848.0	0.01
31003.0	0.01
33376.0	0.01
35150.0	0.01
38117.0	0.01
40647.0	0.01
42043.0	0.01
44864.0	0.01
47310.0	0.01
48938.0	0.01
51761.0	0.01
53975.0	0.01
55831.0	0.01
58991.0	0.01
61087.0	0.01
63710.0	0.01
66084.0	0.01
68363.0	0.01
69895.0	0.01
72924.0	0.01
75177.0	0.01
77724.0	0.01
80015.0	0.01
82604.0	0.01
85552.0	0.01
88109.0	0.01
90752.0	0.01
92206.0	0.01
95428.0	0.01
97855.0	0.01
100011.0	0.01
100760.0	0.01
112899.0	0.01
114521.0	0.01
117452.0	0.01
120194.0	0.01
122242.0	0.01
124720.0	0.01
126737.0	0.01
129633.0	0.01
132876.0	0.01
135381.0	0.01
137621.0	0.01
140272.0	0.01
141751.0	0.01
144584.0	0.01
146973.0	0.01
149958.0	0.01
152396.0	0.01
154850.0	0.01
156491.0	0.01
159603.0	0.01
161883.0	0.01
164269.0	0.01
166572.0	0.01
169271.0	0.01
171893.0	0.01
174168.0	0.01
176525.0	0.01
178127.0	0.01
180924.0	0.01
183848.0	0.01
185565.0	0.01
187818.0	0.01
190705.0	0.01
193457.0	0.01
196073.0	0.01
198272.0	0.01
200932.0	0.01
203075.0	0.01
205580.0	0.01
207471.0	0.01
210568.0	0.01
212385.0	0.01
213910.0	0.01
225936.0	0.01
228696.0	0.01
231075.0	0.01
233288.0	0.01
235806.0	0.01
238486.0	0.01
241049.0	0.01
243643.0	0.01
245071.0	0.01
247323.0	0.01
250307.0	0.01
252612.0	0.01
255250.0	0.01
256606.0	0.01
259697.0	0.01
261893.0	0.01
263948.0	0.01
266423.0	0.01
268533.0	0.01
271046.0	0.01
273211.0	0.01
274763.0	0.01
278034.0	0.01
280407.0	0.01
282202.0	0.01
285339.0	0.01
287444.0	0.01
289914.0	0.01
292345.0	0.01
294631.0	0.01
296265.0	0.01
299337.0	0.01
302062.0	0.01
304494.0	0.01
306742.0	0.01
309731.0	0.01
311967.0	0.01
314395.0	0.01
317118.0	0.01
318763.0	0.01
321056.0	0.01
323564.0	0.01
