onset	duration	response_time	correct	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	trial_type	worker_id	junk
3.5150479999999997	0.576	0.07179069767441865	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s617	False
6.122864	0.576	0.08379069767441866	1.0	double	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s617	False
8.734727999999999	0.576	0.21779069767441867	1.0	double	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s617	False
11.339728	0.576	0.10679069767441865	1.0	double	attention_network_task	up	left	incongruent	89	poldrack-single-stim	s617	False
13.948	0.576	-0.10120930232558135	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s617	False
16.562	0.576	0.010790697674418653	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s617	False
19.169728	0.576	0.056790697674418654	1.0	spatial	attention_network_task	down	right	congruent	71	poldrack-single-stim	s617	False
21.778	0.576	0.057790697674418655	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s617	False
24.386	0.576	-0.06320930232558135	1.0	spatial	attention_network_task	down	left	incongruent	89	poldrack-single-stim	s617	False
26.994728	0.576	0.0027906976744186524	1.0	double	attention_network_task	up	left	congruent	89	poldrack-single-stim	s617	False
29.602	0.576	0.10579069767441865	1.0	spatial	attention_network_task	down	right	incongruent	71	poldrack-single-stim	s617	False
32.214864	0.576	-0.07420930232558134	1.0	spatial	attention_network_task	up	left	congruent	89	poldrack-single-stim	s617	False
34.823728	0.576	0.08279069767441866	1.0	spatial	attention_network_task	up	right	congruent	71	poldrack-single-stim	s617	False
37.432	0.576	-0.08220930232558135	1.0	spatial	attention_network_task	down	left	congruent	89	poldrack-single-stim	s617	False
40.04	0.576	0.0007906976744186523	1.0	double	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s617	False
42.648	0.576	-0.09020930232558134	1.0	double	attention_network_task	down	left	congruent	89	poldrack-single-stim	s617	False
45.256	0.576	-0.12820930232558134	1.0	spatial	attention_network_task	up	right	incongruent	71	poldrack-single-stim	s617	False
47.865	0.576	0.009790697674418652	1.0	double	attention_network_task	down	right	congruent	71	poldrack-single-stim	s617	False
