movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
7.028	3.01	3.2065410256410254	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s609	False	2.985
7.397	7.03	-0.4444589743589744	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s609	False	
7.709	7.398	-0.5004589743589744	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s609	False	
8.018	7.71	-0.5034589743589744	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s609	False	
8.432	8.019	-0.39845897435897437	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s609	False	
8.696	8.434	-0.5494589743589744	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s609	False	
8.7	8.701	-0.8124589743589744	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s609	True	
14.076	11.203	2.0615410256410254	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s609	False	2.985
14.541	14.077	-0.3474589743589744	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s609	False	
14.897	14.542	-0.45645897435897437	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s609	False	
15.184	14.898	-0.5254589743589744	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s609	False	
15.491	15.185	-0.5054589743589744	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s609	False	
15.764	15.492	-0.5394589743589744	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s609	False	
15.767	15.768	-0.8124589743589744	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s609	True	
19.934	17.869	1.2535410256410255	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s609	False	2.985
20.229	19.935	-0.5174589743589744	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s609	False	
20.882	20.231	-0.16045897435897438	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s609	False	
21.145	20.883	-0.5494589743589744	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s609	False	
21.851	21.147	-0.10745897435897439	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s609	False	
22.131	21.853	-0.5334589743589744	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s609	False	
22.136	22.137	-0.8124589743589744	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s609	True	
26.838	24.338	1.6885410256410256	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s609	False	2.985
27.147	26.839	-0.5034589743589744	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s609	False	
27.785	27.149	-0.1754589743589744	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s609	False	
28.137	27.786	-0.46045897435897437	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s609	False	
28.459	28.138	-0.4904589743589744	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s609	False	
28.722	28.46	-0.5494589743589744	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s609	False	
28.726	28.727	-0.8124589743589744	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s609	True	
42.865	32.736	9.317541025641026	1	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s609	False	2.985
43.155	42.866	-0.5224589743589744	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s609	False	
44.095	43.156	0.12754102564102562	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s609	False	
44.478	44.096	-0.4294589743589744	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s609	False	
45.257	44.481	-0.03545897435897439	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s609	False	
45.633	45.259	-0.4374589743589744	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s609	False	
45.635	45.636	-0.8124589743589744	0	PA_with_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s609	True	
50.606	48.045	1.7495410256410255	1	PA_without_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s609	False	2.985
50.97	50.607	-0.44845897435897436	0	PA_without_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s609	False	
52.239	50.971	0.4565410256410256	0	PA_without_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s609	False	
52.492	52.24	-0.5594589743589744	0	PA_without_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s609	False	
53.098	52.494	-0.2074589743589744	0	PA_without_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s609	False	
53.429	53.099	-0.4814589743589744	0	PA_without_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s609	False	
53.432	53.433	-0.8124589743589744	0	PA_without_intermediate	ward_and_allport	-1	1.0	poldrack-single-stim	s609	True	
58.624	56.114	1.6985410256410256	1	PA_with_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s609	False	2.985
59.376	58.625	-0.06045897435897439	0	PA_with_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s609	False	
59.871	59.379	-0.3194589743589744	0	PA_with_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s609	False	
60.167	59.872	-0.5164589743589744	0	PA_with_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s609	False	
60.778	60.168	-0.2014589743589744	0	PA_with_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s609	False	
61.12	60.779	-0.4704589743589744	0	PA_with_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s609	False	
61.126	61.127	-0.8124589743589744	0	PA_with_intermediate	ward_and_allport	-1	2.0	poldrack-single-stim	s609	True	
67.558	65.849	0.8975410256410256	1	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s609	False	2.985
