movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
5.988	4.511	1.471	0.10531288343558282	AY	1.0	dot_pattern_expectancy	71.0	AY	s561	False
10.07	8.652	1.471	0.04631288343558282	AX	0.0	dot_pattern_expectancy	71.0	AX	s561	True
14.267	12.794	1.471	0.10131288343558281	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
18.166	16.799	1.471	-0.004687116564417181	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
22.257	20.805	1.471	0.08031288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
26.448	25.221	1.471	-0.14468711656441718	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
30.778	29.363	1.471	0.043312883435582816	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
35.261	33.914	1.471	-0.02468711656441718	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
39.558	38.192	1.471	-0.005687116564417181	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
43.588	42.199	1.471	0.017312883435582817	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
48.302	46.886	1.471	0.04431288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
52.157	50.89	1.471	-0.10468711656441718	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
58.289	57.07	1.471	-0.1526871165644172	BY	1.0	dot_pattern_expectancy	71.0	BY	s561	False
62.428	61.213	1.471	-0.1566871165644172	BY	1.0	dot_pattern_expectancy	71.0	BY	s561	False
66.57	65.356	1.471	-0.15768711656441717	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
70.715	69.362	1.471	-0.01868711656441718	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
75.107	73.778	1.471	-0.042687116564417184	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
79.158	77.92	1.471	-0.13368711656441717	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
83.289	81.924	1.471	-0.006687116564417181	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
88.104	86.339	1.471	0.3933128834355828	BY	1.0	dot_pattern_expectancy	71.0	BY	s561	False
92.361	91.024	1.471	-0.034687116564417184	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
96.764	95.302	1.471	0.09031288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
100.611	99.311	1.471	-0.07168711656441717	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
104.641	103.319	1.471	-0.04968711656441718	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
109.199	107.87	1.471	-0.042687116564417184	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
114.47	113.237	1.471	-0.13868711656441718	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
118.519	117.244	1.471	-0.09668711656441718	BY	1.0	dot_pattern_expectancy	71.0	BY	s561	False
122.893	121.522	1.471	-0.0006871165644171811	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
127.195	125.801	1.471	0.02231288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
132.522	131.167	1.471	-0.01668711656441718	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
136.722	135.444	1.471	-0.09368711656441718	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
140.96	139.586	1.471	0.002312883435582819	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
145.83	144.543	1.471	-0.08468711656441719	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
149.916	148.686	1.471	-0.14168711656441718	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
154.138	152.691	1.471	0.07531288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
158.348	156.833	1.471	0.14331288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
161.973	160.974	1.471	-0.37268711656441716	BY	0.0	dot_pattern_expectancy	-1.0	BY	s561	True
167.176	165.659	1.471	0.14531288343558282	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
171.136	169.665	1.471	0.09931288343558282	AY	0.0	dot_pattern_expectancy	89.0	AY	s561	True
175.25	173.806	1.471	0.07231288343558281	AX	0.0	dot_pattern_expectancy	71.0	AX	s561	True
175.443	174.444	1.471	-0.37268711656441716			dot_pattern_expectancy	-1.0		s561	True
189.765	188.455	1.471	-0.06168711656441718	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
194.791	193.141	1.471	0.2783128834355828	AY	1.0	dot_pattern_expectancy	71.0	AY	s561	False
199.561	197.966	1.471	0.2233128834355828	AY	1.0	dot_pattern_expectancy	71.0	AY	s561	False
203.379	202.109	1.471	-0.10168711656441719	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
207.835	206.523	1.471	-0.05968711656441718	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
213.812	212.568	1.471	-0.12768711656441717	BX	1.0	dot_pattern_expectancy	71.0	BX	s561	False
218.012	216.711	1.471	-0.07068711656441719	BY	1.0	dot_pattern_expectancy	71.0	BY	s561	False
222.223	220.718	1.471	0.1333128834355828	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
226.154	224.723	1.471	0.05931288343558282	AX	0.0	dot_pattern_expectancy	71.0	AX	s561	True
230.255	229.001	1.471	-0.11768711656441719	BY	1.0	dot_pattern_expectancy	71.0	BY	s561	False
235.228	233.959	1.471	-0.10268711656441717	AX	1.0	dot_pattern_expectancy	89.0	AX	s561	False
