onset	duration
-129875.0	0.01
-128242.0	0.01
-126151.0	0.01
-123639.0	0.01
-121568.0	0.01
-119164.0	0.01
-117058.0	0.01
-114482.0	0.01
-112444.0	0.01
4308.0	0.01
6175.0	0.01
8253.0	0.01
10562.0	0.01
12407.0	0.01
14568.0	0.01
16794.0	0.01
18803.0	0.01
20640.0	0.01
22725.0	0.01
24867.0	0.01
27281.0	0.01
29501.0	0.01
31188.0	0.01
34319.0	0.01
36441.0	0.01
39756.0	0.01
40743.0	0.01
43047.0	0.01
45634.0	0.01
47746.0	0.01
50269.0	0.01
51261.0	0.01
55127.0	0.01
56219.0	0.01
59996.0	0.01
61741.0	0.01
63572.0	0.01
64503.0	0.01
66506.0	0.01
69407.0	0.01
71623.0	0.01
72654.0	0.01
76770.0	0.01
77648.0	0.01
79541.0	0.01
81505.0	0.01
83862.0	0.01
86248.0	0.01
88041.0	0.01
90784.0	0.01
93159.0	0.01
94325.0	0.01
96328.0	0.01
99878.0	0.01
101255.0	0.01
103211.0	0.01
105145.0	0.01
107765.0	0.01
109697.0	0.01
111938.0	0.01
113782.0	0.01
115836.0	0.01
119106.0	0.01
119856.0	0.01
122239.0	0.01
123869.0	0.01
126115.0	0.01
128377.0	0.01
130550.0	0.01
132024.0	0.01
134852.0	0.01
136712.0	0.01
138806.0	0.01
141907.0	0.01
144178.0	0.01
144996.0	0.01
147271.0	0.01
149411.0	0.01
151959.0	0.01
155245.0	0.01
157011.0	0.01
159317.0	0.01
161106.0	0.01
163801.0	0.01
166169.0	0.01
168693.0	0.01
170034.0	0.01
171349.0	0.01
173498.0	0.01
176937.0	0.01
177496.0	0.01
180259.0	0.01
182978.0	0.01
183915.0	0.01
186326.0	0.01
189912.0	0.01
191059.0	0.01
194226.0	0.01
195159.0	0.01
197865.0	0.01
199303.0	0.01
201306.0	0.01
203309.0	0.01
206331.0	0.01
208126.0	0.01
