movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.226	4.52	1.47	-0.07269325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
10.645	8.801	1.47	0.06530674846625766	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
14.53	12.811	1.47	-0.05969325153374234	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
19.667	17.774	1.47	0.11430674846625766	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
23.728	22.054	1.47	-0.10469325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
28.253	26.472	1.47	0.0023067484662576587	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
32.654	30.894	1.47	-0.01869325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
37.806	35.994	1.47	0.03330674846625766	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
41.766	40.009	1.47	-0.021693251533742342	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
45.8	44.021	1.47	0.00030674846625765897	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
49.824	48.032	1.47	0.01330674846625766	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
53.904	52.179	1.47	-0.05369325153374234	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
58.585	56.734	1.47	0.07230674846625766	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
62.603	61.014	1.47	-0.18969325153374234	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
67.856	66.117	1.47	-0.03969325153374234	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
71.885	70.128	1.47	-0.021693251533742342	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
76.93	75.088	1.47	0.06330674846625765	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
80.956	79.236	1.47	-0.058693251533742344	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
85.102	83.384	1.47	-0.06069325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
89.522	87.393	1.47	0.35030674846625764	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
93.337	91.534	1.47	0.02430674846625766	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
97.337	95.542	1.47	0.01630674846625766	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
102.055	100.232	1.47	0.04430674846625766	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
105.99	104.24	1.47	-0.02869325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
110.18	108.656	1.47	-0.25469325153374234	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
114.675	112.806	1.47	0.09030674846625766	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
118.431	116.95	1.47	-0.2976932515337423	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
122.995	121.098	1.47	0.11830674846625766	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
127.004	125.109	1.47	0.11630674846625766	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
131.408	129.664	1.47	-0.03469325153374234	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
136.516	134.352	1.47	0.3853067484662577	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
140.276	138.499	1.47	-0.0016932515337423411	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
145.106	142.782	1.47	0.5453067484662577	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
148.643	146.79	1.47	0.07430674846625766	BX	0.0	dot_pattern_expectancy	89.0	BX	s608	True
152.869	151.208	1.47	-0.11769325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
157.484	155.76	1.47	-0.05469325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
162.083	159.907	1.47	0.3973067484662577	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
165.895	164.189	1.47	-0.07269325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
170.136	168.334	1.47	0.02330674846625766	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
174.382	172.618	1.47	-0.014693251533742341	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
174.119	173.12	1.47	-0.7796932515337424			dot_pattern_expectancy	-1.0		s608	True
188.841	187.136	1.47	-0.07369325153374234	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
193.149	191.283	1.47	0.08730674846625766	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
196.729	195.294	1.47	-0.34369325153374236	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
201.165	199.849	1.47	-0.46269325153374236	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
206.399	204.128	1.47	0.49230674846625766	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
209.988	208.273	1.47	-0.06369325153374233	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
214.288	212.415	1.47	0.09430674846625765	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
218.458	216.43	1.47	0.24930674846625767	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
222.551	220.44	1.47	0.3323067484662577	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
226.67	224.996	1.47	-0.10469325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
231.494	229.958	1.47	-0.24269325153374235	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
236.05	234.378	1.47	-0.10669325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
240.137	238.385	1.47	-0.02669325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
244.163	242.801	1.47	-0.4166932515337423	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
248.924	247.493	1.47	-0.34769325153374236	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
253.12	251.504	1.47	-0.16269325153374234	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
257.524	255.922	1.47	-0.17669325153374235	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
262.72	260.75	1.47	0.19130674846625767	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
267.016	265.579	1.47	-0.34169325153374236	BX	1.0	dot_pattern_expectancy	71.0	BX	s608	False
271.788	269.72	1.47	0.28930674846625765	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
275.5	273.728	1.47	-0.006693251533742341	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
279.934	278.149	1.47	0.006306748466257659	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
283.944	282.163	1.47	0.0023067484662576587	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
288.736	286.992	1.47	-0.03469325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
292.855	290.998	1.47	0.07830674846625765	AY	1.0	dot_pattern_expectancy	71.0	AY	s608	False
298.183	296.232	1.47	0.17230674846625765	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
301.868	300.241	1.47	-0.15169325153374233	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
306.0	304.384	1.47	-0.16269325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
310.486	308.533	1.47	0.17430674846625765	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
314.185	312.819	1.47	-0.41269325153374237	BY	1.0	dot_pattern_expectancy	71.0	BY	s608	False
318.743	317.102	1.47	-0.13769325153374234	AX	1.0	dot_pattern_expectancy	89.0	AX	s608	False
