inverse_delay	subjective_value	onset	duration	response_time	choice	experiment_exp_id	key_press	large_amount	later_delay	small_amount	trial_type	worker_id	junk
0.008264462809917356	4.814965433102888	3.014	1.23	0.06715000000000008	smaller_sooner	discount_fixed	71	74.0	121.0	20.0	smaller_sooner	s613	False
0.009345794392523364	3.2831737346101235	7.586	1.23	-0.6468499999999999	larger_later	discount_fixed	89	45.0	107.0	20.0	larger_later	s613	False
0.041666666666666664	20.000000000000004	12.359	1.23	-0.4758499999999999	smaller_sooner	discount_fixed	71	77.0	24.0	20.0	smaller_sooner	s613	False
0.006211180124223602	1.9384902143522835	16.998	1.23	0.1891500000000001	larger_later	discount_fixed	89	39.0	161.0	20.0	larger_later	s613	False
0.005555555555555556	2.7709497206703912	21.571	1.23	-0.5918499999999999	larger_later	discount_fixed	89	62.0	180.0	20.0	larger_later	s613	False
0.007194244604316547	1.3709389503748663	27.025	1.23	0.3151500000000001	smaller_sooner	discount_fixed	71	24.0	139.0	20.0	smaller_sooner	s613	False
0.013888888888888888	6.073298429319372	32.412	1.23	1.6611500000000001	smaller_sooner	discount_fixed	71	58.0	72.0	20.0	smaller_sooner	s613	False
0.010752688172043012	4.649714582252206	36.985	1.23	1.4091500000000001	larger_later	discount_fixed	89	56.0	93.0	20.0	larger_later	s613	False
0.038461538461538464	11.009174311926605	43.258	1.23	1.3101500000000001	larger_later	discount_fixed	89	45.0	26.0	20.0	larger_later	s613	False
0.023809523809523808	3.8413361169102296	48.781	1.23	1.64015	smaller_sooner	discount_fixed	71	23.0	42.0	20.0	smaller_sooner	s613	False
0.024390243902439025	8.519701810436635	53.353	1.23	-0.2098499999999999	smaller_sooner	discount_fixed	71	50.0	41.0	20.0	smaller_sooner	s613	False
0.005681818181818182	1.1415525114155252	57.994	1.23	-0.3038499999999999	larger_later	discount_fixed	89	25.0	176.0	20.0	larger_later	s613	False
0.045454545454545456	14.948096885813149	62.633	1.23	-0.4328499999999999	smaller_sooner	discount_fixed	71	54.0	22.0	20.0	smaller_sooner	s613	False
0.022727272727272728	4.658634538152611	67.746	1.23	-0.02784999999999991	larger_later	discount_fixed	89	29.0	44.0	20.0	larger_later	s613	False
0.011235955056179775	2.0745542949756888	73.064	1.23	0.03915000000000009	larger_later	discount_fixed	89	24.0	89.0	20.0	larger_later	s613	False
0.012987012987012988	2.2674060382008627	77.636	1.23	2.1961500000000003	smaller_sooner	discount_fixed	71	23.0	77.0	20.0	smaller_sooner	s613	False
0.007692307692307693	1.6425855513307985	82.207	1.23	-0.7698499999999999	larger_later	discount_fixed	89	27.0	130.0	20.0	larger_later	s613	False
0.007462686567164179	1.359940872135994	86.778	1.23	-0.0768499999999999	larger_later	discount_fixed	89	23.0	134.0	20.0	larger_later	s613	False
0.009345794392523364	4.0127678978568175	91.619	1.23	-1.7258499999999999	false	discount_fixed	-1	55.0	107.0	20.0	false	s613	True
0.006993006993006993	2.4469933958985055	96.122	1.23	-0.3348499999999999	larger_later	discount_fixed	89	44.0	143.0	20.0	larger_later	s613	False
0.00909090909090909	1.6355555555555557	101.782	1.23	0.9081500000000001	larger_later	discount_fixed	89	23.0	110.0	20.0	larger_later	s613	False
0.00641025641025641	3.329065300896287	106.695	1.23	1.6141500000000002	larger_later	discount_fixed	89	65.0	156.0	20.0	larger_later	s613	False
0.037037037037037035	5.2303120356612185	111.332	1.23	0.1511500000000001	smaller_sooner	discount_fixed	71	22.0	27.0	20.0	smaller_sooner	s613	False
0.01694915254237288	6.245120999219361	115.834	1.23	0.4141500000000001	smaller_sooner	discount_fixed	71	50.0	59.0	20.0	smaller_sooner	s613	False
0.007751937984496124	5.208732286480275	120.336	1.23	1.17215	larger_later	discount_fixed	89	85.0	129.0	20.0	larger_later	s613	False
0.017241379310344827	8.367670364500793	125.449	1.23	-0.28084999999999993	larger_later	discount_fixed	89	66.0	58.0	20.0	larger_later	s613	False
0.005813953488372093	2.2870478413068844	131.585	1.23	-0.2178499999999999	smaller_sooner	discount_fixed	71	49.0	172.0	20.0	smaller_sooner	s613	False
0.022727272727272728	11.726907630522089	136.427	1.23	1.87115	larger_later	discount_fixed	89	73.0	44.0	20.0	larger_later	s613	False
0.0136986301369863	5.998707175177763	141.001	1.23	-0.03884999999999991	smaller_sooner	discount_fixed	71	58.0	73.0	20.0	smaller_sooner	s613	False
0.013157894736842105	7.0822942643391515	145.707	1.23	2.42715	larger_later	discount_fixed	89	71.0	76.0	20.0	larger_later	s613	False
