onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.013	0.55	0.5957480314960629	200.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
5.403	0.55	0.13374803149606293	200.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
7.927	0.55	0.5577480314960629	200.0	1.0	stop_signal	71.0	True	False	stop_failure	s612	False	stop_failure
10.861	0.55	0.19674803149606293	150.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
13.385	0.55	0.09174803149606293	150.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
15.908	0.55	0.2797480314960629	150.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
18.163	0.55	-0.5252519685039371	150.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
20.689	0.55	0.12174803149606293	200.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
23.081	0.55	0.14774803149606294	200.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
25.337	0.55	0.12474803149606294	200.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
27.726	0.55	-0.05825196850393707	200.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
29.98	0.55	-0.5252519685039371	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
32.372	0.55	0.11874803149606293	250.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
34.896	0.55	-0.5252519685039371	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
37.149	0.55	0.12974803149606293	300.0	1.0	stop_signal	71.0	True	False	stop_failure	s612	False	stop_failure
39.538	0.55	0.13974803149606294	250.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
42.202	0.55	-0.5252519685039371	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
44.455	0.55	0.07174803149606293	300.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
47.661	0.55	0.04974803149606294	300.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
50.05	0.55	0.3467480314960629	300.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
52.442	0.55	0.043748031496062934	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s612	False	stop_failure
54.965	0.55	0.005748031496062935	250.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
57.222	0.55	-0.021251968503937065	250.0	1.0	stop_signal	89.0	True	False	stop_failure	s612	False	stop_failure
59.478	0.55	-0.5252519685039371	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
61.731	0.55	0.10774803149606293	250.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
64.665	0.55	0.19174803149606293	250.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
67.189	0.55	0.009748031496062936	250.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
69.712	0.55	-0.022251968503937063	250.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
71.968	0.55	0.15574803149606292	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s612	False	stop_failure
74.495	0.55	-0.5252519685039371	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
76.749	0.55	0.13574803149606293	250.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
79.137	0.55	-0.5252519685039371	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
81.389	0.55	0.14174803149606294	300.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
84.053	0.55	0.012748031496062935	300.0	1.0	stop_signal	89.0	True	False	go	s612	False	go
86.715	0.55	0.20774803149606294	300.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
88.972	0.55	0.09174803149606293	300.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
91.224	0.55	0.043748031496062934	300.0	1.0	stop_signal	71.0	True	False	go	s612	False	go
93.615	0.55	-0.5252519685039371	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
96.415	0.55	-0.03825196850393706	350.0	1.0	stop_signal	71.0	True	False	stop_failure	s612	False	stop_failure
98.804	0.55	-0.5252519685039371	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s612	False	stop_success
