onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.509	0.638	-0.10392708333333336	incongruent	0.0	stroop	82	red	green	incongruent	s497	True
5.512	0.638	-0.059927083333333374	congruent	1.0	stroop	71	blue	blue	congruent	s497	False
7.514	0.638	0.027072916666666627	incongruent	1.0	stroop	89	red	blue	incongruent	s497	False
9.789	0.638	0.37607291666666665	incongruent	1.0	stroop	89	red	green	incongruent	s497	False
11.791	0.638	-0.0029270833333333714	congruent	1.0	stroop	89	red	red	congruent	s497	False
13.929	0.638	-0.24892708333333338	congruent	1.0	stroop	71	blue	blue	congruent	s497	False
15.931	0.638	-0.13392708333333336	congruent	1.0	stroop	89	red	red	congruent	s497	False
18.07	0.638	-0.14792708333333338	congruent	1.0	stroop	82	green	green	congruent	s497	False
20.073	0.638	-0.008927083333333372	congruent	1.0	stroop	89	red	red	congruent	s497	False
22.076	0.638	0.25207291666666665	incongruent	1.0	stroop	89	red	blue	incongruent	s497	False
24.078	0.638	0.007072916666666628	incongruent	1.0	stroop	71	blue	red	incongruent	s497	False
26.353	0.638	0.2790729166666666	incongruent	1.0	stroop	82	green	blue	incongruent	s497	False
28.355	0.638	0.36707291666666664	incongruent	1.0	stroop	71	blue	green	incongruent	s497	False
30.492	0.638	-0.14292708333333337	congruent	1.0	stroop	71	blue	blue	congruent	s497	False
32.902	0.638	0.041072916666666626	incongruent	1.0	stroop	82	green	blue	incongruent	s497	False
35.177	0.638	-0.31692708333333336	congruent	1.0	stroop	89	red	red	congruent	s497	False
37.859	0.638	-0.21292708333333338	congruent	1.0	stroop	89	red	red	congruent	s497	False
39.863	0.638	0.03707291666666663	congruent	1.0	stroop	71	blue	blue	congruent	s497	False
42.274	0.638	-0.009927083333333371	congruent	1.0	stroop	89	red	red	congruent	s497	False
44.411	0.638	0.05107291666666663	incongruent	1.0	stroop	82	green	red	incongruent	s497	False
47.093	0.638	-0.09692708333333337	incongruent	1.0	stroop	89	red	green	incongruent	s497	False
49.095	0.638	0.01707291666666663	incongruent	1.0	stroop	82	green	red	incongruent	s497	False
51.233	0.638	0.16207291666666662	congruent	1.0	stroop	89	red	red	congruent	s497	False
54.187	0.638	0.08207291666666663	incongruent	0.0	stroop	82	red	green	incongruent	s497	True
56.189	0.638	0.11307291666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s497	False
58.463	0.638	0.06607291666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s497	False
60.466	0.638	0.041072916666666626	congruent	1.0	stroop	82	green	green	congruent	s497	False
62.468	0.638	-0.06292708333333337	congruent	1.0	stroop	89	red	red	congruent	s497	False
64.469	0.638	0.18807291666666662	incongruent	1.0	stroop	82	green	red	incongruent	s497	False
66.472	0.638	-0.30992708333333335	congruent	1.0	stroop	71	blue	blue	congruent	s497	False
68.61	0.638	-0.20092708333333337	congruent	1.0	stroop	89	red	red	congruent	s497	False
70.612	0.638	0.2740729166666666	incongruent	1.0	stroop	71	blue	green	incongruent	s497	False
72.613	0.638	-0.11092708333333337	congruent	1.0	stroop	82	green	green	congruent	s497	False
74.751	0.638	0.10207291666666662	incongruent	1.0	stroop	89	red	blue	incongruent	s497	False
76.754	0.638	-0.16692708333333336	incongruent	1.0	stroop	89	red	blue	incongruent	s497	False
78.755	0.638	0.38307291666666665	incongruent	1.0	stroop	71	blue	red	incongruent	s497	False
