onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.52	0.639	0.00634375	congruent	1.0	stroop	82	green	green	congruent	s567	False
5.794	0.639	0.07434375	incongruent	1.0	stroop	71	blue	green	incongruent	s567	False
7.797	0.639	-0.07865625	congruent	1.0	stroop	82	green	green	congruent	s567	False
10.21	0.639	-0.02365625	congruent	1.0	stroop	89	red	red	congruent	s567	False
12.213	0.639	-0.00265625	congruent	1.0	stroop	82	green	green	congruent	s567	False
14.351	0.639	-0.01865625	congruent	1.0	stroop	71	blue	blue	congruent	s567	False
16.355	0.639	-0.07265625	congruent	1.0	stroop	71	blue	blue	congruent	s567	False
18.36	0.639	-0.25965625	incongruent	1.0	stroop	71	blue	red	incongruent	s567	False
20.365	0.639	-0.19465625	congruent	1.0	stroop	82	green	green	congruent	s567	False
22.643	0.639	-0.18265625	incongruent	1.0	stroop	89	red	green	incongruent	s567	False
24.648	0.639	0.02334375	incongruent	1.0	stroop	89	red	blue	incongruent	s567	False
26.922	0.639	-0.19265625	incongruent	1.0	stroop	82	green	red	incongruent	s567	False
29.198	0.639	0.15134375	incongruent	1.0	stroop	89	red	blue	incongruent	s567	False
31.201	0.639	-0.14465625	congruent	1.0	stroop	82	green	green	congruent	s567	False
33.886	0.639	0.11634375	incongruent	1.0	stroop	71	blue	green	incongruent	s567	False
35.891	0.639	-0.21965625	congruent	1.0	stroop	82	green	green	congruent	s567	False
38.169	0.639	-0.16765625	congruent	1.0	stroop	82	green	green	congruent	s567	False
40.171	0.639	-0.16465625	congruent	1.0	stroop	82	green	green	congruent	s567	False
42.175	0.639	-0.00265625	incongruent	1.0	stroop	82	green	red	incongruent	s567	False
44.449	0.639	-0.24865625	congruent	1.0	stroop	89	red	red	congruent	s567	False
46.591	0.639	-0.12865625	congruent	1.0	stroop	82	green	green	congruent	s567	False
49.136	0.639	-0.06965625	incongruent	1.0	stroop	82	green	red	incongruent	s567	False
51.545	0.639	0.20134375	incongruent	1.0	stroop	89	red	blue	incongruent	s567	False
53.549	0.639	0.50034375	incongruent	1.0	stroop	82	green	red	incongruent	s567	False
55.554	0.639	0.17734375	incongruent	1.0	stroop	89	red	green	incongruent	s567	False
57.56	0.639	-0.15765625	congruent	1.0	stroop	82	green	green	congruent	s567	False
60.107	0.639	-0.05665625	congruent	1.0	stroop	82	green	green	congruent	s567	False
62.247	0.639	0.05134375	congruent	1.0	stroop	71	blue	blue	congruent	s567	False
64.251	0.639	-0.24065625	congruent	1.0	stroop	71	blue	blue	congruent	s567	False
66.258	0.639	-0.22265625	congruent	1.0	stroop	89	red	red	congruent	s567	False
68.533	0.639	-0.05965625	incongruent	1.0	stroop	89	red	blue	incongruent	s567	False
70.538	0.639	0.45734375	congruent	1.0	stroop	71	blue	blue	congruent	s567	False
72.541	0.639	-0.11565625	incongruent	1.0	stroop	82	green	red	incongruent	s567	False
74.679	0.639	0.13934375	incongruent	1.0	stroop	89	red	green	incongruent	s567	False
76.685	0.639	0.20834375	incongruent	1.0	stroop	82	green	blue	incongruent	s567	False
78.96	0.639	0.41634375	congruent	1.0	stroop	71	blue	blue	congruent	s567	False
81.101	0.639	0.35634375	incongruent	1.0	stroop	71	blue	green	incongruent	s567	False
83.515	0.639	-0.05865625	congruent	1.0	stroop	89	red	red	congruent	s567	False
85.519	0.639	-0.08965625	congruent	1.0	stroop	89	red	red	congruent	s567	False
