movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
6.707	4.512	1.47	0.7336748466257668	BY	1.0	dot_pattern_expectancy	71.0	BY	s445	False
10.319	8.656	1.47	0.20167484662576687	AY	1.0	dot_pattern_expectancy	71.0	AY	s445	False
14.181	12.662	1.47	0.057674846625766864	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
18.641	17.213	1.47	-0.03332515337423314	BY	1.0	dot_pattern_expectancy	71.0	BY	s445	False
22.977	21.491	1.47	0.024674846625766862	BX	1.0	dot_pattern_expectancy	71.0	BX	s445	False
27.079	25.635	1.47	-0.01732515337423314	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
31.285	29.777	1.47	0.04667484662576686	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
35.229	33.784	1.47	-0.01632515337423314	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
39.326	37.791	1.47	0.07367484662576686	AY	1.0	dot_pattern_expectancy	71.0	AY	s445	False
43.999	42.343	1.47	0.19467484662576687	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
48.727	47.301	1.47	-0.035325153374233136	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
53.137	51.717	1.47	-0.04132515337423314	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
57.229	55.724	1.47	0.04367484662576686	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
61.549	60.141	1.47	-0.05332515337423314	BX	1.0	dot_pattern_expectancy	71.0	BX	s445	False
66.623	64.829	1.47	0.33267484662576685	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
70.528	68.837	1.47	0.22967484662576687	BY	1.0	dot_pattern_expectancy	71.0	BY	s445	False
74.714	73.252	1.47	0.0006748466257668611	BX	1.0	dot_pattern_expectancy	71.0	BX	s445	False
79.074	78.075	1.47	-0.46232515337423313	AY	0.0	dot_pattern_expectancy	-1.0	AY	s445	True
84.275	82.899	1.47	-0.08532515337423315	BX	1.0	dot_pattern_expectancy	71.0	BX	s445	False
88.475	87.042	1.47	-0.02832515337423314	AY	1.0	dot_pattern_expectancy	71.0	AY	s445	False
92.431	91.049	1.47	-0.07932515337423314	BY	1.0	dot_pattern_expectancy	71.0	BY	s445	False
96.832	95.464	1.47	-0.09332515337423314	AX	1.0	dot_pattern_expectancy	89.0	AX	s445	False
101.083	99.474	1.47	0.14767484662576685	AY	1.0	dot_pattern_expectancy	71.0	AY	s445	False
