movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
5.826	4.514	1.471	-0.057619631901840475	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
10.103	8.657	1.471	0.07638036809815953	AY	0.0	dot_pattern_expectancy	89.0	AY	s631	True
13.978	12.664	1.471	-0.05561963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
18.471	17.215	1.471	-0.11361963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
22.751	21.494	1.471	-0.11261963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
26.995	25.637	1.471	-0.011619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
31.159	29.779	1.471	0.010380368098159521	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
35.135	33.788	1.471	-0.02261963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
39.361	37.794	1.471	0.1973803680981595	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
43.743	42.343	1.471	0.030380368098159524	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
48.665	47.302	1.471	-0.006619631901840478	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
53.055	51.718	1.471	-0.03261963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
57.064	55.723	1.471	-0.028619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
61.374	60.139	1.471	-0.13461963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
66.231	64.826	1.471	0.035380368098159524	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
70.154	68.833	1.471	-0.04861963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
74.532	73.249	1.471	-0.08661963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
79.376	78.072	1.471	-0.06561963190184048	AY	0.0	dot_pattern_expectancy	89.0	AY	s631	True
84.252	82.896	1.471	-0.013619631901840477	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
88.53	87.039	1.471	0.12138036809815952	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
92.327	91.047	1.471	-0.08961963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
96.809	95.463	1.471	-0.02361963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
100.929	99.471	1.471	0.08838036809815952	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
105.62	104.295	1.471	-0.04461963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
109.795	108.302	1.471	0.12338036809815953	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
114.872	113.532	1.471	-0.029619631901840478	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
118.938	117.54	1.471	0.028380368098159522	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
123.116	121.682	1.471	0.06438036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
127.186	125.826	1.471	-0.009619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
131.389	130.105	1.471	-0.08561963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
135.69	134.384	1.471	-0.06361963190184047	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
139.663	138.392	1.471	-0.09861963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
144.718	143.351	1.471	-0.002619631901840478	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
148.796	147.495	1.471	-0.06861963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
152.931	151.638	1.471	-0.07661963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
157.146	155.646	1.471	0.13038036809815953	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
161.044	159.654	1.471	0.02038036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
165.999	164.477	1.471	0.15238036809815952	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
170.35	169.028	1.471	-0.04761963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
176.917	175.483	1.471	0.06438036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
177.121	176.122	1.471	-0.3706196319018405			dot_pattern_expectancy	-1.0		s631	True
191.711	190.134	1.471	0.20738036809815952	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
195.619	194.277	1.471	-0.02761963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
199.878	198.42	1.471	0.08838036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
203.754	202.426	1.471	-0.041619631901840475	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
207.762	206.434	1.471	-0.041619631901840475	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
212.113	210.849	1.471	-0.10561963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
216.399	214.992	1.471	0.03738036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
221.004	219.544	1.471	0.09038036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
225.164	223.823	1.471	-0.028619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
229.283	227.831	1.471	0.08238036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
233.85	232.516	1.471	-0.035619631901840476	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
237.804	236.523	1.471	-0.08861963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
244.041	242.706	1.471	-0.034619631901840475	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
248.3	246.85	1.471	0.08038036809815952	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
252.307	250.993	1.471	-0.05561963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
256.389	255.001	1.471	0.018380368098159523	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
260.719	259.416	1.471	-0.06661963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
264.851	263.559	1.471	-0.07761963190184047	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
268.859	267.565	1.471	-0.07561963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
273.229	271.98	1.471	-0.12061963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
277.955	276.667	1.471	-0.08161963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
282.316	280.947	1.471	-0.0006196319018404779	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
286.315	284.953	1.471	-0.007619631901840478	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
290.345	288.961	1.471	0.014380368098159521	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
294.886	293.514	1.471	0.002380368098159522	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
300.171	298.879	1.471	-0.07761963190184047	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
304.148	302.887	1.471	-0.10861963190184047	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
308.569	307.167	1.471	0.03238036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
312.802	311.446	1.471	-0.013619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
318.167	316.813	1.471	-0.015619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
322.347	321.093	1.471	-0.11561963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
326.527	325.236	1.471	-0.07861963190184047	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
331.5	330.195	1.471	-0.06461963190184047	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
335.611	334.339	1.471	-0.09761963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
339.857	338.346	1.471	0.14138036809815951	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
343.836	342.489	1.471	-0.02261963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
347.932	346.632	1.471	-0.06961963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
352.804	351.318	1.471	0.11638036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
356.652	355.325	1.471	-0.042619631901840475	AY	0.0	dot_pattern_expectancy	89.0	AY	s631	True
360.826	359.469	1.471	-0.012619631901840478	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
361.107	360.108	1.471	-0.3706196319018405			dot_pattern_expectancy	-1.0		s631	True
375.493	374.118	1.471	0.005380368098159522	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
380.245	378.805	1.471	0.07038036809815952	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
385.152	383.628	1.471	0.15438036809815953	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
389.091	387.771	1.471	-0.049619631901840475	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
393.578	392.187	1.471	0.021380368098159522	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
399.61	398.234	1.471	0.006380368098159522	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
403.6	402.377	1.471	-0.1466196319018405	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
407.799	406.384	1.471	0.04538036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
411.752	410.392	1.471	-0.009619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
415.918	414.672	1.471	-0.12361963190184047	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
421.092	419.631	1.471	0.09138036809815953	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
425.355	424.047	1.471	-0.06161963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
429.592	428.19	1.471	0.03238036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
433.595	432.198	1.471	0.02738036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
437.676	436.342	1.471	-0.035619631901840476	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
441.806	440.485	1.471	-0.04861963190184048	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
446.915	445.444	1.471	0.10138036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
450.867	449.451	1.471	0.04638036809815952	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
454.894	453.459	1.471	0.06538036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
458.95	457.603	1.471	-0.02261963190184048	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
463.272	461.746	1.471	0.15638036809815953	AY	1.0	dot_pattern_expectancy	71.0	AY	s631	False
467.35	465.889	1.471	0.09138036809815953	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
471.408	469.896	1.471	0.14238036809815952	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
475.259	473.903	1.471	-0.013619631901840477	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
479.554	478.182	1.471	0.002380368098159522	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
484.155	482.869	1.471	-0.08361963190184048	BX	1.0	dot_pattern_expectancy	71.0	BX	s631	False
488.458	487.147	1.471	-0.058619631901840476	BY	1.0	dot_pattern_expectancy	71.0	BY	s631	False
492.52	491.155	1.471	-0.004619631901840478	AX	1.0	dot_pattern_expectancy	89.0	AX	s631	False
