movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
8.288	3.012	3.5773014705882353	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s586	False	2.985
10.888	8.29	0.8993014705882354	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s586	False	
11.903	10.891	-0.6866985294117647	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s586	False	
13.036	11.905	-0.5676985294117647	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s586	False	
14.82	13.038	0.08330147058823537	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s586	False	
15.526	14.822	-0.9946985294117646	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s586	False	
15.529	15.53	-1.6996985294117646	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s586	True	
20.624	18.031	0.8943014705882354	1	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s586	False	2.985
21.802	20.625	-0.5216985294117646	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s586	False	
26.922	21.805	3.418301470588235	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s586	False	
28.82	26.923	0.19830147058823536	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s586	False	
29.629	28.821	-0.8906985294117646	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s586	False	
31.455	29.63	0.12630147058823535	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s586	False	
33.301	31.457	0.14530147058823537	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s586	False	
33.848	33.302	-1.1526985294117646	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s586	False	
33.85	33.851	-1.6996985294117646	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s586	True	
40.101	35.955	2.447301470588235	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s586	False	2.985
40.94	40.102	-0.8606985294117646	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s586	False	
45.232	40.942	2.591301470588235	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s586	False	
46.828	45.234	-0.10469852941176463	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s586	False	
47.428	46.831	-1.1016985294117647	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s586	False	
47.96	47.429	-1.1676985294117646	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s586	False	
47.963	47.964	-1.6996985294117646	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s586	True	
54.339	50.165	2.475301470588235	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s586	False	2.985
55.003	54.341	-1.0366985294117645	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s586	False	
56.377	55.005	-0.32669852941176464	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s586	False	
58.586	56.379	0.5083014705882354	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s586	False	
59.073	58.587	-1.2126985294117647	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s586	False	
59.44	59.075	-1.3336985294117647	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s586	False	
59.444	59.445	-1.6996985294117646	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s586	True	
67.736	63.45	2.587301470588235	1	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s586	False	2.985
69.707	67.737	0.27130147058823534	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s586	False	
72.372	69.709	0.9643014705882353	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s586	False	
73.289	72.374	-0.7836985294117647	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s586	False	
75.59	73.291	0.6003014705882354	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s586	False	
76.381	75.591	-0.9086985294117647	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s586	False	
76.386	76.387	-1.6996985294117646	0	PA_with_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s586	True	
84.451	80.157	2.595301470588235	1	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s586	False	2.985
85.732	84.452	-0.41869852941176466	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s586	False	
92.366	85.735	4.932301470588235	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s586	False	
92.872	92.367	-1.1936985294117646	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s586	False	
94.654	92.875	0.08030147058823536	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s586	False	
95.466	94.655	-0.8876985294117646	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s586	False	
95.472	95.473	-1.6996985294117646	0	PA_with_intermediate	ward_and_allport	-1	1.0	poldrack-single-stim	s586	True	
104.358	98.157	4.502301470588235	1	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s586	False	2.985
110.011	104.358	3.954301470588235	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s586	False	
111.19	110.014	-0.5226985294117646	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s586	False	
112.775	111.192	-0.11569852941176464	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s586	False	
113.587	112.777	-0.8886985294117646	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s586	False	
114.674	113.588	-0.6126985294117646	0	PA_without_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s586	False	
114.678	114.679	-1.6996985294117646	0	PA_without_intermediate	ward_and_allport	-1	2.0	poldrack-single-stim	s586	True	
126.893	117.907	7.287301470588235	1	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s586	False	2.985
128.135	126.894	-0.45769852941176464	0	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s586	False	
132.364	128.138	2.527301470588235	0	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s586	False	
134.104	132.367	0.03830147058823536	0	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s586	False	
135.548	134.107	-0.25769852941176463	0	PA_without_intermediate	ward_and_allport	89	3.0	poldrack-single-stim	s586	False	
135.951	135.549	-1.2966985294117646	0	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s586	False	
135.959	135.96	-1.6996985294117646	0	PA_without_intermediate	ward_and_allport	-1	3.0	poldrack-single-stim	s586	True	
151.438	139.323	10.416301470588236	1	PA_without_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s586	False	2.985
152.566	151.439	-0.5716985294117647	0	PA_without_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s586	False	
156.332	152.57	2.063301470588235	0	PA_without_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s586	False	
157.786	156.333	-0.24569852941176465	0	PA_without_intermediate	ward_and_allport	89	4.0	poldrack-single-stim	s586	False	
159.933	157.79	0.4443014705882354	0	PA_without_intermediate	ward_and_allport	82	4.0	poldrack-single-stim	s586	False	
160.274	159.934	-1.3586985294117646	0	PA_without_intermediate	ward_and_allport	71	4.0	poldrack-single-stim	s586	False	
