onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.522	0.638	0.05358333333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
5.529	0.638	-0.03241666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
7.533	0.638	-0.08641666666666663	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
9.811	0.638	-0.10941666666666663	incongruent	0.0	stroop	71	red	green	incongruent	s641	True
11.817	0.638	-0.006416666666666629	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
13.958	0.638	-0.04341666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
15.963	0.638	-0.15641666666666662	congruent	1.0	stroop	82	green	green	congruent	s641	False
18.106	0.638	-0.10841666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
20.11	0.638	-0.20641666666666664	congruent	1.0	stroop	89	red	red	congruent	s641	False
22.116	0.638	-0.09141666666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
24.122	0.638	-0.09641666666666662	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
26.399	0.638	-0.20541666666666664	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
28.405	0.638	-0.2574166666666666	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
30.548	0.638	-0.03541666666666663	congruent	1.0	stroop	89	red	red	congruent	s641	False
32.961	0.638	0.09358333333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
35.24	0.638	-0.23941666666666664	congruent	1.0	stroop	89	red	red	congruent	s641	False
37.923	0.638	-0.14441666666666664	congruent	1.0	stroop	89	red	red	congruent	s641	False
39.929	0.638	-0.07641666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
42.344	0.638	-0.03041666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
44.486	0.638	-0.10141666666666663	incongruent	1.0	stroop	82	green	red	incongruent	s641	False
47.17	0.638	-0.08441666666666663	incongruent	1.0	stroop	82	green	red	incongruent	s641	False
49.175	0.638	-0.014416666666666628	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
51.317	0.638	-0.15341666666666662	congruent	1.0	stroop	89	red	red	congruent	s641	False
54.274	0.638	0.29158333333333336	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
56.277	0.638	-0.061416666666666626	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
58.552	0.638	-0.24841666666666662	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
60.557	0.638	-0.16441666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
62.562	0.638	-0.05041666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
64.568	0.638	-0.14441666666666664	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
66.571	0.638	-0.18241666666666662	congruent	1.0	stroop	89	red	red	congruent	s641	False
68.713	0.638	-0.11841666666666663	congruent	1.0	stroop	89	red	red	congruent	s641	False
70.717	0.638	0.06458333333333337	incongruent	1.0	stroop	82	green	red	incongruent	s641	False
72.723	0.638	-0.053416666666666626	congruent	1.0	stroop	89	red	red	congruent	s641	False
74.862	0.638	0.09958333333333337	incongruent	1.0	stroop	82	green	red	incongruent	s641	False
76.868	0.638	-0.020416666666666628	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
78.873	0.638	0.0045833333333333715	incongruent	0.0	stroop	89	green	red	incongruent	s641	True
81.014	0.638	0.04458333333333337	congruent	1.0	stroop	82	green	green	congruent	s641	False
83.157	0.638	0.04958333333333337	congruent	1.0	stroop	89	red	red	congruent	s641	False
85.435	0.638	0.04758333333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
88.119	0.638	-0.10041666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
90.124	0.638	0.04758333333333337	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
92.13	0.638	-0.04241666666666663	incongruent	1.0	stroop	82	green	red	incongruent	s641	False
94.409	0.638	-0.07941666666666664	incongruent	1.0	stroop	82	green	red	incongruent	s641	False
96.413	0.638	-0.17141666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
98.419	0.638	-0.07641666666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
100.424	0.638	-0.12841666666666662	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
102.43	0.638	-0.14841666666666664	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
104.434	0.638	-0.04641666666666663	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
106.441	0.638	-0.08241666666666662	congruent	1.0	stroop	89	red	red	congruent	s641	False
108.718	0.638	-0.02841666666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
110.724	0.638	-0.00041666666666662875	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
113.138	0.638	-0.12141666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
115.144	0.638	-0.12641666666666662	congruent	1.0	stroop	82	green	green	congruent	s641	False
117.285	0.638	-0.03141666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
119.291	0.638	-0.12341666666666663	congruent	0.0	stroop	82	blue	blue	congruent	s641	True
121.296	0.638	0.11458333333333337	incongruent	0.0	stroop	82	blue	green	incongruent	s641	True
123.302	0.638	0.019583333333333373	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
125.579	0.638	0.6495833333333334	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
127.585	0.638	0.11058333333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
129.864	0.638	0.19158333333333338	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
132.141	0.638	0.02958333333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
134.145	0.638	-0.15041666666666662	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
136.831	0.638	0.12558333333333338	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
138.837	0.638	0.048583333333333374	congruent	1.0	stroop	82	green	green	congruent	s641	False
141.114	0.638	0.23158333333333336	congruent	1.0	stroop	82	green	green	congruent	s641	False
143.12	0.638	0.09258333333333336	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
145.123	0.638	-0.14241666666666664	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
147.401	0.638	0.06358333333333337	congruent	1.0	stroop	82	green	green	congruent	s641	False
149.541	0.638	-0.03241666666666663	congruent	1.0	stroop	89	red	red	congruent	s641	False
152.091	0.638	0.7985833333333334	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
154.505	0.638	0.12258333333333338	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
156.51	0.638	0.048583333333333374	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
158.513	0.638	0.14458333333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
160.519	0.638	-0.13241666666666663	congruent	1.0	stroop	89	red	red	congruent	s641	False
163.067	0.638	-0.07441666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
165.208	0.638	-0.07441666666666663	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
167.213	0.638	-0.04341666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
169.22	0.638	-0.012416666666666628	congruent	1.0	stroop	82	green	green	congruent	s641	False
171.497	0.638	0.03658333333333337	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
173.503	0.638	-0.06841666666666663	congruent	1.0	stroop	89	red	red	congruent	s641	False
175.508	0.638	-0.05441666666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s641	False
177.649	0.638	0.40158333333333335	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
179.656	0.638	0.04658333333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
181.934	0.638	-0.06741666666666662	congruent	1.0	stroop	89	red	red	congruent	s641	False
184.076	0.638	0.07158333333333337	incongruent	0.0	stroop	89	green	red	incongruent	s641	True
186.489	0.638	0.18958333333333338	congruent	1.0	stroop	82	green	green	congruent	s641	False
188.495	0.638	-0.09641666666666662	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
190.501	0.638	0.7035833333333333	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
193.321	0.638	0.13658333333333336	incongruent	1.0	stroop	82	green	blue	incongruent	s641	False
195.327	0.638	0.23558333333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s641	False
197.332	0.638	0.07358333333333338	congruent	1.0	stroop	89	red	red	congruent	s641	False
199.473	0.638	0.023583333333333373	congruent	1.0	stroop	71	blue	blue	congruent	s641	False
201.48	0.638	0.3045833333333334	incongruent	1.0	stroop	89	red	green	incongruent	s641	False
203.484	0.638	-0.09041666666666663	congruent	1.0	stroop	89	red	red	congruent	s641	False
205.49	0.638	-0.020416666666666628	incongruent	1.0	stroop	71	blue	green	incongruent	s641	False
207.495	0.638	-0.12141666666666663	congruent	1.0	stroop	82	green	green	congruent	s641	False
