movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.716	3.534	0.795	0.4106708333333334	100.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	9.0	cue_stay	color	stay	poldrack-single-stim	s641	False
7.868	6.869	0.795	0.22767083333333335	100.0	True	Magnitude		twobytwo	89.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
10.786	9.389	1.595	-0.17432916666666665	900.0	True	Color		twobytwo	71.0	orange	1.0	task_switch	color	switch	poldrack-single-stim	s641	False
13.849	13.116	0.795	-0.03832916666666665	100.0	True	High-Low		twobytwo	71.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
17.038	15.636	1.595	-0.16932916666666664	900.0	True	Color		twobytwo	71.0	orange	1.0	task_switch	color	switch	poldrack-single-stim	s641	False
19.402	18.682	0.795	-0.051329166666666655	100.0	True	Color	stay	twobytwo	71.0	orange	9.0	cue_stay	color	stay	poldrack-single-stim	s641	False
22.535	20.926	1.595	0.03767083333333335	900.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	9.0	cue_switch	color	stay	poldrack-single-stim	s641	False
25.309	23.838	1.595	-0.10032916666666665	900.0	True	Color	switch	twobytwo	71.0	orange	8.0	cue_switch	color	stay	poldrack-single-stim	s641	False
27.65	26.75	0.795	0.12867083333333335	100.0	True	High-Low		twobytwo	89.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
29.828	29.134	0.795	-0.07732916666666666	100.0	True	Color		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s641	False
33.088	31.652	1.595	-0.13532916666666664	900.0	True	High-Low		twobytwo	71.0	#1F45FC	2.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
35.491	34.565	0.795	0.15467083333333334	100.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	3.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
38.387	36.814	1.595	0.0016708333333333486	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s641	False
40.594	39.724	0.795	0.09867083333333335	100.0	True	High-Low		twobytwo	71.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
42.898	42.244	0.795	-0.11732916666666665	100.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
45.601	44.627	0.795	0.20267083333333336	100.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s641	False
48.153	46.738	1.595	-0.15632916666666666	900.0	True	Color	switch	twobytwo	71.0	orange	1.0	cue_switch	color	stay	poldrack-single-stim	s641	False
51.303	49.922	1.595	-0.19032916666666666	900.0	True	High-Low		twobytwo	71.0	#1F45FC	1.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
53.609	52.833	0.795	0.004670833333333349	100.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	8.0	task_switch	color	switch	poldrack-single-stim	s641	False
56.163	54.944	0.795	0.44767083333333335	100.0	True	Orange-Blue	stay	twobytwo	71.0	orange	7.0	cue_stay	color	stay	poldrack-single-stim	s641	False
58.722	57.326	1.595	-0.17532916666666665	900.0	True	Magnitude		twobytwo	89.0	#1F45FC	7.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
61.952	60.371	1.595	0.009670833333333349	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	4.0	task_switch	color	switch	poldrack-single-stim	s641	False
63.948	63.284	0.795	-0.10732916666666666	100.0	True	Orange-Blue	stay	twobytwo	71.0	orange	7.0	cue_stay	color	stay	poldrack-single-stim	s641	False
66.75	65.394	1.595	-0.21532916666666665	900.0	True	High-Low		twobytwo	71.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
69.665	68.305	1.595	-0.21132916666666665	900.0	True	Magnitude	switch	twobytwo	89.0	orange	8.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
72.524	71.213	1.595	-0.26032916666666667	900.0	True	Magnitude	stay	twobytwo	71.0	orange	3.0	cue_stay	magnitude	stay	poldrack-single-stim	s641	False
75.519	74.124	1.595	-0.17632916666666665	900.0	True	Color		twobytwo	89.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s641	False
77.746	77.17	0.795	-0.19532916666666666	100.0	True	Color	stay	twobytwo	89.0	#1F45FC	4.0	cue_stay	color	stay	poldrack-single-stim	s641	False
80.303	79.279	0.795	0.25267083333333334	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
82.133	81.391	0.795	-0.029329166666666653	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
84.206	83.639	0.795	-0.20432916666666665	100.0	True	Magnitude	switch	twobytwo	71.0	orange	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
86.794	85.749	0.795	0.27367083333333336	100.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s641	False
89.318	87.996	1.595	-0.24932916666666666	900.0	True	Magnitude		twobytwo	89.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
92.199	91.585	0.795	-0.15732916666666666	100.0	True	Magnitude	stay	twobytwo	89.0	#1F45FC	9.0	cue_stay	magnitude	stay	poldrack-single-stim	s641	False
95.299	93.968	1.595	-0.24032916666666665	900.0	True	Magnitude	stay	twobytwo	71.0	orange	3.0	cue_stay	magnitude	stay	poldrack-single-stim	s641	False
98.416	97.016	1.595	-0.17132916666666664	900.0	True	Color		twobytwo	71.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s641	False
101.238	99.927	0.795	0.5396708333333333	100.0	True	High-Low		twobytwo	71.0	#1F45FC	4.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
103.599	102.175	1.595	-0.14732916666666665	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s641	False
106.396	105.765	0.795	-0.14032916666666664	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
109.577	108.149	1.595	-0.14332916666666665	900.0	True	High-Low	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
112.422	111.059	1.595	-0.20832916666666665	900.0	True	Color		twobytwo	71.0	orange	4.0	task_switch	color	switch	poldrack-single-stim	s641	False
115.267	113.97	1.595	-0.2743291666666666	900.0	True	Color	stay	twobytwo	71.0	orange	9.0	cue_stay	color	stay	poldrack-single-stim	s641	False
118.324	117.018	1.595	-0.26532916666666667	900.0	True	Color	stay	twobytwo	71.0	orange	8.0	cue_stay	color	stay	poldrack-single-stim	s641	False
120.535	119.931	0.795	-0.16732916666666664	100.0	True	Color	stay	twobytwo	71.0	orange	4.0	cue_stay	color	stay	poldrack-single-stim	s641	False
123.464	122.04	1.595	-0.14732916666666665	900.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	8.0	cue_switch	color	stay	poldrack-single-stim	s641	False
125.711	124.951	0.795	-0.011329166666666652	100.0	True	High-Low		twobytwo	71.0	#1F45FC	3.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
128.798	127.335	1.595	-0.10832916666666666	900.0	True	Color		twobytwo	89.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s641	False
131.956	130.654	1.595	-0.2693291666666667	900.0	True	Color	stay	twobytwo	71.0	orange	9.0	cue_stay	color	stay	poldrack-single-stim	s641	False
134.885	133.566	1.595	-0.25232916666666666	900.0	True	Color	stay	twobytwo	89.0	#1F45FC	2.0	cue_stay	color	stay	poldrack-single-stim	s641	False
137.861	136.474	1.595	-0.18432916666666666	900.0	True	Magnitude		twobytwo	89.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
140.033	139.386	0.795	-0.12432916666666666	100.0	True	Color		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s641	False
142.282	141.77	0.795	-0.25932916666666667	100.0	True	Color	stay	twobytwo	89.0	#1F45FC	7.0	cue_stay	color	stay	poldrack-single-stim	s641	False
145.461	144.015	1.595	-0.12532916666666666	900.0	True	High-Low		twobytwo	71.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s641	False
147.708	146.926	0.795	0.010670833333333348	100.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	3.0	cue_switch	magnitude	stay	poldrack-single-stim	s641	False
