movement_onset	onset	duration	response_time	CTI	correct	cue	cue_switch	experiment_exp_id	key_press	stim_color	stim_number	switch_type	task	task_switch	trial_type	worker_id	junk
4.948	3.52	0.795	0.5804541666666666	100.0	True	Magnitude	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
6.955	5.762	0.795	0.3454541666666667	100.0	True	Color		twobytwo	71.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s610	False
9.786	8.138	1.595	0.0004541666666666515	900.0	False	Magnitude		twobytwo	71.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s610	True
13.06	11.181	1.595	0.23145416666666666	900.0	True	Magnitude	stay	twobytwo	71.0	orange	4.0	cue_stay	magnitude	stay	poldrack-single-stim	s610	False
15.742	14.359	1.595	-0.26454583333333337	900.0	True	Color		twobytwo	89.0	#1F45FC	3.0	task_switch	color	switch	poldrack-single-stim	s610	False
18.542	17.266	1.595	-0.37154583333333335	900.0	True	Color	stay	twobytwo	71.0	orange	3.0	cue_stay	color	stay	poldrack-single-stim	s610	False
22.562	20.986	1.595	-0.07154583333333335	900.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	4.0	cue_switch	color	stay	poldrack-single-stim	s610	False
25.709	24.301	1.595	-0.23954583333333335	900.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s610	False
28.486	27.213	1.595	-0.37454583333333336	900.0	True	Orange-Blue	stay	twobytwo	71.0	orange	8.0	cue_stay	color	stay	poldrack-single-stim	s610	False
32.069	30.661	1.595	-0.23954583333333335	900.0	True	Magnitude		twobytwo	89.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
34.572	33.7	0.795	0.024454166666666652	100.0	True	Color		twobytwo	71.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s610	False
36.923	35.81	0.795	0.26545416666666666	100.0	True	Color	stay	twobytwo	71.0	orange	2.0	cue_stay	color	stay	poldrack-single-stim	s610	False
38.701	37.914	0.795	-0.06054583333333335	100.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	1.0	cue_switch	color	stay	poldrack-single-stim	s610	False
41.493	40.159	1.595	-0.31354583333333336	900.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	8.0	cue_stay	color	stay	poldrack-single-stim	s610	False
44.753	43.202	1.595	-0.09654583333333334	900.0	True	High-Low		twobytwo	71.0	#1F45FC	3.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
47.859	46.378	1.595	-0.16654583333333334	900.0	True	Magnitude	switch	twobytwo	89.0	#1F45FC	6.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
51.423	50.509	0.795	0.06645416666666665	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
53.422	52.615	0.795	-0.04054583333333335	100.0	False	Color		twobytwo	71.0	#1F45FC	4.0	task_switch	color	switch	poldrack-single-stim	s610	True
54.821	54.722	0.795	-0.7485458333333334	100.0	False	High-Low		twobytwo	-1.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s610	True
58.515	57.103	1.595	-0.23554583333333334	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	6.0	task_switch	color	switch	poldrack-single-stim	s610	False
61.114	60.146	0.795	0.12045416666666665	100.0	True	Color	switch	twobytwo	89.0	#1F45FC	4.0	cue_switch	color	stay	poldrack-single-stim	s610	False
63.567	62.253	1.595	-0.3335458333333334	900.0	True	Color	stay	twobytwo	71.0	orange	2.0	cue_stay	color	stay	poldrack-single-stim	s610	False
66.86	65.159	1.595	0.05345416666666665	900.0	True	Color	stay	twobytwo	89.0	#1F45FC	8.0	cue_stay	color	stay	poldrack-single-stim	s610	False
69.458	68.063	1.595	-0.25254583333333336	900.0	True	Color	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s610	False
73.226	71.655	1.595	-0.07654583333333335	900.0	True	High-Low		twobytwo	89.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
76.148	74.561	1.595	-0.06054583333333335	900.0	True	Color		twobytwo	71.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s610	False
78.762	77.741	0.795	0.17345416666666666	100.0	True	High-Low		twobytwo	89.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
81.222	79.847	1.595	-0.2725458333333334	900.0	True	Magnitude	switch	twobytwo	71.0	#1F45FC	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
85.164	83.023	1.595	0.49345416666666664	900.0	True	High-Low	switch	twobytwo	71.0	orange	1.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
88.221	86.878	1.595	-0.30454583333333335	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s610	False
91.088	89.789	1.595	-0.34854583333333333	900.0	True	Color	switch	twobytwo	71.0	orange	4.0	cue_switch	color	stay	poldrack-single-stim	s610	False
93.541	92.697	0.795	-0.0035458333333333483	100.0	True	High-Low		twobytwo	89.0	#1F45FC	9.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
96.303	94.807	1.595	-0.15154583333333335	900.0	True	High-Low	stay	twobytwo	71.0	orange	4.0	cue_stay	magnitude	stay	poldrack-single-stim	s610	False
99.095	97.712	1.595	-0.26454583333333337	900.0	True	Magnitude	switch	twobytwo	89.0	#1F45FC	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
102.124	100.759	1.595	-0.28254583333333333	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	2.0	task_switch	color	switch	poldrack-single-stim	s610	False
104.746	103.666	0.795	0.23245416666666666	100.0	True	High-Low		twobytwo	71.0	orange	1.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
107.199	105.773	1.595	-0.22154583333333336	900.0	True	Magnitude	switch	twobytwo	89.0	orange	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
109.56	108.679	0.795	0.03345416666666665	100.0	True	Color		twobytwo	89.0	#1F45FC	9.0	task_switch	color	switch	poldrack-single-stim	s610	False
112.695	111.055	0.795	0.7924541666666667	100.0	True	High-Low		twobytwo	89.0	#1F45FC	7.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
114.297	113.303	0.795	0.14645416666666666	100.0	False	Orange-Blue		twobytwo	89.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s610	True
117.331	115.407	0.795	1.0764541666666667	100.0	True	Magnitude		twobytwo	89.0	orange	7.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
118.939	117.65	0.795	0.44145416666666665	100.0	True	Orange-Blue		twobytwo	71.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s610	False
122.011	120.57	1.595	-0.20654583333333335	900.0	True	Color	switch	twobytwo	71.0	orange	2.0	cue_switch	color	stay	poldrack-single-stim	s610	False
125.763	123.89	1.595	0.22545416666666665	900.0	True	High-Low		twobytwo	71.0	orange	4.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
128.627	126.794	1.595	0.18545416666666664	900.0	True	Color		twobytwo	71.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s610	False
131.192	129.836	1.595	-0.29154583333333334	900.0	True	Color	stay	twobytwo	89.0	#1F45FC	1.0	cue_stay	color	stay	poldrack-single-stim	s610	False
133.844	132.879	0.795	0.11745416666666665	100.0	True	Orange-Blue	switch	twobytwo	71.0	orange	1.0	cue_switch	color	stay	poldrack-single-stim	s610	False
136.071	135.122	0.795	0.10145416666666665	100.0	False	Magnitude		twobytwo	71.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s610	True
139.503	137.77	0.795	0.8854541666666667	100.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s610	False
141.624	140.013	1.595	-0.03654583333333335	900.0	True	High-Low		twobytwo	89.0	orange	6.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
145.157	142.919	1.595	0.5904541666666666	900.0	False	Orange-Blue		twobytwo	71.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s610	True
147.5	145.825	1.595	0.02745416666666665	900.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	4.0	cue_stay	color	stay	poldrack-single-stim	s610	False
150.425	148.73	1.595	0.04745416666666665	900.0	True	Magnitude		twobytwo	71.0	orange	3.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
153.223	151.637	1.595	-0.06154583333333335	900.0	True	Orange-Blue		twobytwo	89.0	#1F45FC	7.0	task_switch	color	switch	poldrack-single-stim	s610	False
155.495	154.679	0.795	-0.03154583333333335	100.0	True	Color	switch	twobytwo	71.0	orange	1.0	cue_switch	color	stay	poldrack-single-stim	s610	False
158.036	156.786	1.595	-0.3975458333333334	900.0	True	Orange-Blue	switch	twobytwo	89.0	#1F45FC	9.0	cue_switch	color	stay	poldrack-single-stim	s610	False
160.414	159.693	0.795	-0.12654583333333336	100.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	3.0	cue_stay	color	stay	poldrack-single-stim	s610	False
163.069	161.799	0.795	0.42245416666666663	100.0	True	Magnitude		twobytwo	89.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
165.317	164.041	1.595	-0.37154583333333335	900.0	True	Orange-Blue		twobytwo	71.0	orange	7.0	task_switch	color	switch	poldrack-single-stim	s610	False
168.357	167.081	1.595	-0.37154583333333335	900.0	True	Orange-Blue	stay	twobytwo	89.0	#1F45FC	2.0	cue_stay	color	stay	poldrack-single-stim	s610	False
171.466	170.122	0.795	0.49645416666666664	100.0	True	Magnitude		twobytwo	71.0	#1F45FC	2.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
173.892	172.362	1.595	-0.11754583333333335	900.0	True	Magnitude	stay	twobytwo	71.0	orange	1.0	cue_stay	magnitude	stay	poldrack-single-stim	s610	False
177.483	175.954	1.595	-0.11854583333333335	900.0	True	High-Low	switch	twobytwo	71.0	orange	4.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
180.904	179.405	1.595	-0.14854583333333335	900.0	True	Magnitude	switch	twobytwo	89.0	#1F45FC	6.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
183.446	182.581	0.795	0.017454166666666653	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	3.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
186.241	184.959	1.595	-0.36554583333333335	900.0	True	Color		twobytwo	71.0	orange	9.0	task_switch	color	switch	poldrack-single-stim	s610	False
189.714	188.271	1.595	-0.20454583333333334	900.0	True	Color	stay	twobytwo	71.0	orange	6.0	cue_stay	color	stay	poldrack-single-stim	s610	False
192.396	191.319	0.795	0.22945416666666665	100.0	True	High-Low		twobytwo	89.0	#1F45FC	6.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
194.743	193.695	0.795	0.20045416666666666	100.0	True	Magnitude	switch	twobytwo	71.0	orange	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
197.297	195.801	1.595	-0.15154583333333335	900.0	True	High-Low	switch	twobytwo	89.0	orange	7.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
199.684	198.845	0.795	-0.008545833333333348	100.0	True	High-Low	stay	twobytwo	89.0	orange	7.0	cue_stay	magnitude	stay	poldrack-single-stim	s610	False
202.633	201.223	1.595	-0.23754583333333334	900.0	True	Color		twobytwo	71.0	orange	1.0	task_switch	color	switch	poldrack-single-stim	s610	False
205.63	204.131	1.595	-0.14854583333333335	900.0	True	Magnitude		twobytwo	89.0	orange	8.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
208.673	207.717	0.795	0.10845416666666666	100.0	True	High-Low	switch	twobytwo	71.0	#1F45FC	2.0	cue_switch	magnitude	stay	poldrack-single-stim	s610	False
210.574	209.826	0.795	-0.09954583333333335	100.0	True	Color		twobytwo	89.0	#1F45FC	1.0	task_switch	color	switch	poldrack-single-stim	s610	False
213.254	211.933	1.595	-0.32654583333333337	900.0	True	Color	stay	twobytwo	71.0	orange	4.0	cue_stay	color	stay	poldrack-single-stim	s610	False
215.837	214.839	0.795	0.15045416666666664	100.0	True	Magnitude		twobytwo	71.0	orange	2.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
218.61	217.218	1.595	-0.25554583333333336	900.0	True	Color		twobytwo	71.0	orange	8.0	task_switch	color	switch	poldrack-single-stim	s610	False
221.024	220.124	0.795	0.05245416666666665	100.0	True	Magnitude		twobytwo	89.0	#1F45FC	8.0	task_switch	magnitude	switch	poldrack-single-stim	s610	False
