onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.517	0.55	-0.758244094488189	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
5.771	0.55	0.13575590551181108	550.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
8.432	0.55	-0.05324409448818892	550.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
11.094	0.55	0.19375590551181107	550.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
13.348	0.55	0.11775590551181107	550.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
15.601	0.55	-0.10324409448818891	550.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
17.991	0.55	-0.07024409448818893	550.0	1.0	stop_signal	71.0	True	False	stop_failure	s499	False	stop_failure
20.788	0.55	0.06075590551181108	500.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
23.177	0.55	-0.758244094488189	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
25.431	0.55	-0.007244094488188921	500.0	1.0	stop_signal	71.0	True	False	stop_failure	s499	False	stop_failure
27.684	0.55	-0.758244094488189	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
29.937	0.55	0.633755905511811	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
32.599	0.55	0.4417559055118111	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
35.26	0.55	-0.002244094488188921	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
37.513	0.55	0.024755905511811078	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
40.039	0.55	-0.05624409448818892	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
42.292	0.55	-0.10124409448818893	500.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
44.819	0.55	0.45675590551181106	450.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
47.344	0.55	-0.04624409448818892	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
49.869	0.55	0.001755905511811079	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
52.259	0.55	-0.758244094488189	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
54.784	0.55	0.2517559055118111	400.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
57.309	0.55	0.3257559055118111	400.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
59.697	0.55	0.17275590551181108	400.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
61.951	0.55	0.18675590551181107	400.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
64.477	0.55	0.03275590551181108	400.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
67.275	0.55	-0.758244094488189	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
69.8	0.55	-0.758244094488189	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
72.189	0.55	0.07275590551181108	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
74.443	0.55	-0.758244094488189	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
76.696	0.55	0.08575590551181107	550.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
78.949	0.55	-0.758244094488189	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
81.202	0.55	0.9167559055118111	550.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
83.727	0.55	0.6957559055118111	550.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
85.982	0.55	0.23975590551181108	550.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
88.235	0.55	0.05075590551181108	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
90.487	0.55	0.19275590551181107	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
92.741	0.55	0.14675590551181109	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
95.13	0.55	-0.14524409448818892	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
97.382	0.55	-0.03324409448818892	500.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
99.637	0.55	0.19875590551181108	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
100.89	0.55	-0.758244094488189		0.0	stop_signal	-1.0	True	True	go	s499	True	go
112.899	0.55	-0.05524409448818892	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s499	False	stop_failure
115.151	0.55	-0.758244094488189	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
117.675	0.55	0.501755905511811	450.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
120.064	0.55	0.5657559055118111	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
122.591	0.55	-0.758244094488189	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
124.843	0.55	0.41275590551181107	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
127.232	0.55	0.4777559055118111	500.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
129.621	0.55	0.46575590551181106	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
131.873	0.55	-0.1292440944881889	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
134.263	0.55	-0.18024409448818893	500.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
136.653	0.55	-0.10124409448818893	500.0	1.0	stop_signal	71.0	True	False	stop_failure	s499	False	stop_failure
139.042	0.55	0.22675590551181107	450.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
141.703	0.55	0.40275590551181106	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
144.23	0.55	-0.14224409448818892	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s499	False	stop_failure
146.483	0.55	-0.758244094488189	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
149.416	0.55	0.20475590551181108	450.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
151.67	0.55	-0.05724409448818892	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
154.195	0.55	-0.08124409448818892	450.0	1.0	stop_signal	71.0	True	False	stop_failure	s499	False	stop_failure
156.448	0.55	0.8197559055118111	400.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
158.7	0.55	0.6997559055118111	400.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
160.952	0.55	-0.07324409448818892	400.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
163.205	0.55	0.13075590551181107	400.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
165.731	0.55	-0.05824409448818892	400.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
168.8	0.55	-0.758244094488189	350.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
171.052	0.55	0.26775590551181105	400.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
173.442	0.55	-0.758244094488189	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
175.831	0.55	0.19875590551181108	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
178.356	0.55	0.09775590551181108	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
180.745	0.55	-0.11024409448818892	450.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
183.134	0.55	0.18775590551181107	450.0	1.0	stop_signal	89.0	True	False	stop_failure	s499	False	stop_failure
185.931	0.55	0.34875590551181107	400.0	1.0	stop_signal	71.0	True	False	go	s499	False	go
188.321	0.55	-0.758244094488189	400.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
190.574	0.55	-0.758244094488189	450.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
193.099	0.55	-0.758244094488189	500.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
195.488	0.55	0.4367559055118111	550.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
197.878	0.55	-0.758244094488189	550.0	0.0	stop_signal	-1.0	True	True	stop_success	s499	False	stop_success
200.131	0.55	0.6967559055118111	600.0	1.0	stop_signal	89.0	True	False	go	s499	False	go
