onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.517	0.638	0.38823958333333336	incongruent	1.0	stroop	71	blue	green	incongruent	s592	False
5.519	0.638	0.7252395833333334	congruent	1.0	stroop	82	green	green	congruent	s592	False
8.065	0.638	0.06423958333333338	congruent	1.0	stroop	82	green	green	congruent	s592	False
10.207	0.638	-0.14476041666666664	congruent	1.0	stroop	82	green	green	congruent	s592	False
12.21	0.638	0.09323958333333338	congruent	1.0	stroop	82	green	green	congruent	s592	False
14.216	0.638	-0.09576041666666663	congruent	1.0	stroop	82	green	green	congruent	s592	False
16.493	0.638	0.17723958333333337	incongruent	1.0	stroop	82	green	red	incongruent	s592	False
18.499	0.638	0.12223958333333337	congruent	1.0	stroop	71	blue	blue	congruent	s592	False
20.501	0.638	-0.19976041666666663	incongruent	1.0	stroop	71	blue	green	incongruent	s592	False
22.643	0.638	-0.11976041666666663	incongruent	1.0	stroop	71	blue	green	incongruent	s592	False
26.172	0.638	-0.21376041666666662	incongruent	1.0	stroop	71	blue	red	incongruent	s592	False
28.448	0.638	-0.17976041666666662	congruent	1.0	stroop	89	red	red	congruent	s592	False
30.588	0.638	-0.17976041666666662	incongruent	1.0	stroop	89	red	green	incongruent	s592	False
32.998	0.638	0.07523958333333337	congruent	1.0	stroop	71	blue	blue	congruent	s592	False
35.004	0.638	0.15723958333333338	congruent	1.0	stroop	82	green	green	congruent	s592	False
37.009	0.638	0.26123958333333336	incongruent	1.0	stroop	82	green	red	incongruent	s592	False
39.831	0.638	-0.15276041666666662	incongruent	1.0	stroop	82	green	red	incongruent	s592	False
41.836	0.638	-0.005760416666666629	incongruent	1.0	stroop	71	blue	red	incongruent	s592	False
43.839	0.638	-0.21876041666666662	congruent	1.0	stroop	71	blue	blue	congruent	s592	False
45.98	0.638	-0.03076041666666663	congruent	1.0	stroop	82	green	green	congruent	s592	False
47.986	0.638	0.38823958333333336	incongruent	1.0	stroop	89	red	green	incongruent	s592	False
49.991	0.638	-0.17376041666666664	congruent	1.0	stroop	89	red	red	congruent	s592	False
51.993	0.638	-0.14676041666666662	incongruent	1.0	stroop	71	blue	red	incongruent	s592	False
53.996	0.638	-0.06776041666666663	congruent	1.0	stroop	71	blue	blue	congruent	s592	False
56.001	0.638	0.010239583333333371	incongruent	1.0	stroop	82	green	blue	incongruent	s592	False
58.003	0.638	-0.15776041666666663	congruent	1.0	stroop	89	red	red	congruent	s592	False
60.007	0.638	0.04923958333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s592	False
62.285	0.638	0.15423958333333337	incongruent	1.0	stroop	82	green	blue	incongruent	s592	False
64.287	0.638	-0.13876041666666664	congruent	1.0	stroop	89	red	red	congruent	s592	False
66.429	0.638	-0.04576041666666663	congruent	1.0	stroop	71	blue	blue	congruent	s592	False
68.431	0.638	-0.04676041666666663	congruent	1.0	stroop	82	green	green	congruent	s592	False
70.573	0.638	0.14123958333333336	congruent	1.0	stroop	89	red	red	congruent	s592	False
72.576	0.638	-0.05476041666666663	congruent	1.0	stroop	89	red	red	congruent	s592	False
74.58	0.638	-0.08476041666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s592	False
76.588	0.638	0.05023958333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s592	False
78.864	0.638	0.00023958333333337124	incongruent	1.0	stroop	89	red	blue	incongruent	s592	False
80.869	0.638	-0.13676041666666663	incongruent	1.0	stroop	89	red	green	incongruent	s592	False
83.008	0.638	-0.10076041666666663	congruent	1.0	stroop	89	red	red	congruent	s592	False
85.42	0.638	-0.22676041666666663	incongruent	1.0	stroop	89	red	green	incongruent	s592	False
87.696	0.638	-0.19376041666666663	congruent	1.0	stroop	89	red	red	congruent	s592	False
90.377	0.638	-0.21676041666666662	congruent	1.0	stroop	71	blue	blue	congruent	s592	False
92.383	0.638	-0.005760416666666629	congruent	1.0	stroop	82	green	green	congruent	s592	False
94.795	0.638	0.23823958333333337	congruent	1.0	stroop	89	red	red	congruent	s592	False
