movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
8.061	3.011	4.3014590163934425	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s598	False	2.985
9.049	8.063	0.23745901639344266	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s598	False	
9.724	9.051	-0.07554098360655735	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s598	False	
10.267	9.725	-0.20654098360655734	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s598	False	
10.943	10.269	-0.07454098360655735	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s598	False	
11.492	10.944	-0.20054098360655734	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s598	False	
11.495	11.496	-0.7495409836065573	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s598	True	
17.478	13.998	2.7314590163934427	1	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s598	False	2.985
20.848	17.479	2.6204590163934425	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s598	False	
21.213	20.849	-0.38454098360655736	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s598	False	
21.758	21.215	-0.20554098360655734	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s598	False	
22.151	21.76	-0.35754098360655734	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s598	False	
22.517	22.152	-0.38354098360655736	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s598	False	
23.266	22.519	-0.0015409836065573472	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s598	False	
23.576	23.267	-0.43954098360655736	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s598	False	
23.58	23.581	-0.7495409836065573	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s598	True	
32.198	25.685	5.764459016393443	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s598	False	2.985
32.8	32.199	-0.14754098360655735	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s598	False	
33.778	32.802	0.22745901639344265	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s598	False	
34.206	33.779	-0.32154098360655736	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s598	False	
35.127	34.208	0.17045901639344266	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s598	False	
35.422	35.128	-0.45454098360655737	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s598	False	
35.427	35.428	-0.7495409836065573	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s598	True	
40.068	37.63	1.6894590163934426	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s598	False	2.985
40.602	40.069	-0.21554098360655735	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s598	False	
41.238	40.604	-0.11454098360655735	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s598	False	
41.849	41.239	-0.13854098360655734	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s598	False	
42.696	41.851	0.09645901639344265	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s598	False	
43.099	42.697	-0.34654098360655733	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s598	False	
43.103	43.104	-0.7495409836065573	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s598	True	
55.266	47.112	7.405459016393443	1	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s598	False	2.985
56.152	55.267	0.13645901639344266	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s598	False	
58.394	56.154	1.4914590163934427	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s598	False	
58.853	58.395	-0.29054098360655733	0	PA_with_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s598	False	
59.789	58.855	0.18545901639344264	0	PA_with_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s598	False	
60.077	59.79	-0.4615409836065573	0	PA_with_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s598	False	
