onset	duration	response_time	condition	correct	experiment_exp_id	key_press	stim_color	stim_word	trial_type	worker_id	junk
3.514	0.639	0.14052083333333337	incongruent	0.0	stroop	71	green	blue	incongruent	s583	True
5.519	0.639	0.02552083333333337	congruent	1.0	stroop	82	green	green	congruent	s583	False
8.065	0.639	0.07352083333333337	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
10.208	0.639	-0.052479166666666625	congruent	1.0	stroop	82	green	green	congruent	s583	False
12.213	0.639	-0.04047916666666663	congruent	1.0	stroop	82	green	green	congruent	s583	False
14.218	0.639	0.10952083333333337	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
16.496	0.639	0.10052083333333336	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
18.501	0.639	-0.01747916666666663	congruent	1.0	stroop	82	green	green	congruent	s583	False
20.506	0.639	0.0015208333333333712	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
22.648	0.639	0.36152083333333335	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
24.651	0.639	-0.08747916666666664	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
26.926	0.639	-0.08547916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
29.064	0.639	0.05252083333333337	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
31.476	0.639	-0.05047916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
33.478	0.639	-0.08847916666666662	congruent	1.0	stroop	89	red	red	congruent	s583	False
35.483	0.639	0.37352083333333336	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
38.305	0.639	0.15752083333333336	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
40.307	0.639	0.056520833333333374	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
42.313	0.639	0.04352083333333337	congruent	1.0	stroop	82	green	green	congruent	s583	False
44.454	0.639	-0.061479166666666626	congruent	1.0	stroop	89	red	red	congruent	s583	False
46.46	0.639	0.04152083333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
48.465	0.639	-0.09747916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
50.47	0.639	0.09352083333333337	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
52.476	0.639	-0.013479166666666629	congruent	1.0	stroop	89	red	red	congruent	s583	False
54.481	0.639	0.07652083333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
56.483	0.639	-0.12447916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
58.487	0.639	-0.03547916666666663	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
60.764	0.639	0.0055208333333333715	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
62.767	0.639	-0.013479166666666629	congruent	1.0	stroop	82	green	green	congruent	s583	False
64.908	0.639	-0.053479166666666626	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
66.911	0.639	-0.13847916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
69.052	0.639	-0.012479166666666628	congruent	1.0	stroop	89	red	red	congruent	s583	False
71.058	0.639	-0.14547916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
73.063	0.639	0.023520833333333373	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
75.069	0.639	-0.04647916666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
77.345	0.639	0.008520833333333372	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
79.349	0.639	-0.03547916666666663	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
81.488	0.639	0.12752083333333336	congruent	1.0	stroop	82	green	green	congruent	s583	False
83.901	0.639	0.43452083333333336	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
86.176	0.639	-0.08647916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
88.861	0.639	-0.04447916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
90.864	0.639	-0.02447916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
93.275	0.639	-0.04447916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
95.413	0.639	-0.07147916666666664	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
98.099	0.639	-0.06447916666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
100.103	0.639	-0.05447916666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
102.24	0.639	-0.13247916666666662	congruent	1.0	stroop	89	red	red	congruent	s583	False
105.198	0.639	0.04352083333333337	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
107.203	0.639	0.14152083333333337	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
109.481	0.639	0.05852083333333337	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
111.486	0.639	0.06252083333333337	congruent	1.0	stroop	82	green	green	congruent	s583	False
113.489	0.639	0.08152083333333338	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
115.491	0.639	-0.08447916666666663	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
117.494	0.639	-0.04647916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
119.634	0.639	-0.09247916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
121.641	0.639	-0.061479166666666626	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
123.645	0.639	0.03152083333333337	congruent	1.0	stroop	82	green	green	congruent	s583	False
125.785	0.639	-0.11247916666666663	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
127.791	0.639	-0.14147916666666663	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
129.793	0.639	-0.11547916666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
131.932	0.639	-0.11347916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
134.074	0.639	-0.04047916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
136.348	0.639	0.012520833333333372	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
139.033	0.639	0.22252083333333336	congruent	1.0	stroop	82	green	green	congruent	s583	False
141.039	0.639	0.033520833333333375	congruent	1.0	stroop	82	green	green	congruent	s583	False
143.045	0.639	-0.012479166666666628	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
145.322	0.639	-0.09147916666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
147.327	0.639	-0.14847916666666663	congruent	1.0	stroop	89	red	red	congruent	s583	False
149.332	0.639	-0.03447916666666663	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
151.338	0.639	-0.04747916666666663	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
153.344	0.639	0.31252083333333336	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
155.349	0.639	0.03952083333333337	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
157.354	0.639	-0.05747916666666663	congruent	1.0	stroop	82	green	green	congruent	s583	False
159.632	0.639	-0.07047916666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
161.635	0.639	-0.04747916666666663	congruent	1.0	stroop	82	green	green	congruent	s583	False
164.048	0.639	-0.14247916666666663	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
166.051	0.639	-0.12847916666666662	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
168.191	0.639	0.10552083333333337	congruent	1.0	stroop	82	green	green	congruent	s583	False
170.192	0.639	0.06852083333333338	congruent	1.0	stroop	82	green	green	congruent	s583	False
172.194	0.639	-0.06347916666666663	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
174.198	0.639	0.08352083333333338	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
176.475	0.639	-0.18447916666666664	incongruent	1.0	stroop	71	blue	red	incongruent	s583	False
178.48	0.639	-0.14347916666666663	incongruent	1.0	stroop	89	red	blue	incongruent	s583	False
180.758	0.639	0.10452083333333337	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
183.035	0.639	0.0025208333333333714	incongruent	1.0	stroop	89	red	green	incongruent	s583	False
185.038	0.639	0.02952083333333337	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
187.72	0.639	-0.09047916666666662	incongruent	1.0	stroop	71	blue	green	incongruent	s583	False
189.724	0.639	-0.04647916666666663	congruent	1.0	stroop	82	green	green	congruent	s583	False
191.999	0.639	-0.10647916666666662	congruent	1.0	stroop	89	red	red	congruent	s583	False
194.001	0.639	0.05152083333333337	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
196.006	0.639	0.24152083333333338	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
198.281	0.639	0.0035208333333333714	congruent	1.0	stroop	89	red	red	congruent	s583	False
200.423	0.639	0.08152083333333338	congruent	1.0	stroop	71	blue	blue	congruent	s583	False
202.969	0.639	-0.045479166666666626	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
205.383	0.639	-0.06647916666666663	incongruent	1.0	stroop	82	green	red	incongruent	s583	False
207.388	0.639	-0.060479166666666626	incongruent	1.0	stroop	82	green	blue	incongruent	s583	False
