onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.006	0.55	0.1101968503937008	300.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
5.529	0.55	0.2081968503937008	300.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
7.781	0.55	-0.4438031496062992	300.0	0.0	stop_signal	-1.0	True	True	stop_success	s635	False	stop_success
10.032	0.55	0.0951968503937008	350.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
12.283	0.55	0.0321968503937008	350.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
14.534	0.55	0.1541968503937008	350.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
16.922	0.55	0.2051968503937008	350.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
19.174	0.55	0.051196850393700796	350.0	1.0	stop_signal	89.0	True	False	stop_failure	s635	False	stop_failure
21.425	0.55	0.2381968503937008	300.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
23.676	0.55	0.0611968503937008	300.0	1.0	stop_signal	71.0	True	False	stop_failure	s635	False	stop_failure
25.927	0.55	0.0121968503937008	250.0	1.0	stop_signal	71.0	True	False	stop_failure	s635	False	stop_failure
28.451	0.55	0.0161968503937008	200.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
30.838	0.55	-0.0558031496062992	200.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
33.362	0.55	-0.4438031496062992	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s635	False	stop_success
35.613	0.55	0.1361968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
38.0	0.55	0.0121968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
40.387	0.55	0.059196850393700796	250.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
42.639	0.55	0.0561968503937008	250.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
45.026	0.55	-0.0138031496062992	250.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
47.413	0.55	-0.4438031496062992	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s635	False	stop_success
49.801	0.55	0.3161968503937008	300.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
52.46	0.55	0.1471968503937008	300.0	0.0	stop_signal	71.0	True	False	go	s635	True	go
54.983	0.55	0.2071968503937008	300.0	1.0	stop_signal	89.0	True	False	stop_failure	s635	False	stop_failure
57.234	0.55	0.1681968503937008	250.0	1.0	stop_signal	89.0	True	False	stop_failure	s635	False	stop_failure
60.165	0.55	0.0071968503937008	200.0	1.0	stop_signal	71.0	True	False	go	s635	False	go
62.417	0.55	0.2391968503937008	200.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
64.941	0.55	-0.4438031496062992	200.0	0.0	stop_signal	-1.0	True	True	stop_success	s635	False	stop_success
67.192	0.55	-0.4438031496062992	250.0	0.0	stop_signal	-1.0	True	True	go	s635	True	go
69.443	0.55	0.1541968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
71.694	0.55	0.2981968503937008	250.0	1.0	stop_signal	89.0	True	False	go	s635	False	go
73.946	0.55	1.2051968503937007	250.0	0.0	stop_signal	89.0	True	False	go	s635	True	go
76.469	0.55	-0.4438031496062992	250.0	0.0	stop_signal	-1.0	True	True	stop_success	s635	False	stop_success
