movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
5.939	3.011	2.103772486772487	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s572	False	2.985
6.427	5.941	-0.3382275132275132	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s572	False	
7.018	6.429	-0.2352275132275132	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s572	False	
7.493	7.019	-0.3502275132275132	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s572	False	
8.097	7.494	-0.22122751322751322	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s572	False	
8.436	8.099	-0.48722751322751323	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s572	False	
8.439	8.44	-0.8252275132275132	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s572	True	
14.382	10.943	2.614772486772487	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s572	False	2.985
14.707	14.383	-0.5002275132275132	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s572	False	
15.166	14.709	-0.36722751322751324	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s572	False	
15.535	15.168	-0.4572275132275132	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s572	False	
16.989	15.536	0.6287724867724868	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s572	False	
17.285	16.99	-0.5292275132275133	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s572	False	
17.288	17.289	-0.8252275132275132	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s572	True	
23.415	19.391	3.199772486772487	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s572	False	2.985
23.77	23.415	-0.4692275132275132	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s572	False	
24.226	23.772	-0.37022751322751324	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s572	False	
24.51	24.228	-0.5422275132275132	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s572	False	
24.857	24.512	-0.4792275132275132	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s572	False	
25.209	24.858	-0.4732275132275132	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s572	False	
25.215	25.216	-0.8252275132275132	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s572	True	
30.774	27.418	2.531772486772487	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s572	False	2.985
31.095	30.774	-0.5032275132275132	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s572	False	
32.17	31.098	0.24777248677248678	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s572	False	
32.439	32.171	-0.5562275132275132	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s572	False	
32.757	32.441	-0.5082275132275133	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s572	False	
33.014	32.758	-0.5682275132275132	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s572	False	
33.02	33.021	-0.8252275132275132	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s572	True	
40.015	37.027	2.163772486772487	1	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s572	False	2.985
40.294	40.016	-0.5462275132275132	0	PA_without_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s572	False	
41.294	40.295	0.17477248677248677	0	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s572	False	
41.99	41.296	-0.13022751322751322	0	PA_without_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s572	False	
42.428	41.991	-0.3872275132275132	0	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s572	False	
42.676	42.429	-0.5772275132275132	0	PA_without_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s572	False	
42.679	42.68	-0.8252275132275132	0	PA_without_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s572	True	
56.525	45.77	9.930772486772486	1	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s572	False	2.985
56.901	56.527	-0.4502275132275132	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s572	False	
58.055	56.903	0.32777248677248677	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s572	False	
58.351	58.055	-0.5282275132275133	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s572	False	
58.836	58.354	-0.3422275132275132	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s572	False	
59.117	58.838	-0.5452275132275132	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s572	False	
59.122	59.123	-0.8252275132275132	0	PA_with_intermediate	ward_and_allport	-1	1.0	poldrack-single-stim	s572	True	
65.967	61.125	4.017772486772487	1	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s572	False	2.985
66.208	65.969	-0.5852275132275132	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s572	False	
66.572	66.21	-0.4622275132275132	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s572	False	
66.893	66.574	-0.5052275132275132	0	PA_without_intermediate	ward_and_allport	82	2.0	poldrack-single-stim	s572	False	
67.269	66.895	-0.4502275132275132	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s572	False	
67.57	67.27	-0.5242275132275133	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s572	False	
67.576	67.577	-0.8252275132275132	0	PA_without_intermediate	ward_and_allport	-1	2.0	poldrack-single-stim	s572	True	
73.121	69.579	2.717772486772487	1	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s572	False	2.985
73.389	73.121	-0.5562275132275132	0	PA_without_intermediate	ward_and_allport	71	3.0	poldrack-single-stim	s572	False	
73.755	73.392	-0.4612275132275132	0	PA_without_intermediate	ward_and_allport	82	3.0	poldrack-single-stim	s572	False	
