movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	worker_id	junk	duration
8.265	3.01	4.176756756756757	1	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s648	False	2.985
9.549	8.267	0.20375675675675667	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s648	False	
10.643	9.552	0.012756756756756658	0	UA_with_intermeidate	ward_and_allport	71	0.0	poldrack-single-stim	s648	False	
11.809	10.645	0.08575675675675666	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s648	False	
12.68	11.81	-0.20824324324324334	0	UA_with_intermeidate	ward_and_allport	82	0.0	poldrack-single-stim	s648	False	
13.55	12.682	-0.21024324324324334	0	UA_with_intermeidate	ward_and_allport	89	0.0	poldrack-single-stim	s648	False	
13.555	13.556	-1.0792432432432433	0	UA_with_intermeidate	ward_and_allport	-1	0.0	poldrack-single-stim	s648	True	
20.769	16.058	3.6327567567567565	1	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s648	False	2.985
23.717	20.771	1.8677567567567566	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s648	False	
25.104	23.718	0.3077567567567567	0	UA_with_intermeidate	ward_and_allport	71	1.0	poldrack-single-stim	s648	False	
26.115	25.106	-0.06924324324324334	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s648	False	
26.976	26.116	-0.21824324324324335	0	UA_with_intermeidate	ward_and_allport	82	1.0	poldrack-single-stim	s648	False	
27.462	26.977	-0.5932432432432433	0	UA_with_intermeidate	ward_and_allport	89	1.0	poldrack-single-stim	s648	False	
27.465	27.466	-1.0792432432432433	0	UA_with_intermeidate	ward_and_allport	-1	1.0	poldrack-single-stim	s648	True	
36.094	29.568	5.447756756756757	1	UA_without_intermeidate	ward_and_allport	82	2.0	poldrack-single-stim	s648	False	2.985
38.066	36.094	0.8937567567567567	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
38.294	38.068	-0.8522432432432433	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
39.788	38.295	0.41475675675675666	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
41.209	39.789	0.34175675675675665	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s648	False	
41.714	41.211	-0.5752432432432434	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
43.73	41.717	0.9347567567567566	0	UA_without_intermeidate	ward_and_allport	71	2.0	poldrack-single-stim	s648	False	
44.097	43.732	-0.7132432432432434	0	UA_without_intermeidate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
44.1	44.101	-1.0792432432432433	0	UA_without_intermeidate	ward_and_allport	-1	2.0	poldrack-single-stim	s648	True	
51.89	46.302	4.509756756756756	1	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s648	False	2.985
52.793	51.892	-0.17724324324324334	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s648	False	
53.621	52.795	-0.2522432432432433	0	UA_without_intermeidate	ward_and_allport	82	3.0	poldrack-single-stim	s648	False	
54.282	53.623	-0.41924324324324336	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s648	False	
54.862	54.284	-0.5002432432432433	0	UA_without_intermeidate	ward_and_allport	71	3.0	poldrack-single-stim	s648	False	
55.331	54.863	-0.6102432432432433	0	UA_without_intermeidate	ward_and_allport	89	3.0	poldrack-single-stim	s648	False	
55.333	55.334	-1.0792432432432433	0	UA_without_intermeidate	ward_and_allport	-1	3.0	poldrack-single-stim	s648	True	
63.93	59.341	3.5107567567567566	1	PA_without_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s648	False	2.985
64.484	63.931	-0.5252432432432433	0	PA_without_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s648	False	
64.924	64.486	-0.6402432432432433	0	PA_without_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s648	False	
65.406	64.925	-0.5972432432432433	0	PA_without_intermediate	ward_and_allport	89	0.0	poldrack-single-stim	s648	False	
65.981	65.407	-0.5042432432432433	0	PA_without_intermediate	ward_and_allport	71	0.0	poldrack-single-stim	s648	False	
66.44	65.983	-0.6212432432432433	0	PA_without_intermediate	ward_and_allport	82	0.0	poldrack-single-stim	s648	False	
66.443	66.444	-1.0792432432432433	0	PA_without_intermediate	ward_and_allport	-1	0.0	poldrack-single-stim	s648	True	
73.642	69.535	3.028756756756757	1	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s648	False	2.985
74.061	73.644	-0.6612432432432434	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s648	False	
74.612	74.064	-0.5302432432432433	0	PA_with_intermediate	ward_and_allport	71	1.0	poldrack-single-stim	s648	False	
75.058	74.613	-0.6332432432432433	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s648	False	
75.569	75.061	-0.5702432432432434	0	PA_with_intermediate	ward_and_allport	89	1.0	poldrack-single-stim	s648	False	
76.431	75.571	-0.21824324324324335	0	PA_with_intermediate	ward_and_allport	82	1.0	poldrack-single-stim	s648	False	
76.434	76.435	-1.0792432432432433	0	PA_with_intermediate	ward_and_allport	-1	1.0	poldrack-single-stim	s648	True	
84.675	78.437	5.159756756756757	1	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	2.985
85.519	84.676	-0.23524324324324333	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s648	False	
86.353	85.523	-0.24824324324324334	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
86.846	86.355	-0.5872432432432434	0	PA_without_intermediate	ward_and_allport	71	2.0	poldrack-single-stim	s648	False	
87.649	86.848	-0.27724324324324334	0	PA_without_intermediate	ward_and_allport	89	2.0	poldrack-single-stim	s648	False	
