onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stopped	trial_type	worker_id	junk	condition
3.01	0.55	-0.12079527559055123	400.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
5.534	0.55	-0.23979527559055122	400.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
7.787	0.55	-0.19879527559055124	400.0	1.0	stop_signal	89.0	False	False	stop_failure	s556	False	stop_failure
10.04	0.55	-0.015795275590551227	350.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
12.291	0.55	-0.08279527559055123	350.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
14.542	0.55	0.02520472440944877	350.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
16.931	0.55	-0.016795275590551228	350.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
19.183	0.55	-0.7957952755905512	350.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
21.436	0.55	-0.04779527559055123	400.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
23.687	0.55	-0.7957952755905512	400.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
25.939	0.55	-0.7957952755905512	450.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
28.464	0.55	-0.18179527559055123	500.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
30.851	0.55	0.13420472440944878	500.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
33.376	0.55	-0.7957952755905512	500.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
35.629	0.55	-0.016795275590551228	550.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
38.017	0.55	0.10020472440944878	550.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
40.405	0.55	0.07120472440944878	550.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
42.657	0.55	0.10120472440944878	550.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
45.045	0.55	0.25520472440944875	550.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
47.433	0.55	-0.7957952755905512	550.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
49.822	0.55	0.04120472440944877	600.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
52.482	0.55	0.014204724409448772	600.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
55.007	0.55	-0.7957952755905512	600.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
57.259	0.55	0.05020472440944877	650.0	1.0	stop_signal	89.0	False	False	stop_failure	s556	False	stop_failure
60.191	0.55	0.08820472440944878	600.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
62.443	0.55	0.20820472440944876	600.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
64.968	0.55	-0.7957952755905512	600.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
67.22	0.55	0.02120472440944877	650.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
69.473	0.55	0.3042047244094488	650.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
71.725	0.55	0.33320472440944876	650.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
73.978	0.55	0.22120472440944877	650.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
76.503	0.55	-0.7957952755905512	650.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
79.571	0.55	0.052204724409448774	700.0	1.0	stop_signal	89.0	False	False	stop_failure	s556	False	stop_failure
81.824	0.55	0.06420472440944877	650.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
84.213	0.55	-0.7957952755905512	650.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
86.601	0.55	0.18220472440944877	700.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
89.125	0.55	0.7342047244094487	700.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
91.512	0.55	0.20920472440944876	700.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
93.9	0.55	-0.7957952755905512	700.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
96.697	0.55	0.26820472440944876	750.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
99.085	0.55	-0.7957952755905512	750.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
100.337	0.55	-0.7957952755905512		0.0	stop_signal	-1.0	False	True	go	s556	True	go
111.845	0.55	0.09620472440944877	800.0	1.0	stop_signal	89.0	False	False	stop_failure	s556	False	stop_failure
114.37	0.55	-0.7957952755905512	750.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
116.758	0.55	0.39220472440944876	800.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
119.147	0.55	-0.7957952755905512	800.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
121.399	0.55	0.38420472440944875	850.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
123.788	0.55	0.39420472440944876	850.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
126.04	0.55	-0.7957952755905512	850.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
128.292	0.55	0.2922047244094488	900.0	1.0	stop_signal	89.0	False	False	go	s556	False	go
130.544	0.55	0.5602047244094488	900.0	1.0	stop_signal	71.0	False	False	go	s556	False	go
132.932	0.55	-0.7957952755905512	900.0	0.0	stop_signal	-1.0	False	True	stop_success	s556	False	stop_success
