onset	duration
-91258.0	0.01
4362.0	0.01
10211.0	0.01
22981.0	0.01
31606.0	0.01
43190.0	0.01
50318.0	0.01
60366.0	0.01
70754.0	0.01
78367.0	0.01
84202.0	0.01
96843.0	0.01
105965.0	0.01
115072.0	0.01
124083.0	0.01
133709.0	0.01
142788.0	0.01
153333.0	0.01
161489.0	0.01
170287.0	0.01
178416.0	0.01
188107.0	0.01
197567.0	0.01
208081.0	0.01
212818.0	0.01
224835.0	0.01
234787.0	0.01
242582.0	0.01
252396.0	0.01
264641.0	0.01
273541.0	0.01
280396.0	0.01
291770.0	0.01
301851.0	0.01
311233.0	0.01
318861.0	0.01
330819.0	0.01
334778.0	0.01
347451.0	0.01
354423.0	0.01
367344.0	0.01
403475.0	0.01
