movement_onset	onset	duration	response_time	condition	correct	experiment_exp_id	key_press	trial_type	worker_id	junk
5.925	4.51	1.47	-0.03771165644171776	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
10.591	9.197	1.47	-0.05871165644171777	AY	1.0	dot_pattern_expectancy	71.0	AY	s546	False
16.109	14.02	1.47	0.6362883435582822	AY	1.0	dot_pattern_expectancy	71.0	AY	s546	False
19.407	18.161	1.47	-0.20671165644171777	BX	1.0	dot_pattern_expectancy	71.0	BX	s546	False
23.974	22.575	1.47	-0.05371165644171776	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
29.856	28.623	1.47	-0.21971165644171775	BX	1.0	dot_pattern_expectancy	71.0	BX	s546	False
34.166	32.765	1.47	-0.05171165644171776	BY	1.0	dot_pattern_expectancy	71.0	BY	s546	False
38.141	36.773	1.47	-0.08471165644171777	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
42.222	40.778	1.47	-0.008711656441717765	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
46.319	45.056	1.47	-0.18971165644171775	BY	1.0	dot_pattern_expectancy	71.0	BY	s546	False
51.503	50.016	1.47	0.03428834355828224	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
55.677	54.429	1.47	-0.20471165644171777	BX	1.0	dot_pattern_expectancy	71.0	BX	s546	False
59.909	58.571	1.47	-0.11471165644171777	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
63.983	62.577	1.47	-0.046711656441717764	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
68.176	66.72	1.47	0.003288343558282236	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
72.221	70.862	1.47	-0.09371165644171776	BY	1.0	dot_pattern_expectancy	71.0	BY	s546	False
77.222	75.819	1.47	-0.049711656441717766	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
81.104	79.824	1.47	-0.17271165644171776	BY	1.0	dot_pattern_expectancy	71.0	BY	s546	False
85.25	83.83	1.47	-0.032711656441717765	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
89.418	87.971	1.47	-0.005711656441717764	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
93.771	92.113	1.47	0.20528834355828224	AY	1.0	dot_pattern_expectancy	71.0	AY	s546	False
97.658	96.255	1.47	-0.049711656441717766	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
101.734	100.264	1.47	0.017288343558282234	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
105.957	104.272	1.47	0.23228834355828223	AX	1.0	dot_pattern_expectancy	89.0	AX	s546	False
