onset	duration
-102649.0	0.01
-98180.0	0.01
-93891.0	0.01
-90123.0	0.01
-86379.0	0.01
-82118.0	0.01
-77873.0	0.01
-73378.0	0.01
-69546.0	0.01
-65485.0	0.01
-60813.0	0.01
-57341.0	0.01
-53340.0	0.01
-50155.0	0.01
-46507.0	0.01
-42898.0	0.01
4931.0	0.01
7419.0	0.01
10877.0	0.01
14214.0	0.01
17393.0	0.01
20755.0	0.01
23259.0	0.01
26764.0	0.01
28858.0	0.01
31070.0	0.01
33054.0	0.01
35329.0	0.01
38225.0	0.01
41784.0	0.01
44650.0	0.01
47556.0	0.01
50600.0	0.01
53090.0	0.01
55059.0	0.01
57890.0	0.01
60829.0	0.01
63685.0	0.01
66288.0	0.01
69144.0	0.01
71248.0	0.01
74309.0	0.01
76868.0	0.01
78650.0	0.01
82101.0	0.01
84795.0	0.01
87724.0	0.01
90574.0	0.01
92520.0	0.01
95641.0	0.01
99257.0	0.01
101037.0	0.01
103918.0	0.01
106495.0	0.01
109156.0	0.01
111964.0	0.01
113797.0	0.01
117011.0	0.01
119579.0	0.01
123187.0	0.01
126101.0	0.01
129119.0	0.01
132403.0	0.01
135266.0	0.01
137559.0	0.01
139974.0	0.01
141970.0	0.01
144131.0	0.01
146928.0	0.01
149288.0	0.01
151885.0	0.01
154163.0	0.01
156799.0	0.01
158818.0	0.01
160972.0	0.01
162789.0	0.01
166442.0	0.01
169285.0	0.01
172520.0	0.01
175244.0	0.01
178136.0	0.01
180821.0	0.01
182753.0	0.01
184997.0	0.01
188093.0	0.01
190511.0	0.01
193348.0	0.01
196401.0	0.01
199961.0	0.01
201848.0	0.01
205369.0	0.01
207713.0	0.01
210221.0	0.01
212646.0	0.01
214900.0	0.01
217560.0	0.01
233799.0	0.01
236092.0	0.01
239169.0	0.01
241932.0	0.01
245250.0	0.01
247721.0	0.01
251631.0	0.01
254912.0	0.01
257582.0	0.01
258980.0	0.01
262178.0	0.01
264257.0	0.01
267579.0	0.01
270561.0	0.01
273527.0	0.01
276508.0	0.01
279453.0	0.01
281761.0	0.01
283652.0	0.01
286454.0	0.01
289665.0	0.01
292214.0	0.01
295397.0	0.01
298013.0	0.01
299739.0	0.01
302507.0	0.01
305500.0	0.01
308418.0	0.01
312227.0	0.01
315281.0	0.01
318076.0	0.01
319903.0	0.01
322111.0	0.01
325118.0	0.01
327851.0	0.01
329575.0	0.01
332577.0	0.01
334585.0	0.01
338282.0	0.01
340997.0	0.01
343428.0	0.01
347380.0	0.01
350650.0	0.01
354239.0	0.01
357420.0	0.01
360765.0	0.01
363765.0	0.01
366658.0	0.01
368883.0	0.01
371272.0	0.01
373804.0	0.01
375611.0	0.01
378276.0	0.01
380454.0	0.01
383033.0	0.01
385636.0	0.01
387983.0	0.01
390387.0	0.01
392258.0	0.01
394330.0	0.01
397796.0	0.01
401114.0	0.01
403432.0	0.01
406246.0	0.01
409553.0	0.01
411318.0	0.01
413651.0	0.01
416113.0	0.01
418465.0	0.01
420914.0	0.01
423539.0	0.01
426640.0	0.01
429656.0	0.01
432674.0	0.01
435593.0	0.01
438675.0	0.01
441258.0	0.01
443212.0	0.01
445824.0	0.01
448203.0	0.01
464525.0	0.01
466719.0	0.01
469662.0	0.01
472520.0	0.01
475414.0	0.01
478587.0	0.01
481065.0	0.01
484224.0	0.01
486320.0	0.01
488723.0	0.01
490408.0	0.01
493000.0	0.01
495838.0	0.01
498650.0	0.01
502409.0	0.01
505360.0	0.01
508684.0	0.01
510687.0	0.01
512774.0	0.01
515842.0	0.01
518774.0	0.01
521283.0	0.01
524278.0	0.01
526658.0	0.01
528904.0	0.01
531859.0	0.01
535030.0	0.01
537010.0	0.01
540118.0	0.01
543640.0	0.01
546066.0	0.01
547940.0	0.01
549973.0	0.01
552932.0	0.01
555725.0	0.01
557863.0	0.01
561785.0	0.01
563985.0	0.01
567112.0	0.01
569416.0	0.01
571426.0	0.01
574221.0	0.01
577368.0	0.01
580281.0	0.01
583905.0	0.01
586563.0	0.01
589712.0	0.01
592850.0	0.01
594401.0	0.01
598488.0	0.01
600331.0	0.01
602355.0	0.01
604569.0	0.01
606867.0	0.01
609449.0	0.01
611687.0	0.01
613870.0	0.01
615871.0	0.01
618248.0	0.01
620406.0	0.01
623350.0	0.01
626530.0	0.01
630022.0	0.01
633435.0	0.01
636367.0	0.01
639026.0	0.01
641498.0	0.01
643393.0	0.01
646402.0	0.01
648983.0	0.01
652187.0	0.01
654573.0	0.01
657928.0	0.01
660009.0	0.01
662872.0	0.01
665530.0	0.01
668028.0	0.01
669779.0	0.01
672179.0	0.01
674378.0	0.01
